key,Remarks,roleId,nextRoleId,roleType,sex,modelId,camp,name,imageId,atlas,battleIcon,heroTitle,herName,positionType,careerType,soulStoneId,volumeRadius,goodAt,bustImage,summonFlag,summonNumber,risingNumber,title,titleIcon,transform,heroDesc,heroIllustrate,order,group,starLevel,energy,life,intelligence,HeroRating,attack,physiqueDef,spiritDef,exemptPhysiqueDef,exemptSpiritDef,hit,dodge,critical,toughness,lifeReceive,energyReceive,attackVampire,criticalHurt,energyPerSecond,energyTrans,energyTransFactor,attackEnergy,beatenEnergy,struckEnergy,attackDistance,attackSpeed,moveSpeed,viewRange,lifeGrowUp,attackGrowUp,physicqueDefGrowUp,spiritDefGrowUp,attackType,attrData,precentAttrData,growUp,attrDesc,attackId,skillId01,skillId02,skillId03,skillId04,skillId05,dieSkillId,qualityId,nameIcon,upNeedCoin,voice,reactionTime,attackHurt,cutHurt,cutCritHurt,resist,addCure,cutCure,doHurt,hardStraight,actionName,soundName,canShow,statInfo,sortNum,physiqueAttack,spiritAttack,pAttackGrowUp,sAttackGrowUp,ff1,ff2
201012_4,,201012_4,201012_5,,-1,201012,2,陈奇,head_org/Head_org_ChenQi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ChenQi,,,,1,704040,1,,,,,100,烈火哈将,JiaoBiao_ZhanShi_01,55,前排法术力士，能对敌方群体造成高额的持续伤害,哼哈二将之一，商朝上将，是妲己的得力手下,32,6,4,1000,587,7,4,59,21,26,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,47,,300,,,5.5,"1,000",28163,2838,1009,1261,1,能量_1000;生命_587;物理攻击_49;法术攻击_59;物理防御_21;法术防御_26;每秒回复能量_5;能量转化_1;攻击增加能量_47;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_28163;物攻成长_2379;法攻成长_2838;物防成长_1009;法防成长_1261,,20101200_1,20101201_1,20101202_1,20101203_1,20101204_1,,,201012_1,,600000,Sound_201003_1_01.mp3,0.99,,,,11,,,,0.5,standby,Sound_201003_1_01.mp3,1,法术/近战/爆发;0.39;0.3;0.3,53,49,59,2379,2838,,法术
201012_5,,201012_5,201012_6,,-1,201012,2,陈奇,head_org/Head_org_ChenQi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ChenQi,,,,1,704040,1,,,,,150,烈火哈将,JiaoBiao_ZhanShi_01,84,前排法术力士，能对敌方群体造成高额的持续伤害,哼哈二将之一，商朝上将，是妲己的得力手下,32,6,5,1000,587,7,4,59,21,26,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,47,,300,,,5.5,"1,000",35204,3548,1261,1577,1,能量_1000;生命_587;物理攻击_49;法术攻击_59;物理防御_21;法术防御_26;每秒回复能量_5;能量转化_1;攻击增加能量_47;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_35204;物攻成长_2974;法攻成长_3548;物防成长_1261;法防成长_1577,,20101200_1,20101201_1,20101202_1,20101203_1,20101204_1,,,201012_1,,1000000,Sound_201003_1_01.mp3,0.99,,,,11,,,,0.5,standby,Sound_201003_1_01.mp3,1,法术/近战/爆发;0.39;0.3;0.3,53,49,59,2974,3548,,法术
201012_6,,201012_6,201012_7,,-1,201012,2,陈奇,head_org/Head_org_ChenQi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ChenQi,,,,1,704040,1,,,,,220,烈火哈将,JiaoBiao_ZhanShi_01,144,前排法术力士，能对敌方群体造成高额的持续伤害,哼哈二将之一，商朝上将，是妲己的得力手下,32,6,6,1000,587,7,4,59,21,26,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,47,,300,,,5.5,"1,000",42244,4258,1514,1892,1,能量_1000;生命_587;物理攻击_49;法术攻击_59;物理防御_21;法术防御_26;每秒回复能量_5;能量转化_1;攻击增加能量_47;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_42244;物攻成长_3568;法攻成长_4258;物防成长_1514;法防成长_1892,,20101200_1,20101201_1,20101202_1,20101203_1,20101204_1,,,201012_1,,1400000,Sound_201003_1_01.mp3,0.99,,,,11,,,,0.5,standby,Sound_201003_1_01.mp3,1,法术/近战/爆发;0.39;0.3;0.3,53,49,59,3568,4258,,法术
201012_7,,201012_7,,,-1,201012,2,陈奇,head_org/Head_org_ChenQi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ChenQi,,,,1,704040,1,,,,,,烈火哈将,JiaoBiao_ZhanShi_01,232,前排法术力士，能对敌方群体造成高额的持续伤害,哼哈二将之一，商朝上将，是妲己的得力手下,32,6,7,1000,587,7,4,59,21,26,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,47,,300,,,5.5,"1,000",49285,4968,1766,2208,1,能量_1000;生命_587;物理攻击_49;法术攻击_59;物理防御_21;法术防御_26;每秒回复能量_5;能量转化_1;攻击增加能量_47;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_49285;物攻成长_4163;法攻成长_4968;物防成长_1766;法防成长_2208,,20101200_1,20101201_1,20101202_1,20101203_1,20101204_1,,,201012_1,,1800000,Sound_201003_1_01.mp3,0.99,,,,11,,,,0.5,standby,Sound_201003_1_01.mp3,1,法术/近战/爆发;0.39;0.3;0.3,53,49,59,4163,4968,,法术
200011_1,,200011_1,200011_2,,-1,200011,2,郑伦,head_org/Head_org_ZhengLun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhengLun,,,,1,704041,1,,,1,10,20,雷电哼将,JiaoBiao_ZhanShi_01,8,前排物理力士，拥有强大的群体控制能力,哼哈二将之一，商朝上将，是妲己的得力手下,3,6,1,1000,677,7,4,52,28,22,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",9168,716,382,305,,能量_1000;生命_677;物理攻击_52;法术攻击_45;物理防御_28;法术防御_22;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_9168;物攻成长_716;法攻成长_611;物防成长_382;法防成长_305,,20001100_1,20001101_1,20001102_1,20001103_1,20001104_1,,,200011_1,,50000,Sound_201002_1_01.mp3,1.08,,,,11,,,,0.5,standby,Sound_201002_1_01.mp3,1,物理/近战/肉盾/控制;0.34;0.5;0.4,53,52,45,716,611,郑伦,物理
200011_2,,200011_2,200011_3,,-1,200011,2,郑伦,head_org/Head_org_ZhengLun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhengLun,,,,1,704041,1,,,,,30,雷电哼将,JiaoBiao_ZhanShi_01,21,前排物理力士，拥有强大的群体控制能力,哼哈二将之一，商朝上将，是妲己的得力手下,3,6,2,1000,677,7,4,52,28,22,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",16927,1322,705,564,,能量_1000;生命_677;物理攻击_52;法术攻击_45;物理防御_28;法术防御_22;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_16927;物攻成长_1322;法攻成长_1128;物防成长_705;法防成长_564,,20001100_1,20001101_1,20001102_1,20001103_1,20001104_1,,,200011_1,,100000,Sound_201002_1_01.mp3,1.08,,,,11,,,,0.5,standby,Sound_201002_1_01.mp3,1,物理/近战/肉盾/控制;0.34;0.5;0.4,53,52,45,1322,1128,,物理
200011_3,,200011_3,200011_4,,-1,200011,2,郑伦,head_org/Head_org_ZhengLun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhengLun,,,,1,704041,1,,,,,50,雷电哼将,JiaoBiao_ZhanShi_01,36,前排物理力士，拥有强大的群体控制能力,哼哈二将之一，商朝上将，是妲己的得力手下,3,6,3,1000,677,7,4,52,28,22,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",24333,1901,1013,811,,能量_1000;生命_677;物理攻击_52;法术攻击_45;物理防御_28;法术防御_22;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_24333;物攻成长_1901;法攻成长_1622;物防成长_1013;法防成长_811,,20001100_1,20001101_1,20001102_1,20001103_1,20001104_1,,,200011_1,,300000,Sound_201002_1_01.mp3,1.08,,,,11,,,,0.5,standby,Sound_201002_1_01.mp3,1,物理/近战/肉盾/控制;0.34;0.5;0.4,53,52,45,1901,1622,,物理
200011_4,,200011_4,200011_5,,-1,200011,2,郑伦,head_org/Head_org_ZhengLun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhengLun,,,,1,704041,1,,,,,100,雷电哼将,JiaoBiao_ZhanShi_01,55,前排物理力士，拥有强大的群体控制能力,哼哈二将之一，商朝上将，是妲己的得力手下,3,6,4,1000,677,7,4,52,28,22,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",32444,2534,1351,1081,,能量_1000;生命_677;物理攻击_52;法术攻击_45;物理防御_28;法术防御_22;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_32444;物攻成长_2534;法攻成长_2162;物防成长_1351;法防成长_1081,,20001100_1,20001101_1,20001102_1,20001103_1,20001104_1,,,200011_1,,600000,Sound_201002_1_01.mp3,1.08,,,,11,,,,0.5,standby,Sound_201002_1_01.mp3,1,物理/近战/肉盾/控制;0.34;0.5;0.4,53,52,45,2534,2162,,物理
200011_5,,200011_5,200011_6,,-1,200011,2,郑伦,head_org/Head_org_ZhengLun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhengLun,,,,1,704041,1,,,,,150,雷电哼将,JiaoBiao_ZhanShi_01,84,前排物理力士，拥有强大的群体控制能力,哼哈二将之一，商朝上将，是妲己的得力手下,3,6,5,1000,677,7,4,52,28,22,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",40555,3168,1689,1351,,能量_1000;生命_677;物理攻击_52;法术攻击_45;物理防御_28;法术防御_22;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_40555;物攻成长_3168;法攻成长_2703;物防成长_1689;法防成长_1351,,20001100_1,20001101_1,20001102_1,20001103_1,20001104_1,,,200011_1,,1000000,Sound_201002_1_01.mp3,1.08,,,,11,,,,0.5,standby,Sound_201002_1_01.mp3,1,物理/近战/肉盾/控制;0.34;0.5;0.4,53,52,45,3168,2703,,物理
200011_6,,200011_6,200011_7,,-1,200011,2,郑伦,head_org/Head_org_ZhengLun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhengLun,,,,1,704041,1,,,,,220,雷电哼将,JiaoBiao_ZhanShi_01,144,前排物理力士，拥有强大的群体控制能力,哼哈二将之一，商朝上将，是妲己的得力手下,3,6,6,1000,677,7,4,52,28,22,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",48666,3802,2027,1622,,能量_1000;生命_677;物理攻击_52;法术攻击_45;物理防御_28;法术防御_22;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_48666;物攻成长_3802;法攻成长_3244;物防成长_2027;法防成长_1622,,20001100_1,20001101_1,20001102_1,20001103_1,20001104_1,,,200011_1,,1400000,Sound_201002_1_01.mp3,1.08,,,,11,,,,0.5,standby,Sound_201002_1_01.mp3,1,物理/近战/肉盾/控制;0.34;0.5;0.4,53,52,45,3802,3244,,物理
200011_7,,200011_7,,,-1,200011,2,郑伦,head_org/Head_org_ZhengLun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhengLun,,,,1,704041,1,,,,,,雷电哼将,JiaoBiao_ZhanShi_01,232,前排物理力士，拥有强大的群体控制能力,哼哈二将之一，商朝上将，是妲己的得力手下,3,6,7,1000,677,7,4,52,28,22,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",56777,4435,2365,1892,,能量_1000;生命_677;物理攻击_52;法术攻击_45;物理防御_28;法术防御_22;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_56777;物攻成长_4435;法攻成长_3785;物防成长_2365;法防成长_1892,,20001100_1,20001101_1,20001102_1,20001103_1,20001104_1,,,200011_1,,1800000,Sound_201002_1_01.mp3,1.08,,,,11,,,,0.5,standby,Sound_201002_1_01.mp3,1,物理/近战/肉盾/控制;0.34;0.5;0.4,53,52,45,4435,3785,,物理
203011_1,,203011_1,203011_2,,-1,203011,1,普贤真人,head_org/Head_org_PuXianZhenRen,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_PuXianZhenRen,,,2,4,704034,1,,,,,20,元素之心,JiaoBiao_FuZhu_01,8,后排法术祭司，拥有强大的范围伤害和单体控制能力,昆仑山元始天尊座下，昆仑十二仙之一,48,,1,1000,520,15,7,119,33,41,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",8965,2059,571,714,1,能量_1000;生命_520;物理攻击_95;法术攻击_119;物理防御_33;法术防御_41;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_8965;物攻成长_1647;法攻成长_2059;物防成长_571;法防成长_714,,20301100_1,20301101_1,20301102_1,20301103_1,20301104_1,,,203011_1,,50000,Sound_203011_1_01.mp3,0.81,,,,11,,,,0.5,standby,Sound_203011_1_01.mp3,,法术/远程/输出;0.7;0.26;0.47,15,95,119,1647,2059,,法术
203011_2,,203011_2,203011_3,,-1,203011,1,普贤真人,head_org/Head_org_PuXianZhenRen,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_PuXianZhenRen,,,2,4,704034,1,,,,,30,元素之心,JiaoBiao_FuZhu_01,21,后排法术祭司，拥有强大的范围伤害和单体控制能力,昆仑山元始天尊座下，昆仑十二仙之一,48,,2,1000,520,15,7,119,33,41,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",13008,2988,829,1036,1,能量_1000;生命_520;物理攻击_95;法术攻击_119;物理防御_33;法术防御_41;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_13008;物攻成长_2390;法攻成长_2988;物防成长_829;法防成长_1036,,20301100_1,20301101_1,20301102_1,20301103_1,20301104_1,,,203011_1,,100000,Sound_203011_1_01.mp3,0.81,,,,11,,,,0.5,standby,Sound_203011_1_01.mp3,,法术/远程/输出;0.7;0.26;0.47,15,95,119,2390,2988,,法术
203011_3,,203011_3,203011_4,,-1,203011,1,普贤真人,head_org/Head_org_PuXianZhenRen,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_PuXianZhenRen,,,2,4,704034,1,,,,,80,元素之心,JiaoBiao_FuZhu_01,36,后排法术祭司，拥有强大的范围伤害和单体控制能力,昆仑山元始天尊座下，昆仑十二仙之一,48,,3,1000,520,15,7,119,33,41,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",16488,3787,1051,1313,1,能量_1000;生命_520;物理攻击_95;法术攻击_119;物理防御_33;法术防御_41;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_16488;物攻成长_3029;法攻成长_3787;物防成长_1051;法防成长_1313,,20301100_1,20301101_1,20301102_1,20301103_1,20301104_1,,,203011_1,,300000,Sound_203011_1_01.mp3,0.81,,,,11,,,,0.5,standby,Sound_203011_1_01.mp3,,法术/远程/输出;0.7;0.26;0.47,15,95,119,3029,3787,,法术
203011_4,,203011_4,203011_5,,-1,203011,1,普贤真人,head_org/Head_org_PuXianZhenRen,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_PuXianZhenRen,,,2,4,704034,1,,,1,140,160,元素之心,JiaoBiao_FuZhu_01,70,后排法术祭司，拥有强大的范围伤害和单体控制能力,昆仑山元始天尊座下，昆仑十二仙之一,48,,4,1000,520,15,7,119,33,41,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",21911,5032,1396,1746,1,能量_1000;生命_520;物理攻击_95;法术攻击_119;物理防御_33;法术防御_41;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_21911;物攻成长_4026;法攻成长_5032;物防成长_1396;法防成长_1746,,20301100_1,20301101_1,20301102_1,20301103_1,20301104_1,,,203011_1,,600000,Sound_203011_1_01.mp3,0.81,,,,11,,,,0.5,standby,Sound_203011_1_01.mp3,,法术/远程/输出;0.7;0.26;0.47,15,95,119,4026,5032,普贤真人,法术
203011_5,,203011_5,203011_6,,-1,203011,1,普贤真人,head_org/Head_org_PuXianZhenRen,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_PuXianZhenRen,,,2,4,704034,1,,,,,240,元素之心,JiaoBiao_FuZhu_01,120,后排法术祭司，拥有强大的范围伤害和单体控制能力,昆仑山元始天尊座下，昆仑十二仙之一,48,,5,1000,520,15,7,119,33,41,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",27397,6292,1746,2183,1,能量_1000;生命_520;物理攻击_95;法术攻击_119;物理防御_33;法术防御_41;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_27397;物攻成长_5034;法攻成长_6292;物防成长_1746;法防成长_2183,,20301100_1,20301101_1,20301102_1,20301103_1,20301104_1,,,203011_1,,1000000,Sound_203011_1_01.mp3,0.81,,,,11,,,,0.5,standby,Sound_203011_1_01.mp3,,法术/远程/输出;0.7;0.26;0.47,15,95,119,5034,6292,,法术
203011_6,,203011_6,203011_7,,-1,203011,1,普贤真人,head_org/Head_org_PuXianZhenRen,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_PuXianZhenRen,,,2,4,704034,1,,,,,360,元素之心,JiaoBiao_FuZhu_01,216,后排法术祭司，拥有强大的范围伤害和单体控制能力,昆仑山元始天尊座下，昆仑十二仙之一,48,,6,1000,520,15,7,119,33,41,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",32914,7560,2098,2622,1,能量_1000;生命_520;物理攻击_95;法术攻击_119;物理防御_33;法术防御_41;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_32914;物攻成长_6048;法攻成长_7560;物防成长_2098;法防成长_2622,,20301100_1,20301101_1,20301102_1,20301103_1,20301104_1,,,203011_1,,1400000,Sound_203011_1_01.mp3,0.81,,,,11,,,,0.5,standby,Sound_203011_1_01.mp3,,法术/远程/输出;0.7;0.26;0.47,15,95,119,6048,7560,,法术
203011_7,,203011_7,,,-1,203011,1,普贤真人,head_org/Head_org_PuXianZhenRen,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_PuXianZhenRen,,,2,4,704034,1,,,,,,元素之心,JiaoBiao_FuZhu_01,360,后排法术祭司，拥有强大的范围伤害和单体控制能力,昆仑山元始天尊座下，昆仑十二仙之一,48,,7,1000,520,15,7,119,33,41,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",38400,8820,2448,3060,1,能量_1000;生命_520;物理攻击_95;法术攻击_119;物理防御_33;法术防御_41;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_38400;物攻成长_7056;法攻成长_8820;物防成长_2448;法防成长_3060,,20301100_1,20301101_1,20301102_1,20301103_1,20301104_1,,,203011_1,,1800000,Sound_203011_1_01.mp3,0.81,,,,11,,,,0.5,standby,Sound_203011_1_01.mp3,,法术/远程/输出;0.7;0.26;0.47,15,95,119,7056,8820,,法术
204008_1,,204008_1,204008_2,,-1,204008,1,张天君,head_org/Head_org_ZhangTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhangTianJun,,,2,4,704035,1,,,,,20,红砂阵主,JiaoBiao_FuZhu_01,8,后排物理祭司，擅长于控制与削弱敌人,金鳌岛十天君之一,62,,1,1000,433,12,6,99,27,34,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",6896,1584,439,549,,能量_1000;生命_433;物理攻击_99;法术攻击_79;物理防御_27;法术防御_34;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_6896;物攻成长_1584;法攻成长_1267;物防成长_439;法防成长_549,,20400800_1,20400801_1,20400802_1,20400803_1,20400804_1,,,204008_1,,50000,Sound_204008_1_01.mp3,0.77,,,,11,,,,0.5,standby,Sound_204008_1_01.mp3,1,物理/远程/控制;0.57;0.26;0.7,28,99,79,1584,1267,,物理
204008_2,,204008_2,204008_3,,-1,204008,1,张天君,head_org/Head_org_ZhangTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhangTianJun,,,2,4,704035,1,,,,,30,红砂阵主,JiaoBiao_FuZhu_01,21,后排物理祭司，擅长于控制与削弱敌人,金鳌岛十天君之一,62,,2,1000,433,12,6,99,27,34,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",10846,2491,691,864,,能量_1000;生命_433;物理攻击_99;法术攻击_79;物理防御_27;法术防御_34;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_10846;物攻成长_2491;法攻成长_1992;物防成长_691;法防成长_864,,20400800_1,20400801_1,20400802_1,20400803_1,20400804_1,,,204008_1,,100000,Sound_204008_1_01.mp3,0.77,,,,11,,,,0.5,standby,Sound_204008_1_01.mp3,1,物理/远程/控制;0.57;0.26;0.7,28,99,79,2491,1992,,物理
204008_3,,204008_3,204008_4,,-1,204008,1,张天君,head_org/Head_org_ZhangTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhangTianJun,,,2,4,704035,1,,,1,60,70,红砂阵主,JiaoBiao_FuZhu_01,36,后排物理祭司，擅长于控制与削弱敌人,金鳌岛十天君之一,62,,3,1000,433,12,6,99,27,34,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",14325,3290,913,1141,,能量_1000;生命_433;物理攻击_99;法术攻击_79;物理防御_27;法术防御_34;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_14325;物攻成长_3290;法攻成长_2632;物防成长_913;法防成长_1141,,20400800_1,20400801_1,20400802_1,20400803_1,20400804_1,,,204008_1,,300000,Sound_204008_1_01.mp3,0.77,,,,11,,,,0.5,standby,Sound_204008_1_01.mp3,1,物理/远程/控制;0.57;0.26;0.7,28,99,79,3290,2632,张天君,物理
204008_4,,204008_4,204008_5,,-1,204008,1,张天君,head_org/Head_org_ZhangTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhangTianJun,,,2,4,704035,1,,,,,140,红砂阵主,JiaoBiao_FuZhu_01,65,后排物理祭司，擅长于控制与削弱敌人,金鳌岛十天君之一,62,,4,1000,433,12,6,99,27,34,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",19058,4377,1215,1518,,能量_1000;生命_433;物理攻击_99;法术攻击_79;物理防御_27;法术防御_34;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_19058;物攻成长_4377;法攻成长_3502;物防成长_1215;法防成长_1518,,20400800_1,20400801_1,20400802_1,20400803_1,20400804_1,,,204008_1,,600000,Sound_204008_1_01.mp3,0.77,,,,11,,,,0.5,standby,Sound_204008_1_01.mp3,1,物理/远程/控制;0.57;0.26;0.7,28,99,79,4377,3502,,物理
204008_5,,204008_5,204008_6,,-1,204008,1,张天君,head_org/Head_org_ZhangTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhangTianJun,,,2,4,704035,1,,,,,210,红砂阵主,JiaoBiao_FuZhu_01,108,后排物理祭司，擅长于控制与削弱敌人,金鳌岛十天君之一,62,,5,1000,433,12,6,99,27,34,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",23823,5472,1518,1898,,能量_1000;生命_433;物理攻击_99;法术攻击_79;物理防御_27;法术防御_34;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_23823;物攻成长_5472;法攻成长_4377;物防成长_1518;法防成长_1898,,20400800_1,20400801_1,20400802_1,20400803_1,20400804_1,,,204008_1,,1000000,Sound_204008_1_01.mp3,0.77,,,,11,,,,0.5,standby,Sound_204008_1_01.mp3,1,物理/远程/控制;0.57;0.26;0.7,28,99,79,5472,4377,,物理
204008_6,,204008_6,204008_7,,-1,204008,1,张天君,head_org/Head_org_ZhangTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhangTianJun,,,2,4,704035,1,,,,,300,红砂阵主,JiaoBiao_FuZhu_01,192,后排物理祭司，擅长于控制与削弱敌人,金鳌岛十天君之一,62,,6,1000,433,12,6,99,27,34,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",28619,6573,1824,2280,,能量_1000;生命_433;物理攻击_99;法术攻击_79;物理防御_27;法术防御_34;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;抵抗_11;移动速度_5.5;视野范围_1000,,生命成长_28619;物攻成长_6573;法攻成长_5258;物防成长_1824;法防成长_2280,,20400800_1,20400801_1,20400802_1,20400803_1,20400804_1,,,204008_1,,1400000,Sound_204008_1_01.mp3,0.77,,,,11,,,,0.5,standby,Sound_204008_1_01.mp3,1,物理/远程/控制;0.57;0.26;0.7,28,99,79,6573,5258,,物理
