key,Remarks,id,nextId,quality,equip1,equip2,equip3,equip4,equip5,equip6,life,attack,physiqueDef,spiritDef,lifeReceive,energyReceive,critical,toughness,hit,dodge,criticalHurt,attrData,precentAttrData,attrDesc,qualityName,careerName,beizhu,careerIcon,qualityBg,playerQualityBg
203004_6,,203004_6,203004_7,5,700117,700042,700065,700151,700183,700096,,,,,,,,,,,,生命_5082;物理攻击_950;物理防御_211;法术攻击_1188;法术防御_264;生命回复_3160;能量回复_275,,,蓝色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe_01,
203004_7,,203004_7,203004_8,6,700117,700042,700066,700153,700183,700097,,,,,,,,,,,,生命_6006;物理攻击_1123;物理防御_249;法术攻击_1404;法术防御_312;生命回复_3734;能量回复_325,,,蓝色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe_02,
203004_8,,203004_8,203004_9,7,700118,700043,700066,700153,700185,700097,,,,,,,,,,,,生命_6622;物理攻击_1238;物理防御_275;法术攻击_1548;法术防御_344;生命回复_4117;能量回复_358,,,蓝色+3,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe_03,
203004_9,,203004_9,203004_10,8,700118,700043,700067,700153,700185,700097,,,,,,,,,,,,生命_7084;物理攻击_1324;物理防御_294;法术攻击_1656;法术防御_368;生命回复_4404;能量回复_383,,,紫色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe,
203004_10,,203004_10,203004_11,9,700119,700044,700067,700153,700185,700097,,,,,,,,,,,,生命_7392;物理攻击_1382;物理防御_307;法术攻击_1728;法术防御_384;生命回复_4596;能量回复_400,,,紫色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_01,
203004_11,,203004_11,203004_12,10,700119,700044,700068,700154,700185,700098,,,,,,,,,,,,生命_7700;物理攻击_1440;物理防御_320;法术攻击_1800;法术防御_400;生命回复_4788;能量回复_416,,,紫色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_02,
203004_12,,203004_12,203004_13,11,700120,700045,700068,700154,700186,700098,,,,,,,,,,,,生命_8162;物理攻击_1526;物理防御_339;法术攻击_1908;法术防御_424;生命回复_5075;能量回复_441,,,紫色+3,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_03,
203004_13,,203004_13,203004_14,12,700120,700045,700069,700154,700186,700098,,,,,,,,,,,,生命_8624;物理攻击_1612;物理防御_358;法术攻击_2016;法术防御_448;生命回复_5362;能量回复_466,,,紫色+4,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_04,
203004_14,,203004_14,203004_15,13,700121,700046,700069,700155,700186,700098,,,,,,,,,,,,生命_9240;物理攻击_1728;物理防御_384;法术攻击_2160;法术防御_480;生命回复_5745;能量回复_500,,,橙色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe,
203004_15,,203004_15,203004_16,14,700121,700046,700070,700155,700186,700099,,,,,,,,,,,,生命_10010;物理攻击_1872;物理防御_416;法术攻击_2340;法术防御_520;生命回复_6224;能量回复_500,,,橙色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_01,
203004_16,,203004_16,203004_17,15,700122,700047,700070,700155,700187,700099,,,,,,,,,,,,生命_10780;物理攻击_2016;物理防御_448;法术攻击_2520;法术防御_560;生命回复_6703;能量回复_500,,,橙色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_02,
203004_17,,203004_17,203004_18,16,700122,700047,700071,700156,700187,700099,,,,,,,,,,,,生命_11550;物理攻击_2160;物理防御_480;法术攻击_2700;法术防御_600;生命回复_7182;能量回复_500,,,橙色+3,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_03,
203004_18,,203004_18,203004_19,17,700123,700048,700071,700156,700188,700099,,,,,,,,,,,,生命_12320;物理攻击_2304;物理防御_512;法术攻击_2880;法术防御_640;生命回复_7660;能量回复_500,,,橙色+4,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_04,
203004_19,,203004_19,,18,700123,700048,700072,700156,700188,700099,,,,,,,,,,,,生命_13090;物理攻击_2448;物理防御_544;法术攻击_3060;法术防御_680;生命回复_8139;能量回复_500,,,橙色+5,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_05,
200012_1,,200012_1,200012_2,,700112,700037,700061,700148,700181,700091,,,,,,,,,,,,生命_154;物理攻击_28;物理防御_6;法术攻击_36;法术防御_8;生命回复_95;能量回复_8,,,白色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_BaiSe,
200012_2,,200012_2,200012_3,1,700113,700038,700062,700149,700181,700091,,,,,,,,,,,,生命_1540;物理攻击_288;物理防御_64;法术攻击_360;法术防御_80;生命回复_957;能量回复_83,,,绿色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LvSe,
200012_3,,200012_3,200012_4,2,700114,700039,700063,700149,700182,700091,,,,,,,,,,,,生命_2772;物理攻击_518;物理防御_115;法术攻击_648;法术防御_144;生命回复_1723;能量回复_150,,,绿色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LvSe_01,
200012_4,,200012_4,200012_5,3,700115,700040,700064,700150,700182,700096,,,,,,,,,,,,生命_3696;物理攻击_691;物理防御_153;法术攻击_864;法术防御_192;生命回复_2298;能量回复_200,,,绿色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LvSe_02,
200012_5,,200012_5,200012_6,4,700116,700041,700065,700151,700183,700096,,,,,,,,,,,,生命_4312;物理攻击_806;物理防御_179;法术攻击_1008;法术防御_224;生命回复_2681;能量回复_233,,,蓝色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe,
200012_6,,200012_6,200012_7,5,700117,700042,700065,700151,700183,700096,,,,,,,,,,,,生命_5082;物理攻击_950;物理防御_211;法术攻击_1188;法术防御_264;生命回复_3160;能量回复_275,,,蓝色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe_01,
200012_7,,200012_7,200012_8,6,700117,700042,700066,700153,700183,700097,,,,,,,,,,,,生命_6006;物理攻击_1123;物理防御_249;法术攻击_1404;法术防御_312;生命回复_3734;能量回复_325,,,蓝色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe_02,
200012_8,,200012_8,200012_9,7,700118,700043,700066,700153,700185,700097,,,,,,,,,,,,生命_6622;物理攻击_1238;物理防御_275;法术攻击_1548;法术防御_344;生命回复_4117;能量回复_358,,,蓝色+3,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe_03,
200012_9,,200012_9,200012_10,8,700118,700043,700067,700153,700185,700097,,,,,,,,,,,,生命_7084;物理攻击_1324;物理防御_294;法术攻击_1656;法术防御_368;生命回复_4404;能量回复_383,,,紫色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe,
200012_10,,200012_10,200012_11,9,700119,700044,700067,700153,700185,700097,,,,,,,,,,,,生命_7392;物理攻击_1382;物理防御_307;法术攻击_1728;法术防御_384;生命回复_4596;能量回复_400,,,紫色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_01,
200012_11,,200012_11,200012_12,10,700119,700044,700068,700154,700185,700098,,,,,,,,,,,,生命_7700;物理攻击_1440;物理防御_320;法术攻击_1800;法术防御_400;生命回复_4788;能量回复_416,,,紫色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_02,
200012_12,,200012_12,200012_13,11,700120,700045,700068,700154,700186,700098,,,,,,,,,,,,生命_8162;物理攻击_1526;物理防御_339;法术攻击_1908;法术防御_424;生命回复_5075;能量回复_441,,,紫色+3,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_03,
200012_13,,200012_13,200012_14,12,700120,700045,700069,700154,700186,700098,,,,,,,,,,,,生命_8624;物理攻击_1612;物理防御_358;法术攻击_2016;法术防御_448;生命回复_5362;能量回复_466,,,紫色+4,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_04,
200012_14,,200012_14,200012_15,13,700121,700046,700069,700155,700186,700098,,,,,,,,,,,,生命_9240;物理攻击_1728;物理防御_384;法术攻击_2160;法术防御_480;生命回复_5745;能量回复_500,,,橙色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe,
200012_15,,200012_15,200012_16,14,700121,700046,700070,700155,700186,700099,,,,,,,,,,,,生命_10010;物理攻击_1872;物理防御_416;法术攻击_2340;法术防御_520;生命回复_6224;能量回复_500,,,橙色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_01,
200012_16,,200012_16,200012_17,15,700122,700047,700070,700155,700187,700099,,,,,,,,,,,,生命_10780;物理攻击_2016;物理防御_448;法术攻击_2520;法术防御_560;生命回复_6703;能量回复_500,,,橙色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_02,
200012_17,,200012_17,200012_18,16,700122,700047,700071,700156,700187,700099,,,,,,,,,,,,生命_11550;物理攻击_2160;物理防御_480;法术攻击_2700;法术防御_600;生命回复_7182;能量回复_500,,,橙色+3,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_03,
200012_18,,200012_18,200012_19,17,700123,700048,700071,700156,700188,700099,,,,,,,,,,,,生命_12320;物理攻击_2304;物理防御_512;法术攻击_2880;法术防御_640;生命回复_7660;能量回复_500,,,橙色+4,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_04,
200012_19,,200012_19,,18,700123,700048,700072,700156,700188,700099,,,,,,,,,,,,生命_13090;物理攻击_2448;物理防御_544;法术攻击_3060;法术防御_680;生命回复_8139;能量回复_500,,,橙色+5,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_05,
201012_1,,201012_1,201012_2,,700100,700013,700073,700157,700174,700091,,,,,,,,,,,,生命_250;物理攻击_21;物理防御_8;法术攻击_25;法术防御_11;生命回复_233;能量回复_8,,,白色,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_BaiSe,
201012_2,,201012_2,201012_3,1,700101,700014,700074,700158,700174,700091,,,,,,,,,,,,生命_2500;物理攻击_211;物理防御_89;法术攻击_252;法术防御_112;生命回复_2331;能量回复_83,,,绿色,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_LvSe,
201012_3,,201012_3,201012_4,2,700102,700015,700075,700158,700175,700091,,,,,,,,,,,,生命_4500;物理攻击_380;物理防御_161;法术攻击_453;法术防御_201;生命回复_4197;能量回复_150,,,绿色+1,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_LvSe_01,
201012_4,,201012_4,201012_5,3,700103,700016,700076,700159,700175,700092,,,,,,,,,,,,生命_6000;物理攻击_506;物理防御_215;法术攻击_604;法术防御_268;生命回复_5596;能量回复_200,,,绿色+2,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_LvSe_02,
201012_5,,201012_5,201012_6,4,700104,700017,700077,700160,700176,700092,,,,,,,,,,,,生命_7000;物理攻击_591;物理防御_250;法术攻击_705;法术防御_313;生命回复_6529;能量回复_233,,,蓝色,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_LanSe,
201012_6,,201012_6,201012_7,5,700105,700018,700077,700160,700176,700092,,,,,,,,,,,,生命_8250;物理攻击_696;物理防御_295;法术攻击_831;法术防御_369;生命回复_7695;能量回复_275,,,蓝色+1,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_LanSe_01,
201012_7,,201012_7,201012_8,6,700105,700018,700078,700161,700176,700093,,,,,,,,,,,,生命_9750;物理攻击_823;物理防御_349;法术攻击_982;法术防御_436;生命回复_9094;能量回复_325,,,蓝色+2,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_LanSe_02,
201012_8,,201012_8,201012_9,7,700106,700019,700078,700161,700177,700093,,,,,,,,,,,,生命_10750;物理攻击_908;物理防御_385;法术攻击_1083;法术防御_481;生命回复_10026;能量回复_358,,,蓝色+3,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_LanSe_03,
201012_9,,201012_9,201012_10,8,700106,700019,700079,700161,700177,700093,,,,,,,,,,,,生命_11500;物理攻击_971;物理防御_412;法术攻击_1159;法术防御_515;生命回复_10726;能量回复_383,,,紫色,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_ZiSe,
201012_10,,201012_10,201012_11,9,700107,700020,700079,700161,700177,700093,,,,,,,,,,,,生命_12000;物理攻击_1013;物理防御_430;法术攻击_1209;法术防御_537;生命回复_11192;能量回复_400,,,紫色+1,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_ZiSe_01,
201012_11,,201012_11,201012_12,10,700107,700020,700080,700162,700177,700094,,,,,,,,,,,,生命_12500;物理攻击_1056;物理防御_448;法术攻击_1260;法术防御_560;生命回复_11659;能量回复_416,,,紫色+2,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_ZiSe_02,
201012_12,,201012_12,201012_13,11,700108,700021,700080,700162,700178,700094,,,,,,,,,,,,生命_13250;物理攻击_1119;物理防御_474;法术攻击_1335;法术防御_593;生命回复_12358;能量回复_441,,,紫色+3,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_ZiSe_03,
201012_13,,201012_13,201012_14,12,700108,700021,700081,700162,700178,700094,,,,,,,,,,,,生命_14000;物理攻击_1182;物理防御_501;法术攻击_1411;法术防御_627;生命回复_13058;能量回复_466,,,紫色+4,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_ZiSe_04,
201012_14,,201012_14,201012_15,13,700109,700022,700081,700164,700178,700094,,,,,,,,,,,,生命_15000;物理攻击_1267;物理防御_537;法术攻击_1512;法术防御_672;生命回复_13990;能量回复_500,,,橙色,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_ChengSe,
201012_15,,201012_15,201012_16,14,700109,700022,700082,700164,700178,700095,,,,,,,,,,,,生命_16250;物理攻击_1372;物理防御_582;法术攻击_1638;法术防御_728;生命回复_15156;能量回复_500,,,橙色+1,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_ChengSe_01,
201012_16,,201012_16,201012_17,15,700110,700023,700082,700164,700179,700095,,,,,,,,,,,,生命_17500;物理攻击_1478;物理防御_627;法术攻击_1764;法术防御_784;生命回复_16322;能量回复_500,,,橙色+2,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_ChengSe_02,
201012_17,,201012_17,201012_18,16,700110,700023,700083,700165,700179,700095,,,,,,,,,,,,生命_18750;物理攻击_1584;物理防御_672;法术攻击_1890;法术防御_840;生命回复_17488;能量回复_500,,,橙色+3,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_ChengSe_03,
201012_18,,201012_18,201012_19,17,700111,700024,700083,700165,700180,700095,,,,,,,,,,,,生命_20000;物理攻击_1689;物理防御_716;法术攻击_2016;法术防御_896;生命回复_18654;能量回复_500,,,橙色+4,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_ChengSe_04,
201012_19,,201012_19,,18,700111,700024,700084,700165,700180,700095,,,,,,,,,,,,生命_21250;物理攻击_1795;物理防御_761;法术攻击_2142;法术防御_952;生命回复_19820;能量回复_500,,,橙色+5,力士,法术力士3,JiaoBiao_ZhanShi_01,bg_head_ChengSe_05,
200011_1,,200011_1,200011_2,,700100,700013,700073,700157,700174,700091,,,,,,,,,,,,生命_288;物理攻击_22;物理防御_12;法术攻击_19;法术防御_9;生命回复_268;能量回复_8,,,白色,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_BaiSe,
200011_2,,200011_2,200011_3,1,700101,700014,700074,700158,700174,700091,,,,,,,,,,,,生命_2880;物理攻击_225;物理防御_120;法术攻击_192;法术防御_96;生命回复_2686;能量回复_83,,,绿色,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LvSe,
200011_3,,200011_3,200011_4,2,700102,700015,700075,700158,700175,700091,,,,,,,,,,,,生命_5184;物理攻击_405;物理防御_216;法术攻击_345;法术防御_172;生命回复_4835;能量回复_150,,,绿色+1,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LvSe_01,
200011_4,,200011_4,200011_5,3,700103,700016,700076,700159,700175,700092,,,,,,,,,,,,生命_6912;物理攻击_540;物理防御_288;法术攻击_460;法术防御_230;生命回复_6447;能量回复_200,,,绿色+2,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LvSe_02,
200011_5,,200011_5,200011_6,4,700104,700017,700077,700160,700176,700092,,,,,,,,,,,,生命_8064;物理攻击_630;物理防御_336;法术攻击_537;法术防御_268;生命回复_7521;能量回复_233,,,蓝色,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LanSe,
200011_6,,200011_6,200011_7,5,700105,700018,700077,700160,700176,700092,,,,,,,,,,,,生命_9504;物理攻击_742;物理防御_396;法术攻击_633;法术防御_316;生命回复_8864;能量回复_275,,,蓝色+1,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LanSe_01,
200011_7,,200011_7,200011_8,6,700105,700018,700078,700161,700176,700093,,,,,,,,,,,,生命_11232;物理攻击_877;物理防御_468;法术攻击_748;法术防御_374;生命回复_10476;能量回复_325,,,蓝色+2,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LanSe_02,
200011_8,,200011_8,200011_9,7,700106,700019,700078,700161,700177,700093,,,,,,,,,,,,生命_12384;物理攻击_967;物理防御_516;法术攻击_825;法术防御_412;生命回复_11550;能量回复_358,,,蓝色+3,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_LanSe_03,
200011_9,,200011_9,200011_10,8,700106,700019,700079,700161,700177,700093,,,,,,,,,,,,生命_13248;物理攻击_1035;物理防御_552;法术攻击_883;法术防御_441;生命回复_12356;能量回复_383,,,紫色,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ZiSe,
200011_10,,200011_10,200011_11,9,700107,700020,700079,700161,700177,700093,,,,,,,,,,,,生命_13824;物理攻击_1080;物理防御_576;法术攻击_921;法术防御_460;生命回复_12894;能量回复_400,,,紫色+1,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ZiSe_01,
200011_11,,200011_11,200011_12,10,700107,700020,700080,700162,700177,700094,,,,,,,,,,,,生命_14400;物理攻击_1125;物理防御_600;法术攻击_960;法术防御_480;生命回复_13431;能量回复_416,,,紫色+2,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ZiSe_02,
200011_12,,200011_12,200011_13,11,700108,700021,700080,700162,700178,700094,,,,,,,,,,,,生命_15264;物理攻击_1192;物理防御_636;法术攻击_1017;法术防御_508;生命回复_14237;能量回复_441,,,紫色+3,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ZiSe_03,
200011_13,,200011_13,200011_14,12,700108,700021,700081,700162,700178,700094,,,,,,,,,,,,生命_16128;物理攻击_1260;物理防御_672;法术攻击_1075;法术防御_537;生命回复_15043;能量回复_466,,,紫色+4,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ZiSe_04,
200011_14,,200011_14,200011_15,13,700109,700022,700081,700164,700178,700094,,,,,,,,,,,,生命_17280;物理攻击_1350;物理防御_720;法术攻击_1152;法术防御_576;生命回复_16117;能量回复_500,,,橙色,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ChengSe,
200011_15,,200011_15,200011_16,14,700109,700022,700082,700164,700178,700095,,,,,,,,,,,,生命_18720;物理攻击_1462;物理防御_780;法术攻击_1248;法术防御_624;生命回复_17460;能量回复_500,,,橙色+1,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ChengSe_01,
200011_16,,200011_16,200011_17,15,700110,700023,700082,700164,700179,700095,,,,,,,,,,,,生命_20160;物理攻击_1575;物理防御_840;法术攻击_1344;法术防御_672;生命回复_18803;能量回复_500,,,橙色+2,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ChengSe_02,
200011_17,,200011_17,200011_18,16,700110,700023,700083,700165,700179,700095,,,,,,,,,,,,生命_21600;物理攻击_1687;物理防御_900;法术攻击_1440;法术防御_720;生命回复_20146;能量回复_500,,,橙色+3,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ChengSe_03,
200011_18,,200011_18,200011_19,17,700111,700024,700083,700165,700180,700095,,,,,,,,,,,,生命_23040;物理攻击_1800;物理防御_960;法术攻击_1536;法术防御_768;生命回复_21490;能量回复_500,,,橙色+4,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ChengSe_04,
200011_19,,200011_19,,18,700111,700024,700084,700165,700180,700095,,,,,,,,,,,,生命_24480;物理攻击_1912;物理防御_1020;法术攻击_1632;法术防御_816;生命回复_22833;能量回复_500,,,橙色+5,力士,物理力士1,JiaoBiao_ZhanShi_01,bg_head_ChengSe_05,
203011_1,,203011_1,203011_2,,700112,700037,700061,700148,700181,700091,,,,,,,,,,,,生命_128;物理攻击_23;物理防御_8;法术攻击_29;法术防御_10;生命回复_39;能量回复_8,,,白色,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_BaiSe,
203011_2,,203011_2,203011_3,1,700113,700038,700062,700149,700181,700091,,,,,,,,,,,,生命_1280;物理攻击_235;物理防御_81;法术攻击_294;法术防御_102;生命回复_397;能量回复_83,,,绿色,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_LvSe,
203011_3,,203011_3,203011_4,2,700114,700039,700063,700149,700182,700091,,,,,,,,,,,,生命_2304;物理攻击_423;物理防御_146;法术攻击_529;法术防御_183;生命回复_716;能量回复_150,,,绿色+1,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_LvSe_01,
203011_4,,203011_4,203011_5,3,700115,700040,700064,700150,700182,700096,,,,,,,,,,,,生命_3072;物理攻击_564;物理防御_195;法术攻击_705;法术防御_244;生命回复_955;能量回复_200,,,绿色+2,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_LvSe_02,
203011_5,,203011_5,203011_6,4,700116,700041,700065,700151,700183,700096,,,,,,,,,,,,生命_3584;物理攻击_658;物理防御_228;法术攻击_823;法术防御_285;生命回复_1114;能量回复_233,,,蓝色,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_LanSe,
203011_6,,203011_6,203011_7,5,700117,700042,700065,700151,700183,700096,,,,,,,,,,,,生命_4224;物理攻击_776;物理防御_269;法术攻击_970;法术防御_336;生命回复_1313;能量回复_275,,,蓝色+1,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_LanSe_01,
203011_7,,203011_7,203011_8,6,700117,700042,700066,700153,700183,700097,,,,,,,,,,,,生命_4992;物理攻击_917;物理防御_318;法术攻击_1146;法术防御_397;生命回复_1552;能量回复_325,,,蓝色+2,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_LanSe_02,
203011_8,,203011_8,203011_9,7,700118,700043,700066,700153,700185,700097,,,,,,,,,,,,生命_5504;物理攻击_1011;物理防御_350;法术攻击_1264;法术防御_438;生命回复_1711;能量回复_358,,,蓝色+3,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_LanSe_03,
203011_9,,203011_9,203011_10,8,700118,700043,700067,700153,700185,700097,,,,,,,,,,,,生命_5888;物理攻击_1081;物理防御_375;法术攻击_1352;法术防御_469;生命回复_1830;能量回复_383,,,紫色,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ZiSe,
203011_10,,203011_10,203011_11,9,700119,700044,700067,700153,700185,700097,,,,,,,,,,,,生命_6144;物理攻击_1128;物理防御_391;法术攻击_1411;法术防御_489;生命回复_1910;能量回复_400,,,紫色+1,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ZiSe_01,
203011_11,,203011_11,203011_12,10,700119,700044,700068,700154,700185,700098,,,,,,,,,,,,生命_6400;物理攻击_1176;物理防御_408;法术攻击_1470;法术防御_510;生命回复_1989;能量回复_416,,,紫色+2,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ZiSe_02,
203011_12,,203011_12,203011_13,11,700120,700045,700068,700154,700186,700098,,,,,,,,,,,,生命_6784;物理攻击_1246;物理防御_432;法术攻击_1558;法术防御_540;生命回复_2109;能量回复_441,,,紫色+3,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ZiSe_03,
203011_13,,203011_13,203011_14,12,700120,700045,700069,700154,700186,700098,,,,,,,,,,,,生命_7168;物理攻击_1317;物理防御_456;法术攻击_1646;法术防御_571;生命回复_2228;能量回复_466,,,紫色+4,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ZiSe_04,
203011_14,,203011_14,203011_15,13,700121,700046,700069,700155,700186,700098,,,,,,,,,,,,生命_7680;物理攻击_1411;物理防御_489;法术攻击_1764;法术防御_612;生命回复_2387;能量回复_500,,,橙色,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ChengSe,
203011_15,,203011_15,203011_16,14,700121,700046,700070,700155,700186,700099,,,,,,,,,,,,生命_8320;物理攻击_1528;物理防御_530;法术攻击_1911;法术防御_663;生命回复_2586;能量回复_500,,,橙色+1,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ChengSe_01,
203011_16,,203011_16,203011_17,15,700122,700047,700070,700155,700187,700099,,,,,,,,,,,,生命_8960;物理攻击_1646;物理防御_571;法术攻击_2058;法术防御_714;生命回复_2785;能量回复_500,,,橙色+2,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ChengSe_02,
203011_17,,203011_17,203011_18,16,700122,700047,700071,700156,700187,700099,,,,,,,,,,,,生命_9600;物理攻击_1764;物理防御_612;法术攻击_2205;法术防御_765;生命回复_2984;能量回复_500,,,橙色+3,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ChengSe_03,
203011_18,,203011_18,203011_19,17,700123,700048,700071,700156,700188,700099,,,,,,,,,,,,生命_10240;物理攻击_1881;物理防御_652;法术攻击_2352;法术防御_816;生命回复_3183;能量回复_500,,,橙色+4,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ChengSe_04,
203011_19,,203011_19,,18,700123,700048,700072,700156,700188,700099,,,,,,,,,,,,生命_10880;物理攻击_1999;物理防御_693;法术攻击_2499;法术防御_867;生命回复_3382;能量回复_500,,,橙色+5,祭司,法术祭司1,JiaoBiao_FuZhu_01,bg_head_ChengSe_05,
204008_1,,204008_1,204008_2,,700136,700025,700061,700148,700181,700091,,,,,,,,,,,,生命_128;物理攻击_29;物理防御_8;法术攻击_23;法术防御_10;生命回复_39;能量回复_8,,,白色,祭司,物理祭司4,JiaoBiao_FuZhu_01,bg_head_BaiSe,
204008_2,,204008_2,204008_3,1,700137,700026,700062,700149,700181,700091,,,,,,,,,,,,生命_1280;物理攻击_294;物理防御_81;法术攻击_235;法术防御_102;生命回复_397;能量回复_83,,,绿色,祭司,物理祭司4,JiaoBiao_FuZhu_01,bg_head_LvSe,
204008_3,,204008_3,204008_4,2,700138,700027,700063,700149,700182,700091,,,,,,,,,,,,生命_2304;物理攻击_529;物理防御_146;法术攻击_423;法术防御_183;生命回复_716;能量回复_150,,,绿色+1,祭司,物理祭司4,JiaoBiao_FuZhu_01,bg_head_LvSe_01,
204008_4,,204008_4,204008_5,3,700139,700028,700064,700150,700182,700096,,,,,,,,,,,,生命_3072;物理攻击_705;物理防御_195;法术攻击_564;法术防御_244;生命回复_955;能量回复_200,,,绿色+2,祭司,物理祭司4,JiaoBiao_FuZhu_01,bg_head_LvSe_02,
204008_5,,204008_5,204008_6,4,700140,700029,700065,700151,700183,700096,,,,,,,,,,,,生命_3584;物理攻击_823;物理防御_228;法术攻击_658;法术防御_285;生命回复_1114;能量回复_233,,,蓝色,祭司,物理祭司4,JiaoBiao_FuZhu_01,bg_head_LanSe,
