Key,Remarks,level,VIP,id,jubaoNorRewards,jubaoNorCost,lianqiNorRewards,lianqiNorCost,penglaiNorRewards,penglaiNorCost,kunlunNorRewards,kunlunNorCost,wanxianNorRewards,wanxianNorCost,fengshenNorRewards,fengshenNorCost,qiankunNorRewards,qiankunNorCost,xinmo1NorRewards,xinmo1NorCost,xinmo2NorRewards,xinmo2NorCost,xinmo3NorRewards,xinmo3NorCost,xinmo4NorRewards,xinmo4NorCost,xinmo5NorRewards,xinmo5NorCost,xinmo6NorRewards,xinmo6NorCost
382,,22,8~9,382,1:100000,113,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:7,147,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
383,,23,8~9,383,1:100000,113,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:7,147,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
384,,24,8~9,384,1:100000,113,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:7,147,801002:3,9,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
385,,25,8~9,385,1:100000,113,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:7,147,801002:3,9,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
386,,26,8~9,386,1:100000,113,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:7,147,801002:4,12,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
387,,27,8~9,387,1:100000,113,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:7,147,801002:5,15,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
388,,28,8~9,388,1:100000,113,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:7,147,801002:6,18,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
389,,29,8~9,389,1:100000,113,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:7,147,801002:7,21,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
390,,30,8~9,390,1:100000,113,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:7,147,801002:8,24,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
391,,31,8~9,391,1:100000,113,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:7,147,801002:9,27,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
392,,32,8~9,392,1:100000,113,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:7,147,801002:10,30,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
393,,33,8~9,393,1:100000,113,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:7,147,801002:11,33,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
394,,34,8~9,394,1:100000,113,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:7,147,801002:12,36,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
395,,35,8~9,395,1:100000,113,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:7,147,801002:15,45,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
396,,36,8~9,396,1:100000,113,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:7,147,801002:16,48,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
397,,37,8~9,397,1:100000,113,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:9,179,801002:18,54,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
398,,38,8~9,398,1:100000,113,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:9,179,801002:20,60,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
399,,39,8~9,399,1:100000,113,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:9,179,801002:25,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
400,,40,8~9,400,1:120000,128,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:10,210,801002:26,78,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
401,,41,8~9,401,1:120000,128,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:10,210,801002:29,87,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
402,,42,8~9,402,1:120000,128,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:11,242,801002:31,93,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
403,,43,8~9,403,1:120000,128,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,284,801002:34,102,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
404,,44,8~9,404,1:120000,128,803003:100,600,702173:22;702178:22,675,702172:22;702186:22,675,1:1000000;6:1920,956,10:14,284,801002:36,108,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
405,,45,8~9,405,1:120000,128,803003:100,600,702173:22;702178:22,675,702172:22;702186:22,675,1:1000000;6:1920,956,10:16,326,801002:39,117,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
406,,46,8~9,406,1:120000,128,803003:100,600,702173:22;702178:22,675,702172:22;702186:22,675,1:1000000;6:1920,956,10:18,378,801002:41,123,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
407,,47,8~9,407,1:120000,128,803003:100,600,702173:22;702178:22,675,702172:22;702186:22,675,1:1000000;6:1920,956,10:18,378,801002:44,132,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
408,,48,8~9,408,1:140000,143,803003:100,600,702173:22;702178:22,675,702172:22;702186:22,675,1:1000000;6:1920,956,10:20,420,801002:46,138,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
409,,49,8~9,409,1:140000,143,803003:100,600,702173:22;702178:22,675,702172:22;702186:22,675,1:1000000;6:1920,956,10:22,462,801002:50,150,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
410,,50,8~9,410,1:140000,143,803003:100,600,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:22,462,801002:52,156,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
411,,51,8~9,411,1:140000,143,803003:100,600,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:24,515,801002:55,165,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
412,,52,8~9,412,1:140000,143,803003:100,600,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:26,557,801002:58,174,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
413,,53,8~9,413,1:140000,143,803003:100,600,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:26,557,801002:61,183,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
414,,54,8~9,414,1:140000,143,803003:130,780,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:29,599,801002:65,195,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:0,
415,,55,8~9,415,1:140000,143,803003:130,780,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:31,662,801002:67,201,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:0,
416,,56,8~9,416,1:140000,143,803003:130,780,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:31,662,801002:70,210,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:0,
417,,57,8~9,417,1:140000,143,803003:130,780,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:34,725,801002:74,222,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:0,
418,,58,8~9,418,1:140000,143,803003:130,780,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:37,777,801002:78,234,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:0,
419,,59,8~9,419,1:140000,143,803003:130,780,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:37,777,801002:81,243,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
420,,60,8~9,420,1:140000,143,803003:130,780,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:40,840,801002:84,252,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
421,,61,8~9,421,1:140000,143,803003:130,780,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:43,903,801002:88,264,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
422,,62,8~9,422,1:140000,143,803003:130,780,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:43,903,801002:91,273,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
423,,63,8~9,423,1:140000,143,803003:130,780,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:46,956,801002:95,285,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
424,,64,8~9,424,1:140000,143,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:49,1019,801002:98,294,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
425,,65,8~9,425,1:140000,143,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:49,1019,801002:102,306,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
426,,66,8~9,426,1:140000,143,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:51,1082,801002:106,318,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
427,,67,8~9,427,1:140000,143,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:56,1166,801002:110,330,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
428,,68,8~9,428,1:140000,143,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:56,1166,801002:114,342,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
429,,69,8~9,429,1:140000,143,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:60,1260,801002:118,354,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
430,,70,8~9,430,1:140000,143,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:64,1355,801002:122,366,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
431,,71,8~9,431,1:140000,143,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:64,1355,801002:126,378,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
432,,72,8~9,432,1:140000,143,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:69,1439,801002:130,390,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
433,,73,8~9,433,1:140000,143,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:73,1533,801002:135,405,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
434,,74,8~9,434,1:140000,143,803003:210,1260,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:73,1533,801002:139,417,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
435,,75,8~9,435,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:77,1617,801002:144,432,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
436,,76,8~9,436,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:81,1712,801002:148,444,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
437,,77,8~9,437,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:81,1712,801002:153,459,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
438,,78,8~9,438,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:86,1796,801002:157,471,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
439,,79,8~9,439,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:91,1922,801002:162,486,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
440,,80,8~9,440,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:91,1922,801002:166,498,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
441,,81,8~9,441,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:97,2037,801002:171,513,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
442,,82,8~9,442,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:103,2163,801002:176,528,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
443,,83,8~9,443,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:103,2163,801002:181,543,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
444,,84,8~9,444,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:109,2279,801002:186,558,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
445,,85,8~9,445,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:114,2405,801002:191,573,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
446,,86,8~9,446,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:114,2405,801002:196,588,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
447,,87,8~9,447,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:120,2520,801002:201,603,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
448,,88,8~9,448,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:126,2636,801002:206,618,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
449,,89,8~9,449,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:126,2636,801002:212,636,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
450,,90,8~9,450,1:140000,143,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:131,2762,801002:217,651,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
451,,1,10~11,451,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
452,,2,10~11,452,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
453,,3,10~11,453,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
454,,4,10~11,454,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
455,,5,10~11,455,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
456,,6,10~11,456,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
457,,7,10~11,457,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
458,,8,10~11,458,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
459,,9,10~11,459,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
460,,10,10~11,460,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
461,,11,10~11,461,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
462,,12,10~11,462,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
463,,13,10~11,463,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
464,,14,10~11,464,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
465,,15,10~11,465,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
466,,16,10~11,466,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
467,,17,10~11,467,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
468,,18,10~11,468,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
469,,19,10~11,469,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
470,,20,10~11,470,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
471,,21,10~11,471,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
472,,22,10~11,472,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
473,,23,10~11,473,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:2,6,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
474,,24,10~11,474,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:3,9,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
475,,25,10~11,475,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:3,9,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
476,,26,10~11,476,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:4,12,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
477,,27,10~11,477,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:5,15,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
478,,28,10~11,478,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:6,18,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
479,,29,10~11,479,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:7,21,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
480,,30,10~11,480,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:8,24,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
481,,31,10~11,481,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:9,27,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
482,,32,10~11,482,1:125000,162,803003:45,270,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:10,30,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
483,,33,10~11,483,1:125000,162,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:11,33,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
484,,34,10~11,484,1:125000,162,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:12,36,14:100,75,14:100,75,14:0,,14:0,,14:0,,14:0,
485,,35,10~11,485,1:125000,162,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:15,45,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
486,,36,10~11,486,1:125000,162,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:14,305,801002:16,48,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
487,,37,10~11,487,1:125000,162,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:17,357,801002:18,54,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
488,,38,10~11,488,1:125000,162,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:17,357,801002:20,60,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
489,,39,10~11,489,1:125000,162,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:17,357,801002:25,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
490,,40,10~11,490,1:150000,180,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:20,420,801002:26,78,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
491,,41,10~11,491,1:150000,180,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:20,420,801002:29,87,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
492,,42,10~11,492,1:150000,180,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:23,483,801002:31,93,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
493,,43,10~11,493,1:150000,180,803003:80,480,702153:25;702177:25,765,702170:25;702185:25,765,1:1000000;6:1920,956,10:27,567,801002:34,102,14:100,75,14:100,75,14:100,75,14:0,,14:0,,14:0,
494,,44,10~11,494,1:150000,180,803003:100,600,702173:22;702178:22,675,702172:22;702186:22,675,1:1000000;6:1920,956,10:27,567,801002:36,108,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
495,,45,10~11,495,1:150000,180,803003:100,600,702173:22;702178:22,675,702172:22;702186:22,675,1:1000000;6:1920,956,10:31,662,801002:39,117,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
496,,46,10~11,496,1:150000,180,803003:100,600,702173:22;702178:22,675,702172:22;702186:22,675,1:1000000;6:1920,956,10:36,746,801002:41,123,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
497,,47,10~11,497,1:150000,180,803003:100,600,702173:22;702178:22,675,702172:22;702186:22,675,1:1000000;6:1920,956,10:36,746,801002:44,132,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
498,,48,10~11,498,1:175000,199,803003:100,600,702173:22;702178:22,675,702172:22;702186:22,675,1:1000000;6:1920,956,10:40,840,801002:46,138,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
499,,49,10~11,499,1:175000,199,803003:100,600,702173:22;702178:22,675,702172:22;702186:22,675,1:1000000;6:1920,956,10:44,935,801002:50,150,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
500,,50,10~11,500,1:175000,199,803003:100,600,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:44,935,801002:52,156,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
501,,51,10~11,501,1:175000,199,803003:100,600,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:49,1019,801002:55,165,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
502,,52,10~11,502,1:175000,199,803003:100,600,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:53,1113,801002:58,174,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
503,,53,10~11,503,1:175000,199,803003:100,600,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:53,1113,801002:61,183,14:100,75,14:100,75,14:100,75,14:100,75,14:0,,14:0,
504,,54,10~11,504,1:175000,199,803003:130,780,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:57,1197,801002:65,195,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:0,
505,,55,10~11,505,1:175000,199,803003:130,780,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:63,1323,801002:67,201,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:0,
506,,56,10~11,506,1:175000,199,803003:130,780,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:63,1323,801002:70,210,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:0,
