key,Remarks,mapID,relevantID,previousLevelID,levelID,battleSceneID,name,posX,posY,storyLevel,levelType,subtype,eliteLevelIcon,intro,items,firstDropItems,coin,playerExp,heroExp,succSubPower,failSubPower,extraRewards,extraRewardsNum,resetNum,hidePauseButton,canSpeedAdd,forceAutoFight,cameraMoveType,battleType,recommendedPower,minPower,maxPower,monsterInfo,rewardInfo,boxX,boxY,modelPrefabPath,modelPlayPeriod,tipsBubble,tipsUnlock,tipsName,dropGuarantee
121605,,1032,111610,121604,121605,200601,路线,214,21,"0,0,0,0,0,0,0",1,2,Hero_head/head_WenZhong,每一个“恰好”，都是一个精心准备的陷阱……,"2001082,30021,34095,200000","38285,2001082,30021,34094",2496,120,120,12,1,803002,2,3,,1,,1,1,1285717,1221431,1350002,,808541,295,17,,,,,路线,1001
121606,,1032,111612,121605,121606,200602,决战,434,27,"0,0,0,0,0,0,0",1,3,Hero_head/head_YuanGuDiLing,你离陷阱越来越近，危险也向你逐步逼近……,"2001083,30011,34096,200000","38286,2001083,30011,34095",2508,120,120,12,1,803002,2,3,,1,,1,1,1304008,1238807,1369208,,,,,,,,,决战,1001
111701,,1031,,111512,111701,200601,北海城堡,-244,162,"0,0,0,0,0,0,0",,1,,披荆斩棘，终于来到了北海内城了,"31179,31239,34074,200000","38470,38168,31179,31239",1242,60,60,6,1,803002,1,,,1,,1,1,903428,858256,948599,,,,,,,,,北海城堡,1001
111702,,1031,,111601,111702,200601,巨大城墙,-283,-9,"0,0,0,0,0,0,0",,2,Hero_head/head_ZhangTianJun,在宏伟的城墙下，北海城的城门缓缓打开，出现的人却不是来迎接我们,"31179,31239,34074,200000","38471,38169,31179,31239",1242,60,60,6,1,803002,1,,,1,,1,1,908340,862923,953757,,808039,-193,40,,,,,巨大城墙,1001
111703,,1031,,111602,111703,200601,内城激战,-88,53,"0,0,0,0,0,0,0",,1,,内城没有居民，感觉很诡异，正当感觉困惑的时候，敌人来了,"31188,31248,34074,200000","38472,38170,31188,31248",1242,60,60,6,1,803002,1,,,1,,1,1,913253,867590,958915,,,,,,,,,内城激战,1001
111704,,1031,,111603,111704,200601,野蛮兽人,44,59,"0,0,0,0,0,0,0",,2,Hero_head/head_DongTianJun,野兽一般的敌人从四面八方涌来,"31188,31248,34074,200000","38473,38171,31188,31248",1242,60,60,6,1,803002,1,,,1,,1,1,916157,870349,961964,,,,,,,,,野蛮兽人,1001
111705,,1031,,111604,111705,200601,幸存者,-15,-19,"0,0,0,0,0,0,0",,1,,北海城被洗劫一番，看能不能找到幸存者,"31197,31257,34074,200000","38474,38172,31197,31257",1242,60,60,6,1,803002,1,,,1,,1,1,919061,873107,965014,,,,,,,,,幸存者,1001
111706,,1031,,111605,111706,200602,激战不断,-168,-168,"0,0,0,0,0,0,0",,3,Hero_head/head_LingHunLieShou,幸存者没找到，却找到不少强敌,"31197,31257,34074,200000","38475,38173,31197,31257",1242,60,60,6,1,803002,1,,,1,,1,1,921966,875867,968064,,808040,-85,-168,,,,,激战不断,1001
111707,,1031,,111606,111707,200601,肆虐,12,-163,"0,0,0,0,0,0,0",,1,,灾难肆虐了整个北海城，需要扫清残敌,"31205,31213,34074,200000","38476,38174,31205,31213",1248,60,60,6,1,803002,1,,,1,,1,1,935299,888534,982063,,,,,,,,,肆虐,1001
111708,,1031,,111607,111708,200601,悲惨状况,112,-130,"0,0,0,0,0,0,0",,2,Hero_head/head_MoLiShou,怪物无处不在，看来很难有幸存者了,"31205,31213,34074,200000","38477,38175,31205,31213",1248,60,60,6,1,803002,1,,,1,,1,1,948632,901200,996063,,,,,,,,,悲惨状况,1001
111709,,1031,,111608,111709,200601,仇敌之至,267,-119,"0,0,0,0,0,0,0",,1,,遇到的老熟人，面对现在北海这样的惨状，他们需要负责！,"31217,31221,34074,200000","38478,38176,31217,31221",1248,60,60,6,1,803002,1,,,1,,1,1,960895,912850,1008939,,,,,,,,,仇敌之至,1001
111710,,1031,,111609,111710,200601,解决方法,214,21,"0,0,0,0,0,0,0",,2,Hero_head/head_WenZhong,我们需要找到妲己，能够解决一切的根源！,"31217,31221,34074,200000","38479,38177,31217,31221",1248,60,60,6,1,803002,1,,,1,,1,1,973158,924500,1021815,,808041,295,17,,,,,解决方法,1001
111711,,1031,,111610,111711,200601,努力追寻,303,181,"0,0,0,0,0,0,0",,1,,追寻妲己的身影，努力阻止事情的恶化,"31170,31230,34076,200000","38480,38178,31170,31230",1254,60,60,6,1,803002,1,,,1,,1,1,985672,936388,1034955,,,,,,,,,努力追寻,1001
111712,,1031,,111611,111712,200602,不速之客,434,27,"0,0,0,0,0,0,0",,3,Hero_head/head_YuanGuDiLing,不受欢迎的人总在最讨厌的时刻出现,"31170,31230,34076,200000","38481,38179,31170,31230",1254,60,60,6,1,803002,1,,,1,,1,1,998186,948276,1048095,,,,,,,,,不速之客,1001
121701,,1032,111702,121506,121701,200601,根源,-283,-9,"0,0,0,0,0,0,0",1,2,Hero_head/head_ZhangTianJun,你的到来引起了朝歌皇后的注意，是不是要做点什么呢？……,"2001078,30039,34093,200000","38281,2001078,30039,34091",2484,120,120,12,1,803002,2,3,,1,,1,1,1321959,1255861,1388056,,808539,-193,40,,,,,根源,1001
121702,,1032,111704,121601,121702,200601,郑伦,44,59,"0,0,0,0,0,0,0",1,2,Hero_head/head_DongTianJun,其实妖怪仙人不算什么，你心中暗暗地想，原来拯救世界是那么的简单……,"2001079,30036,34094,200000","38282,2001079,30036,34092",2484,120,120,12,1,803002,2,3,,1,,1,1,1339916,1272920,1406911,,,,,,,,,郑伦,1001
121703,,1032,111706,121602,121703,200602,拯救,-168,-168,"0,0,0,0,0,0,0",1,3,Hero_head/head_LingHunLieShou,英武的你救出了被抓的小孩，但那只是刚刚开始……,"2001080,30023,34094,200000","38283,2001080,30023,34092",2484,120,120,12,1,803002,2,3,,1,,1,1,1358236,1290324,1426147,,808540,-85,-168,,,,,拯救,1001
121704,,1032,111708,121603,121704,200601,小试,112,-130,"0,0,0,0,0,0,0",1,2,Hero_head/head_MoLiShou,你发觉你只适合乐于助人，而并不适合兼济天下……,"2001081,30027,34095,200000","38284,2001081,30027,34093",2496,120,120,12,1,803002,2,3,,1,,1,1,1376484,1307659,1445308,,,,,,,,,小试,1001
121705,,1032,111710,121604,121705,200601,路线,214,21,"0,0,0,0,0,0,0",1,2,Hero_head/head_WenZhong,每一个“恰好”，都是一个精心准备的陷阱……,"2001082,30021,34095,200000","38285,2001082,30021,34094",2496,120,120,12,1,803002,2,3,,1,,1,1,1394726,1324989,1464462,,808541,295,17,,,,,路线,1001
121706,,1032,111712,121605,121706,200602,决战,434,27,"0,0,0,0,0,0,0",1,3,Hero_head/head_YuanGuDiLing,你离陷阱越来越近，危险也向你逐步逼近……,"2001083,30011,34096,200000","38286,2001083,30011,34095",2508,120,120,12,1,803002,2,3,,1,,1,1,1412814,1342173,1483454,,,,,,,,,决战,1001
111801,,1031,,111512,111801,200601,北海城堡,-244,162,"0,0,0,0,0,0,0",,1,,披荆斩棘，终于来到了北海内城了,"31179,31239,34078,200000","38482,38180,31179,31239",1242,60,60,6,1,803002,1,,,1,,1,1,1001615,951534,1051695,,,,,,,,,北海城堡,1001
111802,,1031,,111601,111802,200601,巨大城墙,-283,-9,"0,0,0,0,0,0,0",,2,Hero_head/head_ZhangTianJun,在宏伟的城墙下，北海城的城门缓缓打开，出现的人却不是来迎接我们,"31179,31239,34078,200000","38483,38181,31179,31239",1242,60,60,6,1,803002,1,,,1,,1,1,1005044,954791,1055296,,808039,-193,40,,,,,巨大城墙,1001
111803,,1031,,111602,111803,200601,内城激战,-88,53,"0,0,0,0,0,0,0",,1,,内城没有居民，感觉很诡异，正当感觉困惑的时候，敌人来了,"31188,31248,34078,200000","38484,38182,31188,31248",1242,60,60,6,1,803002,1,,,1,,1,1,1008473,958049,1058896,,,,,,,,,内城激战,1001
111804,,1031,,111603,111804,200601,野蛮兽人,44,59,"0,0,0,0,0,0,0",,2,Hero_head/head_DongTianJun,野兽一般的敌人从四面八方涌来,"31188,31248,34079,200000","38485,38183,31188,31248",1242,60,60,6,1,803002,1,,,1,,1,1,1012930,962283,1063576,,,,,,,,,野蛮兽人,1001
111805,,1031,,111604,111805,200601,幸存者,-15,-19,"0,0,0,0,0,0,0",,1,,北海城被洗劫一番，看能不能找到幸存者,"31197,31257,34079,200000","38486,38184,31197,31257",1242,60,60,6,1,803002,1,,,1,,1,1,1017387,966517,1068256,,,,,,,,,幸存者,1001
111806,,1031,,111605,111806,200602,激战不断,-168,-168,"0,0,0,0,0,0,0",,3,Hero_head/head_LingHunLieShou,幸存者没找到，却找到不少强敌,"31197,31257,34079,200000","38487,38185,31197,31257",1242,60,60,6,1,803002,1,,,1,,1,1,1021845,970752,1072937,,808040,-85,-168,,,,,激战不断,1001
111807,,1031,,111606,111807,200601,肆虐,12,-163,"0,0,0,0,0,0,0",,1,,灾难肆虐了整个北海城，需要扫清残敌,"31205,31213,34080,200000","38488,38186,31205,31213",1248,60,60,6,1,803002,1,,,1,,1,1,1026489,975164,1077813,,,,,,,,,肆虐,1001
111808,,1031,,111607,111808,200601,悲惨状况,112,-130,"0,0,0,0,0,0,0",,2,Hero_head/head_MoLiShou,怪物无处不在，看来很难有幸存者了,"31205,31213,34080,200000","38489,38187,31205,31213",1248,60,60,6,1,803002,1,,,1,,1,1,1031133,979576,1082689,,,,,,,,,悲惨状况,1001
111809,,1031,,111608,111809,200601,仇敌之至,267,-119,"0,0,0,0,0,0,0",,1,,遇到的老熟人，面对现在北海这样的惨状，他们需要负责！,"31217,31221,34080,200000","38490,38188,31217,31221",1248,60,60,6,1,803002,1,,,1,,1,1,1035776,983987,1087564,,,,,,,,,仇敌之至,1001
111810,,1031,,111609,111810,200601,解决方法,214,21,"0,0,0,0,0,0,0",,2,Hero_head/head_WenZhong,我们需要找到妲己，能够解决一切的根源！,"31217,31221,34080,200000","38491,38189,31217,31221",1248,60,60,6,1,803002,1,,,1,,1,1,1040420,988399,1092441,,808041,295,17,,,,,解决方法,1001
111811,,1031,,111610,111811,200601,努力追寻,303,181,"0,0,0,0,0,0,0",,1,,追寻妲己的身影，努力阻止事情的恶化,"31170,31230,34081,200000","38492,38190,31170,31230",1254,60,60,6,1,803002,1,,,1,,1,1,1045388,993118,1097657,,,,,,,,,努力追寻,1001
111812,,1031,,111611,111812,200602,不速之客,434,27,"0,0,0,0,0,0,0",,3,Hero_head/head_YuanGuDiLing,不受欢迎的人总在最讨厌的时刻出现,"31170,31230,34081,200000","38493,38191,31170,31230",1254,60,60,6,1,803002,1,,,1,,1,1,1050357,997839,1102874,,,,,,,,,不速之客,1001
121801,,1032,111802,121506,121801,200601,根源,-283,-9,"0,0,0,0,0,0,0",1,2,Hero_head/head_ZhangTianJun,你的到来引起了朝歌皇后的注意，是不是要做点什么呢？……,"2001078,30038,34093,200000","38281,2001078,30038,34091",2484,120,120,12,1,803002,2,3,,1,,1,1,1430736,1359199,1502272,,808539,-193,40,,,,,根源,1001
121802,,1032,111804,121601,121802,200601,郑伦,44,59,"0,0,0,0,0,0,0",1,2,Hero_head/head_DongTianJun,其实妖怪仙人不算什么，你心中暗暗地想，原来拯救世界是那么的简单……,"2001079,30036,34094,200000","38282,2001079,30036,34092",2484,120,120,12,1,803002,2,3,,1,,1,1,1448662,1376228,1521095,,,,,,,,,郑伦,1001
121803,,1032,111806,121602,121803,200602,拯救,-168,-168,"0,0,0,0,0,0,0",1,3,Hero_head/head_LingHunLieShou,英武的你救出了被抓的小孩，但那只是刚刚开始……,"2001080,30023,34094,200000","38283,2001080,30023,34092",2484,120,120,12,1,803002,2,3,,1,,1,1,1466828,1393486,1540169,,808540,-85,-168,,,,,拯救,1001
121804,,1032,111808,121603,121804,200601,小试,112,-130,"0,0,0,0,0,0,0",1,2,Hero_head/head_MoLiShou,你发觉你只适合乐于助人，而并不适合兼济天下……,"2001081,30027,34095,200000","38284,2001081,30027,34093",2496,120,120,12,1,803002,2,3,,1,,1,1,1485248,1410985,1559510,,,,,,,,,小试,1001
121805,,1032,111810,121604,121805,200601,路线,214,21,"0,0,0,0,0,0,0",1,2,Hero_head/head_WenZhong,每一个“恰好”，都是一个精心准备的陷阱……,"2001082,30021,34095,200000","38285,2001082,30021,34094",2496,120,120,12,1,803002,2,3,,1,,1,1,1503565,1428386,1578743,,808541,295,17,,,,,路线,1001
121806,,1032,111812,121605,121806,200602,决战,434,27,"0,0,0,0,0,0,0",1,3,Hero_head/head_YuanGuDiLing,你离陷阱越来越近，危险也向你逐步逼近……,"2001083,30011,34096,200000","38286,2001083,30011,34095",2508,120,120,12,1,803002,2,3,,1,,1,1,1521453,1445380,1597525,,,,,,,,,决战,1001
111901,,1031,,111512,111901,200601,北海城堡,-244,162,"0,0,0,0,0,0,0",,1,,披荆斩棘，终于来到了北海内城了,"31179,31239,34082,200000","38494,38192,31179,31239",1242,60,60,6,1,803002,1,,,1,,1,1,1053699,1001014,1106383,,,,,,,,,北海城堡,1001
111902,,1031,,111601,111902,200601,巨大城墙,-283,-9,"0,0,0,0,0,0,0",,2,Hero_head/head_ZhangTianJun,在宏伟的城墙下，北海城的城门缓缓打开，出现的人却不是来迎接我们,"31179,31239,34082,200000","38495,38193,31179,31239",1242,60,60,6,1,803002,1,,,1,,1,1,1057041,1004188,1109893,,808039,-193,40,,,,,巨大城墙,1001
111903,,1031,,111602,111903,200601,内城激战,-88,53,"0,0,0,0,0,0,0",,1,,内城没有居民，感觉很诡异，正当感觉困惑的时候，敌人来了,"31188,31248,34082,200000","38496,38194,31188,31248",1242,60,60,6,1,803002,1,,,1,,1,1,1060383,1007363,1113402,,,,,,,,,内城激战,1001
111904,,1031,,111603,111904,200601,野蛮兽人,44,59,"0,0,0,0,0,0,0",,2,Hero_head/head_DongTianJun,野兽一般的敌人从四面八方涌来,"31188,31248,34083,200000","38497,38195,31188,31248",1242,60,60,6,1,803002,1,,,1,,1,1,1063217,1010056,1116377,,,,,,,,,野蛮兽人,1001
111905,,1031,,111604,111905,200601,幸存者,-15,-19,"0,0,0,0,0,0,0",,1,,北海城被洗劫一番，看能不能找到幸存者,"31197,31257,34083,200000","38498,38196,31197,31257",1242,60,60,6,1,803002,1,,,1,,1,1,1066051,1012748,1119353,,,,,,,,,幸存者,1001
111906,,1031,,111605,111906,200602,激战不断,-168,-168,"0,0,0,0,0,0,0",,3,Hero_head/head_LingHunLieShou,幸存者没找到，却找到不少强敌,"31197,31257,34083,200000","38499,38197,31197,31257",1242,60,60,6,1,803002,1,,,1,,1,1,1068886,1015441,1122330,,808040,-85,-168,,,,,激战不断,1001
111907,,1031,,111606,111907,200601,肆虐,12,-163,"0,0,0,0,0,0,0",,1,,灾难肆虐了整个北海城，需要扫清残敌,"31205,31213,34084,200000","38500,38198,31205,31213",1248,60,60,6,1,803002,1,,,1,,1,1,1081610,1027529,1135690,,,,,,,,,肆虐,1001
111908,,1031,,111607,111908,200601,悲惨状况,112,-130,"0,0,0,0,0,0,0",,2,Hero_head/head_MoLiShou,怪物无处不在，看来很难有幸存者了,"31205,31213,34084,200000","38501,38199,31205,31213",1248,60,60,6,1,803002,1,,,1,,1,1,1094334,1039617,1149050,,,,,,,,,悲惨状况,1001
111909,,1031,,111608,111909,200601,仇敌之至,267,-119,"0,0,0,0,0,0,0",,1,,遇到的老熟人，面对现在北海这样的惨状，他们需要负责！,"31217,31221,34086,200000","38502,38200,31217,31221",1248,60,60,6,1,803002,1,,,1,,1,1,1103631,1048449,1158812,,,,,,,,,仇敌之至,1001
111910,,1031,,111609,111910,200601,解决方法,214,21,"0,0,0,0,0,0,0",,2,Hero_head/head_WenZhong,我们需要找到妲己，能够解决一切的根源！,"31217,31221,34086,200000","38503,38201,31217,31221",1248,60,60,6,1,803002,1,,,1,,1,1,1112928,1057281,1168574,,808041,295,17,,,,,解决方法,1001
111911,,1031,,111610,111911,200601,努力追寻,303,181,"0,0,0,0,0,0,0",,1,,追寻妲己的身影，努力阻止事情的恶化,"31205,31213,34087,200000","38504,38202,31205,31213",1254,60,60,6,1,803002,1,,,1,,1,1,1113976,1058277,1169674,,,,,,,,,努力追寻,1001
111912,,1031,,111611,111912,200602,不速之客,434,27,"0,0,0,0,0,0,0",,3,Hero_head/head_YuanGuDiLing,不受欢迎的人总在最讨厌的时刻出现,"31205,31213,34087,200000","38505,38203,31205,31213",1254,60,60,6,1,803002,1,,,1,,1,1,1115024,1059272,1170775,,,,,,,,,不速之客,1001
121901,,1032,111902,121506,121901,200601,根源,-283,-9,"0,0,0,0,0,0,0",1,2,Hero_head/head_ZhangTianJun,你的到来引起了朝歌皇后的注意，是不是要做点什么呢？……,"2001078,30038,34093,200000","38281,2001078,30038,34091",2484,120,120,12,1,803002,2,3,,1,,1,1,1539344,1462376,1616311,,808539,-193,40,,,,,根源,1001
121902,,1032,111904,121601,121902,200601,郑伦,44,59,"0,0,0,0,0,0,0",1,2,Hero_head/head_DongTianJun,其实妖怪仙人不算什么，你心中暗暗地想，原来拯救世界是那么的简单……,"2001079,30036,34094,200000","38282,2001079,30036,34092",2484,120,120,12,1,803002,2,3,,1,,1,1,1557062,1479208,1634915,,,,,,,,,郑伦,1001
121903,,1032,111906,121602,121903,200602,拯救,-168,-168,"0,0,0,0,0,0,0",1,3,Hero_head/head_LingHunLieShou,英武的你救出了被抓的小孩，但那只是刚刚开始……,"2001080,30023,34094,200000","38283,2001080,30023,34092",2484,120,120,12,1,803002,2,3,,1,,1,1,1574780,1496041,1653519,,808540,-85,-168,,,,,拯救,1001
121904,,1032,111908,121603,121904,200601,小试,112,-130,"0,0,0,0,0,0,0",1,2,Hero_head/head_MoLiShou,你发觉你只适合乐于助人，而并不适合兼济天下……,"2001081,30027,34095,200000","38284,2001081,30027,34093",2496,120,120,12,1,803002,2,3,,1,,1,1,1592498,1512873,1672122,,,,,,,,,小试,1001
121905,,1032,111910,121604,121905,200601,路线,214,21,"0,0,0,0,0,0,0",1,2,Hero_head/head_WenZhong,每一个“恰好”，都是一个精心准备的陷阱……,"2001082,30021,34095,200000","38285,2001082,30021,34094",2496,120,120,12,1,803002,2,3,,1,,1,1,1610216,1529705,1690726,,808541,295,17,,,,,路线,1001
121906,,1032,111912,121605,121906,200602,决战,434,27,"0,0,0,0,0,0,0",1,3,Hero_head/head_YuanGuDiLing,你离陷阱越来越近，危险也向你逐步逼近……,"2001083,30011,34096,200000","38286,2001083,30011,34095",2508,120,120,12,1,803002,2,3,,1,,1,1,1627934,1546537,1709330,,,,,,,,,决战,1001
140001,,,,,140001,201905,聚宝之地,,,"0,0,0,0,0,0,0",3,,,,,,,,,,,,0,2,,1,,1,1,33370,30033,36707,,,,,,,,,,
140002,,,,,140002,201905,聚宝之地,,,"0,0,0,0,0,0,0",3,,,,,,,,,,,,0,2,,1,,1,1,79871,71883,87858,,,,,,,,,,
140003,,,,,140003,201905,聚宝之地,,,"0,0,0,0,0,0,0",3,,,,,,,,,,,,0,2,,1,,1,1,178484,160635,196332,,,,,,,,,,
140004,,,,,140004,201905,聚宝之地,,,"0,0,0,0,0,0,0",3,,,,,,,,,,,,0,2,,1,,1,1,276976,249278,304673,,,,,,,,,,
140005,,,,,140005,201905,聚宝之地,,,"0,0,0,0,0,0,0",3,,,,,,,,,,,,0,2,,1,,1,1,397789,358010,437567,,,,,,,,,,
140011,,,,,140011,201906,炼气山谷,,,"0,0,0,0,0,0,0",2,,,,"34001,34002",,,,,,,,0,2,,1,,1,1,38467,34620,42313,,,,,,,,,,
140012,,,,,140012,201906,炼气山谷,,,"0,0,0,0,0,0,0",2,,,,"34003,34004",,,,,,,,0,2,,1,,1,1,128794,115914,141673,,,,,,,,,,
140013,,,,,140013,201906,炼气山谷,,,"0,0,0,0,0,0,0",2,,,,"34005,34006",,,,,,,,0,2,,1,,1,1,313067,281760,344373,,,,,,,,,,
140014,,,,,140014,201906,炼气山谷,,,"0,0,0,0,0,0,0",2,,,,"34007,34008",,,,,,,,0,2,,1,,1,1,433761,390384,477137,,,,,,,,,,
140015,,,,,140015,201906,炼气山谷,,,"0,0,0,0,0,0,0",2,,,,"34009,34010",,,,,,,,0,2,,1,,1,1,620367,558330,682403,,,,,,,,,,
140021,,,,,140021,201910,生存炼境·昆仑墟,,,"0,0,0,0,0,0,0",4,,,,"32001,32006",,,,,,,,0,2,,1,,1,1,13661,12294,15027,,,,,,,,,,
140022,,,,,140022,201910,生存炼境·昆仑墟,,,"0,0,0,0,0,0,0",4,,,,"32002,32007",,,,,,,,0,2,,1,,1,1,94692,85222,104161,,,,,,,,,,
140023,,,,,140023,201910,生存炼境·昆仑墟,,,"0,0,0,0,0,0,0",4,,,,"32003,32008",,,,,,,,0,2,,1,,1,1,313067,281760,344373,,,,,,,,,,
140024,,,,,140024,201910,生存炼境·昆仑墟,,,"0,0,0,0,0,0,0",4,,,,"32004,32009",,,,,,,,0,2,,1,,1,1,433761,390384,477137,,,,,,,,,,
140025,,,,,140025,201910,生存炼境·昆仑墟,,,"0,0,0,0,0,0,0",4,,,,"32005,32010",,,,,,,,0,2,,1,,1,1,636692,573022,700361,,,,,,,,,,
140031,,,,,140031,201911,生存炼境·蓬莱岛,,,"0,0,0,0,0,0,0",4,,,,"32011,32016",,,,,,,,0,2,,1,,1,1,13661,12294,15027,,,,,,,,,,
140032,,,,,140032,201911,生存炼境·蓬莱岛,,,"0,0,0,0,0,0,0",4,,,,"32012,32017",,,,,,,,0,2,,1,,1,1,94692,85222,104161,,,,,,,,,,
140033,,,,,140033,201911,生存炼境·蓬莱岛,,,"0,0,0,0,0,0,0",4,,,,"32013,32018",,,,,,,,0,2,,1,,1,1,313067,281760,344373,,,,,,,,,,
140034,,,,,140034,201911,生存炼境·蓬莱岛,,,"0,0,0,0,0,0,0",4,,,,"32014,32019",,,,,,,,0,2,,1,,1,1,417078,375370,458785,,,,,,,,,,
140035,,,,,140035,201911,生存炼境·蓬莱岛,,,"0,0,0,0,0,0,0",4,,,,"32015,32020",,,,,,,,0,2,,1,,1,1,565949,509354,622543,,,,,,,,,,
150041,,,,,150041,201915,乾坤幻境,,,"0,0,0,0,0,0,0",6,,,,0,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
150042,,,,,150042,201915,乾坤幻境,,,"0,0,0,0,0,0,0",6,,,,0,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
150043,,,,,150043,201915,乾坤幻境,,,"0,0,0,0,0,0,0",6,,,,0,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
150044,,,,,150044,201915,乾坤幻境,,,"0,0,0,0,0,0,0",6,,,,0,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
150045,,,,,150045,201915,乾坤幻境,,,"0,0,0,0,0,0,0",6,,,,0,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
150046,,,,,150046,201915,乾坤幻境,,,"0,0,0,0,0,0,0",6,,,,0,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
190001,,,,,190001,201909,职业竞技场,,,"0,0,0,0,0,0,0",21,,,,,,,,,,,,0,,1,1,1,2,2,999,999,999,,,,,,,,,,
190002,,,,,190002,201912,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
190003,,,,,190003,201903,巅峰竞技场,,,"0,0,0,0,0,0,0",22,,,,,,,,,,,,0,,1,1,1,2,2,999,999,999,,,,,,,,,,
190004,,,,,190004,201909,秘境,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,1,1,,2,2,999,999,999,,,,,,,,,,
191001,,,,,191001,201912,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
191002,,,,,191002,201912,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
191003,,,,,191003,201912,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
191004,,,,,191004,201912,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
191005,,,,,191005,201912,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
191006,,,,,191006,201902,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
191007,,,,,191007,201902,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
191008,,,,,191008,201902,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
191009,,,,,191009,201902,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
191010,,,,,191010,201902,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
191011,,,,,191011,201915,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
191012,,,,,191012,201915,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
191013,,,,,191013,201915,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
191014,,,,,191014,201915,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
191015,,,,,191015,201915,万仙阵,,,"0,0,0,0,0,0,0",5,,,,,,,,,,,,0,,,1,,2,2,999,999,999,,,,,,,,,,
192001,,,,,192001,201913,帮派秘境,,,"0,0,0,0,0,0,0",26,,,,,,,,,,,,0,,1,1,,2,2,999,999,999,,,,,,,,,,
192002,,,,,192002,201909,帮派秘境,,,"0,0,0,0,0,0,0",26,,,,,,,,,,,,0,,1,1,,2,2,999,999,999,,,,,,,,,,
192003,,,,,192003,201915,帮派秘境,,,"0,0,0,0,0,0,0",26,,,,,,,,,,,,0,,1,1,,2,2,999,999,999,,,,,,,,,,
193001,,,,,193001,201913,在线帮战,,,"0,0,0,0,0,0,0",27,,,,,,,,,,,,0,,1,1,,2,2,999,999,999,,,,,,,,,,
193002,,,,,193002,201909,在线帮战,,,"0,0,0,0,0,0,0",27,,,,,,,,,,,,0,,1,1,,2,2,999,999,999,,,,,,,,,,
193003,,,,,193003,201915,在线帮战,,,"0,0,0,0,0,0,0",27,,,,,,,,,,,,0,,1,1,,2,2,999,999,999,,,,,,,,,,
161102,,1001,,,161102,200104,封神台BOSS,477,-136,"0,0,0,0,0,0,0",25,3,,赤焰魔鹰王，生来就是天空的霸主。它们是成年就可以获得深渊统帅称号的魔王，实力强大毋庸置疑。,,,,,,,,,0,,,1,,1,1,999,999,999,,,,,,,,,,
161103,,1001,,,161103,200109,封神台BOSS,684,-204,"0,0,0,0,0,0,0",25,3,,从天空盘旋而下的狮鹫，以一种王者姿态降临。请不要把它和深渊统帅混为一谈，作为飞禽一族绝对的天才王者血脉，拥有雷电之力的它从未被击败。,,,,,,,,,0,,,1,,1,1,999,999,999,,,,,,,,,,
161104,,1001,,,161104,200202,封神台BOSS,610,231,"0,0,0,0,0,0,0",25,3,,水面之上，浮现出巨大的传送法阵……魔气由远及近，慢慢变得浓烈。一只巨型的凶恶魔蝎，伸出了它狰狞的头颅。,,,,,,,,,0,,,1,,1,1,999,999,999,,,,,,,,,,
