key,Remarks,id,itemCfgId,baseRate,dropCount,itemsFormula,fk
1768,,1768,803002,1,1,33458,中级经验丹
1769,,1769,803002,1,1,33459,中级经验丹
1770,,1770,803002,1,1,33460,中级经验丹
1771,,1771,703142,10000,1,33461,风雷护肩
1772,,1772,803002,1,1,33462,中级经验丹
1773,,1773,803002,1,1,33463,中级经验丹
1774,,1774,803002,1,1,33464,中级经验丹
1775,,1775,803002,1,1,33465,中级经验丹
1776,,1776,803002,1,1,33466,中级经验丹
1777,,1777,803002,1,1,33467,中级经验丹
1778,,1778,803002,1,1,33468,中级经验丹
1779,,1779,803002,1,1,33469,中级经验丹
1780,,1780,803002,1,1,33470,中级经验丹
1781,,1781,703030,10000,1,33471,混元斗
1782,,1782,803002,1,1,33472,中级经验丹
1783,,1783,803002,1,1,33473,中级经验丹
1784,,1784,803002,1,1,33474,中级经验丹
1785,,1785,803002,1,1,33475,中级经验丹
1786,,1786,803002,1,1,33476,中级经验丹
1787,,1787,803002,1,1,33477,中级经验丹
1788,,1788,803002,1,1,33478,中级经验丹
1789,,1789,803002,1,1,33479,中级经验丹
1790,,1790,803002,1,1,33480,中级经验丹
1791,,1791,700067,10000,1,33481,月游石晶
1792,,1792,803002,1,1,33482,中级经验丹
1793,,1793,803002,1,1,33483,中级经验丹
1794,,1794,803002,1,1,33484,中级经验丹
1795,,1795,803002,1,1,33485,中级经验丹
1796,,1796,803002,1,1,33486,中级经验丹
1797,,1797,803002,1,1,33487,中级经验丹
1798,,1798,803002,1,1,33488,中级经验丹
1799,,1799,803002,1,1,33489,中级经验丹
1800,,1800,803002,1,1,33490,中级经验丹
1801,,1801,700153,10000,1,33491,琥珀项链
1802,,1802,803002,1,1,33492,中级经验丹
1803,,1803,803002,1,1,33493,中级经验丹
1804,,1804,803002,1,1,33494,中级经验丹
1805,,1805,803002,1,1,33495,中级经验丹
1806,,1806,803002,1,1,33496,中级经验丹
1807,,1807,803002,1,1,33497,中级经验丹
1808,,1808,803002,1,1,33498,中级经验丹
1809,,1809,803002,1,1,33499,中级经验丹
1810,,1810,803002,1,1,33500,中级经验丹
1811,,1811,700185,10000,1,33501,朱雀之戒
1812,,1812,803002,1,1,33502,中级经验丹
1813,,1813,803002,1,1,33503,中级经验丹
1814,,1814,803002,1,1,33504,中级经验丹
1815,,1815,803002,1,1,33505,中级经验丹
1816,,1816,803002,1,1,33506,中级经验丹
1817,,1817,803002,1,1,33507,中级经验丹
1818,,1818,803002,1,1,33508,中级经验丹
1819,,1819,803002,1,1,33509,中级经验丹
1820,,1820,803002,1,1,33510,中级经验丹
1821,,1821,703097,10000,1,33511,乌光神靴
1822,,1822,803002,1,1,33512,中级经验丹
1823,,1823,803002,1,1,33513,中级经验丹
1824,,1824,803002,1,1,33514,中级经验丹
1825,,1825,803002,1,1,33515,中级经验丹
1826,,1826,803002,1,1,33516,中级经验丹
1827,,1827,803002,1,1,33517,中级经验丹
1828,,1828,803002,1,1,33518,中级经验丹
1829,,1829,803002,1,1,33519,中级经验丹
1830,,1830,803002,1,1,33520,中级经验丹
1831,,1831,703093,10000,1,33521,炽焰神靴
1832,,1832,803002,1,1,33522,中级经验丹
1833,,1833,803002,1,1,33523,中级经验丹
1834,,1834,803002,1,1,33524,中级经验丹
1835,,1835,803002,1,1,33525,中级经验丹
1836,,1836,803002,1,1,33526,中级经验丹
1837,,1837,803002,1,1,33527,中级经验丹
1838,,1838,803002,1,1,33528,中级经验丹
1839,,1839,803002,1,1,33529,中级经验丹
1840,,1840,803002,1,1,33530,中级经验丹
1841,,1841,707143,10000,15,33531,乾坤腰带卷轴
1842,,1842,803002,1,1,33532,中级经验丹
1843,,1843,803002,1,1,33533,中级经验丹
1844,,1844,803002,1,1,33534,中级经验丹
1845,,1845,803002,1,1,33535,中级经验丹
1846,,1846,803002,1,1,33536,中级经验丹
1847,,1847,803002,1,1,33537,中级经验丹
1848,,1848,803002,1,1,33538,中级经验丹
1849,,1849,803002,1,1,33539,中级经验丹
1850,,1850,803002,1,1,33540,中级经验丹
1851,,1851,707143,10000,15,33541,乾坤腰带卷轴
1852,,1852,803002,1,1,33542,中级经验丹
1853,,1853,803002,1,1,33543,中级经验丹
1854,,1854,803002,1,1,33544,中级经验丹
1855,,1855,803002,1,1,33545,中级经验丹
1856,,1856,803002,1,1,33546,中级经验丹
1857,,1857,803002,1,1,33547,中级经验丹
1858,,1858,803002,1,1,33548,中级经验丹
1859,,1859,803002,1,1,33549,中级经验丹
1860,,1860,803002,1,1,33550,中级经验丹
1861,,1861,707032,10000,15,33551,诛仙剑图卷轴
1862,,1862,803002,1,1,33552,中级经验丹
1863,,1863,803002,1,1,33553,中级经验丹
1864,,1864,803002,1,1,33554,中级经验丹
1865,,1865,803002,1,1,33555,中级经验丹
1866,,1866,803002,1,1,33556,中级经验丹
1867,,1867,803002,1,1,33557,中级经验丹
1868,,1868,803002,1,1,33558,中级经验丹
1869,,1869,803002,1,1,33559,中级经验丹
1870,,1870,803002,1,1,33560,中级经验丹
1871,,1871,707032,10000,15,33561,诛仙剑图卷轴
1872,,1872,803002,1,1,33562,中级经验丹
1873,,1873,803002,1,1,33563,中级经验丹
1874,,1874,803002,1,1,33564,中级经验丹
1875,,1875,803002,1,1,33565,中级经验丹
1876,,1876,803002,1,1,33566,中级经验丹
1877,,1877,803002,1,1,33567,中级经验丹
1878,,1878,803002,1,1,33568,中级经验丹
1879,,1879,803002,1,1,33569,中级经验丹
1880,,1880,803002,1,1,33570,中级经验丹
1881,,1881,700067,10000,1,33571,月游石晶
1882,,1882,803002,1,1,33572,中级经验丹
1883,,1883,803002,1,1,33573,中级经验丹
1884,,1884,803002,1,1,33574,中级经验丹
1885,,1885,803002,1,1,33575,中级经验丹
1886,,1886,803002,1,1,33576,中级经验丹
1887,,1887,803002,1,1,33577,中级经验丹
1888,,1888,803002,1,1,33578,中级经验丹
1889,,1889,803002,1,1,33579,中级经验丹
1890,,1890,803002,1,1,33580,中级经验丹
1891,,1891,700153,10000,1,33581,琥珀项链
1892,,1892,803002,1,1,33582,中级经验丹
1893,,1893,803002,1,1,33583,中级经验丹
1894,,1894,803002,1,1,33584,中级经验丹
1895,,1895,803002,1,1,33585,中级经验丹
1896,,1896,803002,1,1,33586,中级经验丹
1897,,1897,803002,1,1,33587,中级经验丹
1898,,1898,803002,1,1,33588,中级经验丹
1899,,1899,803002,1,1,33589,中级经验丹
1900,,1900,803002,1,1,33590,中级经验丹
1901,,1901,707143,10000,15,33591,乾坤腰带卷轴
1902,,1902,803002,1,1,33592,中级经验丹
1903,,1903,803002,1,1,33593,中级经验丹
1904,,1904,803002,1,1,33594,中级经验丹
1905,,1905,803002,1,1,33595,中级经验丹
1906,,1906,803002,1,1,33596,中级经验丹
1907,,1907,803002,1,1,33597,中级经验丹
1908,,1908,803002,1,1,33598,中级经验丹
1909,,1909,803002,1,1,33599,中级经验丹
1910,,1910,803002,1,1,33600,中级经验丹
1911,,1911,707143,10000,15,33601,乾坤腰带卷轴
1912,,1912,803002,1,1,33602,中级经验丹
1913,,1913,803002,1,1,33603,中级经验丹
1914,,1914,803002,1,1,33604,中级经验丹
1915,,1915,803002,1,1,33605,中级经验丹
1916,,1916,803002,1,1,33606,中级经验丹
1917,,1917,803002,1,1,33607,中级经验丹
1918,,1918,803002,1,1,33608,中级经验丹
1919,,1919,803002,1,1,33609,中级经验丹
1920,,1920,803002,1,1,33610,中级经验丹
1921,,1921,707032,10000,15,33611,诛仙剑图卷轴
1922,,1922,803002,1,1,33612,中级经验丹
1923,,1923,803002,1,1,33613,中级经验丹
1924,,1924,803002,1,1,33614,中级经验丹
1925,,1925,803002,1,1,33615,中级经验丹
1926,,1926,803002,1,1,33616,中级经验丹
1927,,1927,803002,1,1,33617,中级经验丹
1928,,1928,803002,1,1,33618,中级经验丹
1929,,1929,803002,1,1,33619,中级经验丹
1930,,1930,803002,1,1,33620,中级经验丹
1931,,1931,707032,10000,15,33621,诛仙剑图卷轴
1932,,1932,803002,1,1,33622,中级经验丹
1933,,1933,803002,1,1,33623,中级经验丹
1934,,1934,803002,1,1,33624,中级经验丹
1935,,1935,803002,1,1,33625,中级经验丹
1936,,1936,803002,1,1,33626,中级经验丹
1937,,1937,803002,1,1,33627,中级经验丹
1938,,1938,803002,1,1,33628,中级经验丹
1939,,1939,803002,1,1,33629,中级经验丹
1940,,1940,803002,1,1,33630,中级经验丹
1941,,1941,702068,10000,15,33631,离火灵珠
1942,,1942,803002,1,1,33632,中级经验丹
1943,,1943,803002,1,1,33633,中级经验丹
1944,,1944,803002,1,1,33634,中级经验丹
1945,,1945,803002,1,1,33635,中级经验丹
1946,,1946,803002,1,1,33636,中级经验丹
1947,,1947,803002,1,1,33637,中级经验丹
1948,,1948,803002,1,1,33638,中级经验丹
1949,,1949,803002,1,1,33639,中级经验丹
1950,,1950,803002,1,1,33640,中级经验丹
1951,,1951,702068,10000,15,33641,离火灵珠
1952,,1952,803002,1,1,33642,中级经验丹
1953,,1953,803002,1,1,33643,中级经验丹
1954,,1954,803002,1,1,33644,中级经验丹
1955,,1955,803002,1,1,33645,中级经验丹
1956,,1956,803002,1,1,33646,中级经验丹
1957,,1957,803002,1,1,33647,中级经验丹
1958,,1958,803002,1,1,33648,中级经验丹
1959,,1959,803002,1,1,33649,中级经验丹
1960,,1960,803002,1,1,33650,中级经验丹
1961,,1961,707144,10000,25,33651,修罗护肩卷轴
1962,,1962,803002,1,1,33652,中级经验丹
1963,,1963,803002,1,1,33653,中级经验丹
1964,,1964,803002,1,1,33654,中级经验丹
1965,,1965,803002,1,1,33655,中级经验丹
1966,,1966,803002,1,1,33656,中级经验丹
1967,,1967,803002,1,1,33657,中级经验丹
1968,,1968,803002,1,1,33658,中级经验丹
1969,,1969,803002,1,1,33659,中级经验丹
1970,,1970,803002,1,1,33660,中级经验丹
1971,,1971,707144,10000,25,33661,修罗护肩卷轴
1972,,1972,803002,1,1,33662,中级经验丹
1973,,1973,803002,1,1,33663,中级经验丹
1974,,1974,803002,1,1,33664,中级经验丹
1975,,1975,803002,1,1,33665,中级经验丹
1976,,1976,803002,1,1,33666,中级经验丹
1977,,1977,803002,1,1,33667,中级经验丹
1978,,1978,803002,1,1,33668,中级经验丹
1979,,1979,803002,1,1,33669,中级经验丹
1980,,1980,803002,1,1,33670,中级经验丹
1981,,1981,707033,10000,25,33671,养由基弓卷轴
1982,,1982,803002,1,1,33672,中级经验丹
1983,,1983,803002,1,1,33673,中级经验丹
1984,,1984,803002,1,1,33674,中级经验丹
1985,,1985,803002,1,1,33675,中级经验丹
1986,,1986,803002,1,1,33676,中级经验丹
1987,,1987,803002,1,1,33677,中级经验丹
1988,,1988,803002,1,1,33678,中级经验丹
1989,,1989,803002,1,1,33679,中级经验丹
1990,,1990,803002,1,1,33680,中级经验丹
1991,,1991,707033,10000,25,33681,养由基弓卷轴
1992,,1992,803002,1,1,33682,中级经验丹
1993,,1993,803002,1,1,33683,中级经验丹
1994,,1994,803002,1,1,33684,中级经验丹
1995,,1995,803002,1,1,33685,中级经验丹
1996,,1996,803002,1,1,33686,中级经验丹
1997,,1997,803002,1,1,33687,中级经验丹
1998,,1998,803002,1,1,33688,中级经验丹
1999,,1999,803002,1,1,33689,中级经验丹
2000,,2000,803002,1,1,33690,中级经验丹
2001,,2001,700068,10000,1,33691,离火灵珠
2002,,2002,803002,1,1,33692,中级经验丹
2003,,2003,803002,1,1,33693,中级经验丹
2004,,2004,803002,1,1,33694,中级经验丹
2005,,2005,803002,1,1,33695,中级经验丹
2006,,2006,803002,1,1,33696,中级经验丹
2007,,2007,803002,1,1,33697,中级经验丹
2008,,2008,803002,1,1,33698,中级经验丹
2009,,2009,803002,1,1,33699,中级经验丹
2010,,2010,803002,1,1,33700,中级经验丹
2011,,2011,700154,10000,1,33701,凰金项链
2012,,2012,803002,1,1,33702,中级经验丹
2013,,2013,803002,1,1,33703,中级经验丹
2014,,2014,803002,1,1,33704,中级经验丹
2015,,2015,803002,1,1,33705,中级经验丹
2016,,2016,803002,1,1,33706,中级经验丹
2017,,2017,803002,1,1,33707,中级经验丹
2018,,2018,803002,1,1,33708,中级经验丹
2019,,2019,803002,1,1,33709,中级经验丹
2020,,2020,803002,1,1,33710,中级经验丹
2021,,2021,707144,10000,25,33711,修罗护肩卷轴
2022,,2022,803002,1,1,33712,中级经验丹
2023,,2023,803002,1,1,33713,中级经验丹
2024,,2024,803002,1,1,33714,中级经验丹
2025,,2025,803002,1,1,33715,中级经验丹
2026,,2026,803002,1,1,33716,中级经验丹
2027,,2027,803002,1,1,33717,中级经验丹
2028,,2028,803002,1,1,33718,中级经验丹
2029,,2029,803002,1,1,33719,中级经验丹
2030,,2030,803002,1,1,33720,中级经验丹
2031,,2031,707144,10000,25,33721,修罗护肩卷轴
2032,,2032,803002,1,1,33722,中级经验丹
2033,,2033,803002,1,1,33723,中级经验丹
2034,,2034,803002,1,1,33724,中级经验丹
2035,,2035,803002,1,1,33725,中级经验丹
2036,,2036,803002,1,1,33726,中级经验丹
2037,,2037,803002,1,1,33727,中级经验丹
2038,,2038,803002,1,1,33728,中级经验丹
2039,,2039,803002,1,1,33729,中级经验丹
2040,,2040,803002,1,1,33730,中级经验丹
2041,,2041,707033,10000,25,33731,养由基弓卷轴
2042,,2042,803002,1,1,33732,中级经验丹
2043,,2043,803002,1,1,33733,中级经验丹
2044,,2044,803002,1,1,33734,中级经验丹
2045,,2045,803002,1,1,33735,中级经验丹
2046,,2046,803002,1,1,33736,中级经验丹
2047,,2047,803002,1,1,33737,中级经验丹
2048,,2048,803002,1,1,33738,中级经验丹
2049,,2049,803002,1,1,33739,中级经验丹
2050,,2050,803002,1,1,33740,中级经验丹
2051,,2051,707033,10000,25,33741,养由基弓卷轴
2052,,2052,803002,1,1,33742,中级经验丹
2053,,2053,803002,1,1,33743,中级经验丹
2054,,2054,803002,1,1,33744,中级经验丹
2055,,2055,803002,1,1,33745,中级经验丹
2056,,2056,803002,1,1,33746,中级经验丹
2057,,2057,803002,1,1,33747,中级经验丹
2058,,2058,803002,1,1,33748,中级经验丹
2059,,2059,803002,1,1,33749,中级经验丹
2060,,2060,803002,1,1,33750,中级经验丹
2061,,2061,700068,10000,1,33751,离火灵珠
2062,,2062,803002,1,1,33752,中级经验丹
2063,,2063,803002,1,1,33753,中级经验丹
2064,,2064,803002,1,1,33754,中级经验丹
2065,,2065,803002,1,1,33755,中级经验丹
2066,,2066,803002,1,1,33756,中级经验丹
2067,,2067,803002,1,1,33757,中级经验丹
2068,,2068,803002,1,1,33758,中级经验丹
2069,,2069,803002,1,1,33759,中级经验丹
2070,,2070,803002,1,1,33760,中级经验丹
2071,,2071,700154,10000,1,33761,凰金项链
2072,,2072,803002,1,1,33762,中级经验丹
2073,,2073,803002,1,1,33763,中级经验丹
2074,,2074,803002,1,1,33764,中级经验丹
2075,,2075,803002,1,1,33765,中级经验丹
2076,,2076,803002,1,1,33766,中级经验丹
2077,,2077,803002,1,1,33767,中级经验丹
2078,,2078,803002,1,1,33768,中级经验丹
2079,,2079,803002,1,1,33769,中级经验丹
2080,,2080,803002,1,1,33770,中级经验丹
2081,,2081,702145,10000,25,33771,玄黄腰带
2082,,2082,803002,1,1,33772,中级经验丹
2083,,2083,803002,1,1,33773,中级经验丹
2084,,2084,803002,1,1,33774,中级经验丹
2085,,2085,803002,1,1,33775,中级经验丹
2086,,2086,803002,1,1,33776,中级经验丹
2087,,2087,803002,1,1,33777,中级经验丹
2088,,2088,803002,1,1,33778,中级经验丹
2089,,2089,803002,1,1,33779,中级经验丹
2090,,2090,803002,1,1,33780,中级经验丹
2091,,2091,702145,10000,25,33781,玄黄腰带
2092,,2092,803002,1,1,33782,中级经验丹
2093,,2093,803002,1,1,33783,中级经验丹
2094,,2094,803002,1,1,33784,中级经验丹
2095,,2095,803002,1,1,33785,中级经验丹
2096,,2096,803002,1,1,33786,中级经验丹
2097,,2097,803002,1,1,33787,中级经验丹
2098,,2098,803002,1,1,33788,中级经验丹
2099,,2099,803002,1,1,33789,中级经验丹
2100,,2100,803002,1,1,33790,中级经验丹
2101,,2101,702145,10000,25,33791,玄黄腰带
2102,,2102,803002,1,1,33792,中级经验丹
2103,,2103,803002,1,1,33793,中级经验丹
2104,,2104,803002,1,1,33794,中级经验丹
2105,,2105,803002,1,1,33795,中级经验丹
2106,,2106,803002,1,1,33796,中级经验丹
2107,,2107,803002,1,1,33797,中级经验丹
2108,,2108,803002,1,1,33798,中级经验丹
2109,,2109,803002,1,1,33799,中级经验丹
2110,,2110,803002,1,1,33800,中级经验丹
2111,,2111,702034,10000,25,33801,七宝妙树
2112,,2112,803002,1,1,33802,中级经验丹
2113,,2113,803002,1,1,33803,中级经验丹
2114,,2114,803002,1,1,33804,中级经验丹
2115,,2115,803002,1,1,33805,中级经验丹
2116,,2116,803002,1,1,33806,中级经验丹
2117,,2117,803002,1,1,33807,中级经验丹
2118,,2118,803002,1,1,33808,中级经验丹
2119,,2119,803002,1,1,33809,中级经验丹
2120,,2120,803002,1,1,33810,中级经验丹
2121,,2121,702034,10000,25,33811,七宝妙树
2122,,2122,803002,1,1,33812,中级经验丹
2123,,2123,803002,1,1,33813,中级经验丹
2124,,2124,803002,1,1,33814,中级经验丹
2125,,2125,803002,1,1,33815,中级经验丹
2126,,2126,803002,1,1,33816,中级经验丹
2127,,2127,803002,1,1,33817,中级经验丹
2128,,2128,803002,1,1,33818,中级经验丹
2129,,2129,803002,1,1,33819,中级经验丹
2130,,2130,803002,1,1,33820,中级经验丹
2131,,2131,702034,10000,25,33821,七宝妙树
2132,,2132,803002,1,1,33822,中级经验丹
2133,,2133,803002,1,1,33823,中级经验丹
2134,,2134,803002,1,1,33824,中级经验丹
2135,,2135,803002,1,1,33825,中级经验丹
2136,,2136,803002,2000,98,34001,中级经验丹
2137,,2137,803002,2000,90,34001,中级经验丹
2138,,2138,803002,2000,81,34001,中级经验丹
2139,,2139,803002,2000,72,34001,中级经验丹
2140,,2140,803002,2000,64,34001,中级经验丹
2141,,2141,803003,2000,36,34002,高级经验丹
2142,,2142,803003,2000,33,34002,高级经验丹
2143,,2143,803003,2000,30,34002,高级经验丹
2144,,2144,803003,2000,27,34002,高级经验丹
2145,,2145,803003,2000,24,34002,高级经验丹
2146,,2146,803003,2000,53,34003,高级经验丹
2147,,2147,803003,2000,49,34003,高级经验丹
2148,,2148,803003,2000,44,34003,高级经验丹
2149,,2149,803003,2000,39,34003,高级经验丹
2150,,2150,803003,2000,35,34003,高级经验丹
2151,,2151,803004,2000,6,34004,经验大仙丹
2152,,2152,803004,2000,6,34004,经验大仙丹
2153,,2153,803004,2000,5,34004,经验大仙丹
2154,,2154,803004,2000,4,34004,经验大仙丹
2155,,2155,803004,2000,4,34004,经验大仙丹
2156,,2156,803003,2000,62,34005,高级经验丹
2157,,2157,803003,2000,57,34005,高级经验丹
2158,,2158,803003,2000,51,34005,高级经验丹
2159,,2159,803003,2000,45,34005,高级经验丹
2160,,2160,803003,2000,40,34005,高级经验丹
2161,,2161,803004,2000,10,34006,经验大仙丹
2162,,2162,803004,2000,9,34006,经验大仙丹
2163,,2163,803004,2000,8,34006,经验大仙丹
2164,,2164,803004,2000,7,34006,经验大仙丹
2165,,2165,803004,2000,6,34006,经验大仙丹
2166,,2166,803003,2000,76,34007,高级经验丹
2167,,2167,803003,2000,70,34007,高级经验丹
2168,,2168,803003,2000,63,34007,高级经验丹
2169,,2169,803003,2000,56,34007,高级经验丹
2170,,2170,803003,2000,50,34007,高级经验丹
2171,,2171,803004,2000,12,34008,经验大仙丹
2172,,2172,803004,2000,11,34008,经验大仙丹
2173,,2173,803004,2000,10,34008,经验大仙丹
2174,,2174,803004,2000,9,34008,经验大仙丹
2175,,2175,803004,2000,8,34008,经验大仙丹
2176,,2176,803003,2000,88,34009,高级经验丹
2177,,2177,803003,2000,81,34009,高级经验丹
2178,,2178,803003,2000,73,34009,高级经验丹
2179,,2179,803003,2000,65,34009,高级经验丹
2180,,2180,803003,2000,58,34009,高级经验丹
2181,,2181,803004,2000,18,34010,经验大仙丹
2182,,2182,803004,2000,17,34010,经验大仙丹
2183,,2183,803004,2000,15,34010,经验大仙丹
2184,,2184,803004,2000,13,34010,经验大仙丹
2185,,2185,803004,2000,12,34010,经验大仙丹
2186,,2186,803003,2000,110,34011,高级经验丹
2187,,2187,803003,2000,101,34011,高级经验丹
2188,,2188,803003,2000,91,34011,高级经验丹
2189,,2189,803003,2000,81,34011,高级经验丹
2190,,2190,803003,2000,72,34011,高级经验丹
2191,,2191,803004,2000,24,34012,经验大仙丹
2192,,2192,803004,2000,22,34012,经验大仙丹
2193,,2193,803004,2000,20,34012,经验大仙丹
2194,,2194,803004,2000,18,34012,经验大仙丹
2195,,2195,803004,2000,16,34012,经验大仙丹
2196,,2196,704004,2000,10,34025,魂石(龙吉公主)
2197,,2197,704019,2000,10,34025,魂石(韦护)
2198,,2198,704023,2000,10,34025,魂石(道行天尊)
2199,,2199,704024,2000,10,34025,魂石(高友乾)
2200,,2200,704032,2000,10,34025,魂石(灵宝大法师)
2201,,2201,604905,2500,5,34026,赤焰幡（碎片）
2202,,2202,604913,2500,5,34026,天绝阵（碎片）
2203,,2203,604917,2500,5,34026,轮回镜（碎片）
2204,,2204,604921,2500,5,34026,乾坤尺（碎片）
2205,,2205,800004,1250,2,34027,4级生命宝石
2206,,2206,800014,1250,2,34027,4级攻击宝石
2207,,2207,800024,1250,2,34027,4级物理防御宝石
2208,,2208,800034,1250,2,34027,4级法术防御宝石
2209,,2209,800044,1250,2,34027,4级暴击宝石
2210,,2210,800054,1250,2,34027,4级韧性宝石
2211,,2211,800064,1250,2,34027,4级生命恢复宝石
2212,,2212,800074,1250,2,34027,4级法术攻击宝石
2213,,2213,803002,2500,1,34028,
2214,,2214,803002,5000,1,34029,
2215,,2215,803002,7000,1,34030,
2216,,2216,803002,5375,2,34031,
2217,,2217,803002,6250,2,34032,
2218,,2218,803002,6375,2,34033,
2219,,2219,803002,7000,2,34034,
2220,,2220,803002,4625,4,34035,
2221,,2221,803002,5500,4,34036,
2222,,2222,803002,6187,4,34037,
2223,,2223,803002,6250,4,34038,
2224,,2224,803002,6375,4,34039,
2225,,2225,803002,6625,4,34040,
2226,,2226,803002,5650,5,34041,
2227,,2227,803002,6000,5,34042,
2228,,2228,803002,6050,5,34043,
2229,,2229,803002,5958,6,34044,
2230,,2230,803002,6166,6,34045,
2231,,2231,803002,6333,6,34046,
2232,,2232,803002,6500,6,34047,
2233,,2233,803002,6285,7,34048,
2234,,2234,803002,6928,7,34049,
2235,,2235,803002,6187,8,34050,
2236,,2236,803002,6625,8,34051,
2237,,2237,803002,6250,9,34052,
2238,,2238,803002,6277,9,34053,
2239,,2239,803002,6444,9,34054,
2240,,2240,803003,5975,1,34055,
2241,,2241,803003,6000,1,34056,
2242,,2242,803003,6050,1,34057,
2243,,2243,803003,6150,1,34058,
2244,,2244,803003,6450,1,34059,
2245,,2245,803003,6850,1,34060,
2246,,2246,803003,6975,1,34061,
2247,,2247,803003,3575,2,34062,
2248,,2248,803003,3800,2,34063,
2249,,2249,803003,3900,2,34064,
2250,,2250,803003,4075,2,34065,
2251,,2251,803003,4137,2,34066,
2252,,2252,803003,4150,2,34067,
2253,,2253,803003,4850,2,34068,
2254,,2254,803003,4887,2,34069,
2255,,2255,803003,4950,2,34070,
2256,,2256,803003,5300,2,34071,
2257,,2257,803003,5412,2,34072,
2258,,2258,803003,5625,2,34073,
2259,,2259,803003,5762,2,34074,
2260,,2260,803003,5800,2,34075,
2261,,2261,803003,5862,2,34076,
2262,,2262,803003,5962,2,34077,
2263,,2263,803003,6075,2,34078,
2264,,2264,803003,6150,2,34079,
2265,,2265,803003,6237,2,34080,
2266,,2266,803003,6350,2,34081,
2267,,2267,803003,6362,2,34082,
2268,,2268,803003,6450,2,34083,
2269,,2269,803003,6475,2,34084,
2270,,2270,803003,6850,2,34085,
2271,,2271,803003,4650,3,34086,
2272,,2272,803003,5433,3,34087,
2273,,2273,803003,5516,3,34088,
2274,,2274,803003,5533,3,34089,
2275,,2275,803003,6516,3,34090,
2276,,2276,803003,6600,3,34091,
2277,,2277,803003,5300,4,34092,
2278,,2278,803003,5412,4,34093,
2279,,2279,803003,5762,4,34094,
2280,,2280,803003,5862,4,34095,
2281,,2281,803003,5962,4,34096,
2282,,2282,803003,6075,4,34097,
2283,,2283,803003,6237,4,34098,
2284,,2284,803003,6350,4,34099,
2285,,2285,803003,6362,4,34100,
2286,,2286,803003,6475,4,34101,
2287,,2287,700112,10000,1,35001,战袍
2288,,2288,700037,10000,1,35002,长杖
2289,,2289,700061,10000,1,35003,水精
2290,,2290,700148,10000,1,35004,骨链
2291,,2291,700174,10000,1,35005,铁戒
2292,,2292,700091,10000,1,35006,铜靴
2293,,2293,700113,10000,1,35007,虎皮袍
2294,,2294,700038,10000,1,35008,枯木杖
2295,,2295,700062,10000,1,35009,定风珠
2296,,2296,700149,10000,1,35010,护身符
2297,,2297,700174,10000,1,35011,铁戒
2298,,2298,700091,10000,1,35012,铜靴
2299,,2299,700114,10000,1,35013,龙须袍
2300,,2300,700039,10000,1,35014,镶玉杖
2301,,2301,700063,10000,1,35015,五光石
2302,,2302,700149,10000,1,35016,护身符
2303,,2303,700175,10000,1,35017,草编戒
2304,,2304,700091,10000,1,35018,铜靴
2305,,2305,700115,10000,1,35019,金乌带
2306,,2306,700040,10000,1,35020,天师杖
2307,,2307,700064,10000,1,35021,混元珠
2308,,2308,700150,10000,1,35022,五龙坠
2309,,2309,700175,10000,1,35023,草编戒
2310,,2310,700092,10000,1,35024,逐日靴
2311,,2311,700116,10000,1,35025,八荒袍
2312,,2312,700041,10000,1,35026,达摩杖
2313,,2313,700065,10000,1,35027,仙杏石
2314,,2314,700151,10000,1,35028,琥珀项链
2315,,2315,700176,10000,1,35029,仙草环
2316,,2316,700092,10000,1,35030,逐日靴
2317,,2317,700117,10000,1,35031,金乌袍
2318,,2318,700042,10000,1,35032,四书五经
2319,,2319,700065,10000,1,35033,仙杏石
2320,,2320,700151,10000,1,35034,琥珀项链
2321,,2321,700176,10000,1,35035,仙草环
2322,,2322,700092,10000,1,35036,逐日靴
2323,,2323,700117,10000,1,35037,金乌袍
2324,,2324,700042,10000,1,35038,四书五经
2325,,2325,700066,10000,1,35039,开天珠
2326,,2326,700153,10000,1,35040,瑶池之宝
2327,,2327,700176,10000,1,35041,仙草环
2328,,2328,700093,10000,1,35042,炽焰神靴
2329,,2329,700118,10000,1,35043,出尘披风
2330,,2330,700043,10000,1,35044,混元法杖
2331,,2331,700066,10000,1,35045,开天珠
2332,,2332,700153,10000,1,35046,瑶池之宝
2333,,2333,700177,10000,1,35047,兽骨戒指
2334,,2334,700093,10000,1,35048,炽焰神靴
2335,,2335,700118,10000,1,35049,出尘披风
2336,,2336,700043,10000,1,35050,混元法杖
2337,,2337,700067,10000,1,35051,月游石晶
2338,,2338,700153,10000,1,35052,瑶池之宝
2339,,2339,700177,10000,1,35053,兽骨戒指
2340,,2340,700093,10000,1,35054,炽焰神靴
2341,,2341,800008,10000,1,35055,8级生命宝石
2342,,2342,800018,10000,1,35056,8级物理攻击宝石
2343,,2343,800078,10000,1,35057,8级法术攻击宝石
2344,,2344,800028,10000,1,35058,8级物理防御宝石
2345,,2345,800038,10000,1,35059,8级法术防御宝石
2346,,2346,800007,10000,1,35060,7级生命宝石
2347,,2347,800017,10000,1,35061,7级物理攻击宝石
2348,,2348,800077,10000,1,35062,7级法术攻击宝石
2349,,2349,800027,10000,1,35063,7级物理防御宝石
2350,,2350,800037,10000,1,35064,7级法术防御宝石
2351,,2351,800006,10000,1,35065,6级生命宝石
