key,remarks,id,name,iconId,fixEquipType,levelCostPlanId,levelPlanId,qualityPlanId,starPlanId,awakenName,awakenIconId,expCostType,costPerExp,awakenTitle,awakenBeforeDec,awakenAfterDec,fk,awakenBeforeTitle,awakenAfterTitle
10000804,,10000804,麒麟印,Fixequip/fixEquip_Magic_1003,,10001,10200,10200,10200,乾坤麒麟印,Fixequip/fixEquip_Magic_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_271,AwakenAttr,AwakenAttr
10000805,,10000805,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10376,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
10000806,,10000806,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10420,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
10100801,,10100801,黯淡的天命佩,Fixequip/fixEquip_item_100001_01,,10001,10197,10197,10333,天命佩,Fixequip/fixEquip_item_100001_02,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_1,AwakenAttr,AwakenAttr
10100802,,10100802,紫月宝珠,Fixequip/fixEquip_Magic_1001,,10001,10198,10198,10198,太阴宝珠,Fixequip/fixEquip_Magic_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_91,AwakenAttr,AwakenAttr
10100803,,10100803,五雷令,Fixequip/fixEquip_Magic_1002,,10001,10199,10199,10199,紫霄五雷令,Fixequip/fixEquip_Magic_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_181,AwakenAttr,AwakenAttr
10100804,,10100804,麒麟印,Fixequip/fixEquip_Magic_1003,,10001,10200,10200,10200,乾坤麒麟印,Fixequip/fixEquip_Magic_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术术士1_271,AwakenAttr,AwakenAttr
10100805,,10100805,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10377,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
10100806,,10100806,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10421,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
10001101,,10001101,黯淡的天命佩,Fixequip/fixEquip_item_100001_01,,10001,10221,10221,10334,天命佩,Fixequip/fixEquip_item_100001_02,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术符师1_1,AwakenAttr,AwakenAttr
10001102,,10001102,天穹宝珠,Fixequip/fixEquip_Priest_1001,,10001,10222,10222,10222,太虚宝珠,Fixequip/fixEquip_Priest_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术符师1_91,AwakenAttr,AwakenAttr
10001103,,10001103,巨木令,Fixequip/fixEquip_Priest_1002,,10001,10223,10223,10223,涛澜巨木令,Fixequip/fixEquip_Priest_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术符师1_181,AwakenAttr,AwakenAttr
10001104,,10001104,苍虚印,Fixequip/fixEquip_Priest_1003,,10001,10224,10224,10224,混沌苍虚印,Fixequip/fixEquip_Priest_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术符师1_271,AwakenAttr,AwakenAttr
10001105,,10001105,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10378,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
10001106,,10001106,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10422,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
10101101,,10101101,黯淡的天命佩,Fixequip/fixEquip_item_100001_01,,10001,10221,10221,10335,天命佩,Fixequip/fixEquip_item_100001_02,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术符师1_1,AwakenAttr,AwakenAttr
10101102,,10101102,天穹宝珠,Fixequip/fixEquip_Priest_1001,,10001,10222,10222,10222,太虚宝珠,Fixequip/fixEquip_Priest_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术符师1_91,AwakenAttr,AwakenAttr
10101103,,10101103,巨木令,Fixequip/fixEquip_Priest_1002,,10001,10223,10223,10223,涛澜巨木令,Fixequip/fixEquip_Priest_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术符师1_181,AwakenAttr,AwakenAttr
10101104,,10101104,苍虚印,Fixequip/fixEquip_Priest_1003,,10001,10224,10224,10224,混沌苍虚印,Fixequip/fixEquip_Priest_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术符师1_271,AwakenAttr,AwakenAttr
10101105,,10101105,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10379,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
10101106,,10101106,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10423,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
10000101,,10000101,黯淡的天命佩,Fixequip/fixEquip_item_100001_01,,10001,10001,10001,10336,天命佩,Fixequip/fixEquip_item_100001_02,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,标准_1,AwakenAttr,AwakenAttr
10000102,,10000102,旭日宝珠,Fixequip/fixEquip_Warrior_1001,,10001,10002,10002,10002,烈阳宝珠,Fixequip/fixEquip_Warrior_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,标准_91,AwakenAttr,AwakenAttr
10000103,,10000103,圣火令,Fixequip/fixEquip_Warrior_1002,,10001,10003,10003,10003,九州圣火令,Fixequip/fixEquip_Warrior_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,标准_181,AwakenAttr,AwakenAttr
10000104,,10000104,天龙印,Fixequip/fixEquip_Warrior_1003,,10001,10004,10004,10004,无上天龙印,Fixequip/fixEquip_Warrior_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,标准_271,AwakenAttr,AwakenAttr
10000105,,10000105,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10380,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
10000106,,10000106,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10424,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
10100101,,10100101,黯淡的天命佩,Fixequip/fixEquip_item_100001_01,,10001,10001,10001,10337,天命佩,Fixequip/fixEquip_item_100001_02,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,标准_1,AwakenAttr,AwakenAttr
10100102,,10100102,旭日宝珠,Fixequip/fixEquip_Warrior_1001,,10001,10002,10002,10002,烈阳宝珠,Fixequip/fixEquip_Warrior_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,标准_91,AwakenAttr,AwakenAttr
10100103,,10100103,圣火令,Fixequip/fixEquip_Warrior_1002,,10001,10003,10003,10003,九州圣火令,Fixequip/fixEquip_Warrior_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,标准_181,AwakenAttr,AwakenAttr
10100104,,10100104,天龙印,Fixequip/fixEquip_Warrior_1003,,10001,10004,10004,10004,无上天龙印,Fixequip/fixEquip_Warrior_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,标准_271,AwakenAttr,AwakenAttr
10100105,,10100105,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10381,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
10100106,,10100106,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10425,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
20101301,,20101301,黄飞虎破碎玉坠,Fixequip/fixEquip_item_1001,,10001,10037,10037,10427,黄飞虎玉坠,Fixequip/fixEquip_item_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理行者3_1,AwakenAttr,AwakenAttr
20101302,,20101302,疾风宝珠,Fixequip/fixEquip_Stabber_1001,,10001,10038,10038,10038,无影宝珠,Fixequip/fixEquip_Stabber_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理行者3_91,AwakenAttr,AwakenAttr
20101303,,20101303,追风令,Fixequip/fixEquip_Stabber_1002,,10001,10039,10039,10039,踏云追风令,Fixequip/fixEquip_Stabber_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理行者3_181,AwakenAttr,AwakenAttr
20101304,,20101304,鲲鹏印,Fixequip/fixEquip_Stabber_1003,,10001,10040,10040,10040,玄黄鲲鹏印,Fixequip/fixEquip_Stabber_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,物理行者3_271,AwakenAttr,AwakenAttr
20101305,,20101305,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10428,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
20101306,,20101306,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10429,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
20301101,,20301101,普贤真人破碎玉坠,Fixequip/fixEquip_item_1001,,10001,10269,10269,10430,普贤真人玉坠,Fixequip/fixEquip_item_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术祭司1_1,AwakenAttr,AwakenAttr
20301102,,20301102,天穹宝珠,Fixequip/fixEquip_Priest_1001,,10001,10270,10270,10270,太虚宝珠,Fixequip/fixEquip_Priest_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术祭司1_91,AwakenAttr,AwakenAttr
20301103,,20301103,巨木令,Fixequip/fixEquip_Priest_1002,,10001,10271,10271,10271,涛澜巨木令,Fixequip/fixEquip_Priest_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术祭司1_181,AwakenAttr,AwakenAttr
20301104,,20301104,苍虚印,Fixequip/fixEquip_Priest_1003,,10001,10272,10272,10272,混沌苍虚印,Fixequip/fixEquip_Priest_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术祭司1_271,AwakenAttr,AwakenAttr
20301105,,20301105,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10431,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
20301106,,20301106,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10432,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
20000601,,20000601,赵天君破碎玉坠,Fixequip/fixEquip_item_1001,,10001,10149,10149,10433,赵天君玉坠,Fixequip/fixEquip_item_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术力士1_1,AwakenAttr,AwakenAttr
20000602,,20000602,旭日宝珠,Fixequip/fixEquip_Warrior_1001,,10001,10150,10150,10150,烈阳宝珠,Fixequip/fixEquip_Warrior_2001,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术力士1_91,AwakenAttr,AwakenAttr
20000603,,20000603,圣火令,Fixequip/fixEquip_Warrior_1002,,10001,10151,10151,10151,九州圣火令,Fixequip/fixEquip_Warrior_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术力士1_181,AwakenAttr,AwakenAttr
20000604,,20000604,天龙印,Fixequip/fixEquip_Warrior_1003,,10001,10152,10152,10152,无上天龙印,Fixequip/fixEquip_Warrior_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,法术力士1_271,AwakenAttr,AwakenAttr
20000605,,20000605,七宝护符,Fixequip/fixEquip_item_1002,1,10002,10293,10293,10434,飞仙护符,Fixequip/fixEquip_item_2002,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,护符,AwakenAttr,AwakenAttr
20000606,,20000606,琉璃魂器,Fixequip/fixEquip_item_1003,1,10002,10294,10294,10435,神玉魂器,Fixequip/fixEquip_item_2003,,10,觉醒可提升属性,觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,继续觉醒可大幅提升神器的属性，可以大大地提高英雄的各项能力。,魂器,AwakenAttr,AwakenAttr
