key,remarks,ranking,robotType,level,quality,star,equipments,enchant,gemCount,gemType,gemLevel,firstSkillLevel,secondSkillLevel,thirdSkillLevel,fourthSkillLevel,fifthSkillLevel,fashions,vipLevel,magicId,magicLevel,heroGroupId,heroLevel,heroQuality,heroStar,heroEquipments,heroEnchant,heroGemCount,heroGemType,heroGemLevel,heroFirstSkillLevel,heroSecondSkillLevel,heroThirdSkillLevel,heroFourthSkillLevel,heroFifthSkillLevel,fixEquipLevel,fixEquipQuality,fixEquipStar,taoistLevel,heroFetters,extraAttrId,limitValue
356,,5000,3,56,13,3,2,0,0,"800009,800019,800029,800039,800079",9,56,56,56,56,0,0,0,603001,56,10013,56,13,3,2,0,0,"800009,800019,800029,800039,800079",9,56,56,56,56,0,56,5,0,"56,56,0",,248,
357,,5000,3,59,13,4,6,0,0,"800110,800220,800330,800440,800880",10,59,59,59,59,0,0,0,603001,59,10012,59,13,4,6,0,0,"800110,800220,800330,800440,800880",10,59,59,59,59,0,59,5,0,"59,59,0",,249,
358,,5000,3,62,14,4,3,0,0,"800110,800220,800330,800440,800880",10,62,62,62,62,0,0,0,603001,62,10012,62,14,4,3,0,0,"800110,800220,800330,800440,800880",10,62,62,62,62,0,62,6,0,"62,62,0",,250,
359,,5000,3,56,13,3,2,0,0,"800009,800019,800029,800039,800079",9,56,56,56,56,0,0,0,603001,56,10013,56,13,3,2,0,0,"800009,800019,800029,800039,800079",9,56,56,56,56,0,56,5,0,"56,56,0",,251,
360,,5000,3,59,13,4,6,0,0,"800110,800220,800330,800440,800880",10,59,59,59,59,0,0,0,603001,59,10012,59,13,4,6,0,0,"800110,800220,800330,800440,800880",10,59,59,59,59,0,59,5,0,"59,59,0",,252,
361,,5000,3,62,14,4,3,0,0,"800110,800220,800330,800440,800880",10,62,62,62,62,0,0,0,603001,62,10012,62,14,4,3,0,0,"800110,800220,800330,800440,800880",10,62,62,62,62,0,62,6,0,"62,62,0",,253,
362,,5000,3,57,13,4,3,0,0,"800009,800019,800029,800039,800079",9,57,57,57,57,0,0,0,603001,57,10013,57,13,4,3,0,0,"800009,800019,800029,800039,800079",9,57,57,57,57,0,57,5,0,"57,57,0",,254,
363,,5000,3,60,14,4,1,0,0,"800110,800220,800330,800440,800880",10,60,60,60,60,0,0,0,603001,60,10012,60,14,4,1,0,0,"800110,800220,800330,800440,800880",10,60,60,60,60,0,60,6,0,"60,60,0",,255,
364,,5000,3,63,14,4,4,0,0,"800110,800220,800330,800440,800880",10,63,63,63,63,0,0,0,603001,63,10012,63,14,4,4,0,0,"800110,800220,800330,800440,800880",10,63,63,63,63,0,63,6,0,"63,63,0",,256,
365,,5000,3,57,13,4,3,0,0,"800009,800019,800029,800039,800079",9,57,57,57,57,0,0,0,603001,57,10013,57,13,4,3,0,0,"800009,800019,800029,800039,800079",9,57,57,57,57,0,57,5,0,"57,57,0",,257,
366,,5000,3,60,14,4,1,0,0,"800110,800220,800330,800440,800880",10,60,60,60,60,0,0,0,603001,60,10012,60,14,4,1,0,0,"800110,800220,800330,800440,800880",10,60,60,60,60,0,60,6,0,"60,60,0",,258,
367,,5000,3,63,14,4,4,0,0,"800110,800220,800330,800440,800880",10,63,63,63,63,0,0,0,603001,63,10012,63,14,4,4,0,0,"800110,800220,800330,800440,800880",10,63,63,63,63,0,63,6,0,"63,63,0",,259,
368,,5000,3,58,13,4,4,0,0,"800110,800220,800330,800440,800880",10,58,58,58,58,0,0,0,603001,58,10013,58,13,4,4,0,0,"800110,800220,800330,800440,800880",10,58,58,58,58,0,58,5,0,"58,58,0",,260,
369,,5000,3,61,14,4,2,0,0,"800110,800220,800330,800440,800880",10,61,61,61,61,0,0,0,603001,61,10012,61,14,4,2,0,0,"800110,800220,800330,800440,800880",10,61,61,61,61,0,61,6,0,"61,61,0",,261,
370,,5000,3,64,14,4,6,0,0,"800110,800220,800330,800440,800880",10,64,64,64,64,0,0,0,603001,64,10011,64,14,4,6,0,0,"800110,800220,800330,800440,800880",10,64,64,64,64,0,64,6,0,"64,64,0",,262,
371,,1,4,47,10,3,6,0,0,"800007,800017,800027,800037,800077",7,47,47,47,47,0,"900006,900007,900004",7~9,603111,47,10011,47,10,"2,3,4",0,0,0,"800007,800017,800027,800037,800077",7,47,47,47,0,0,32,3,0,"36,20,0",,96,
372,,2,4,46,10,2,3,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,"900003,900010,900004",6~8,603011,46,10011,46,10,"2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,46,46,46,0,0,28,2,0,"33,20,0",,95,
373,,3,4,46,10,2,3,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,"900005,900001,900004",6~8,603111,46,10011,46,10,"2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,46,46,46,0,0,28,2,0,"33,20,0",,95,
374,,4,4,46,10,2,3,0,0,"800006,800016,800026,800036,800076",6,46,46,46,46,0,"900002,900008,900004",6~8,603011,46,10011,46,10,"2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,46,46,46,0,0,28,2,0,"33,20,0",,95,
375,,5,4,45,"8,9,10",2,6,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,"900005,900001,0",6~7,603111,45,10011,45,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,45,45,45,0,0,28,2,0,"33,17,0",,94,
376,,6,4,45,"8,9,10",2,6,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,"900003,900010,0",5~7,603011,45,10011,45,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,45,45,45,0,0,28,2,0,"33,17,0",,94,
377,,7,4,45,"8,9,10",2,6,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,"900006,900007,0",5~7,603111,45,10011,45,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,45,45,45,0,0,28,2,0,"33,17,0",,94,
378,,8,4,45,"8,9,10",2,6,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,"900002,900008,0",5~6,603601,45,10011,45,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,45,45,45,0,0,28,2,0,"33,17,0",,94,
379,,9,4,45,"8,9,10",2,6,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,"900005,0,0",5~6,603601,45,10011,45,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,45,45,45,0,0,28,2,0,"33,17,0",,94,
380,,10,4,45,"8,9,10",2,6,0,0,"800006,800016,800026,800036,800076",6,45,45,45,45,0,"900003,0,0",4~6,603601,45,10011,45,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,45,45,45,0,0,28,2,0,"33,17,0",,94,
381,,11,4,44,"8,9,10",2,4,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,"900006,0,0",4~6,603601,44,10011,44,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,44,44,44,0,0,24,2,0,"31,17,0",,93,
382,,12,4,44,"8,9,10",2,4,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,"900002,0,0",4~5,603411,44,10011,44,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,44,44,44,0,0,24,2,0,"31,17,0",,93,
383,,13,4,44,"8,9,10",2,4,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,,4~5,603511,44,10011,44,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,44,44,44,0,0,24,2,0,"31,17,0",,93,
384,,14,4,44,"8,9,10",2,4,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,,3~5,603411,44,10011,44,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,44,44,44,0,0,24,2,0,"31,17,0",,93,
385,,15,4,44,"8,9,10",2,4,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,,3~4,603511,44,10011,44,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,44,44,44,0,0,24,2,0,"31,17,0",,93,
386,,16,4,44,"8,9,10",2,4,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,,3~4,603001,44,10011,44,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,44,44,44,0,0,24,2,0,"31,17,0",,93,
387,,17,4,44,"8,9,10",2,4,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,,3~4,603001,44,10011,44,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,44,44,44,0,0,24,2,0,"31,17,0",,93,
388,,18~20,4,44,"8,9,10",2,4,0,0,"800006,800016,800026,800036,800076",6,44,44,44,44,0,,3,603001,44,10011,44,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,44,44,44,0,0,24,2,0,"31,17,0",,93,
389,,21~25,4,43,"8,9,10",2,2,0,0,"800006,800016,800026,800036,800076",6,43,43,43,43,0,,2~3,603001,43,10012,43,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,20,2,0,"28,17,0",,92,
390,,26~38,4,43,"8,9,10",2,2,0,0,"800006,800016,800026,800036,800076",6,43,43,43,43,0,,2~3,603001,43,10012,43,"8,9,10","2,3,4",0,0,0,"800006,800016,800026,800036,800076",6,43,43,43,0,0,20,2,0,"28,17,0",,92,
391,,39~51,4,42,"7,8,9",2,6,0,0,"800005,800015,800025,800035,800075",5,42,42,42,42,0,,2~3,603001,42,10012,42,"7,8,9","2,3,4",0,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,19,1,0,"27,17,0",,91,
392,,52~64,4,42,"7,8,9",2,6,0,0,"800005,800015,800025,800035,800075",5,42,42,42,42,0,,2,603001,42,10012,42,"7,8,9","2,3,4",0,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,19,1,0,"27,17,0",,91,
393,,65~96,4,42,"7,8,9",2,6,0,0,"800005,800015,800025,800035,800075",5,42,42,42,42,0,,1~2,603001,42,10012,42,"7,8,9","2,3,4",0,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,19,1,0,"27,17,0",,91,
394,,97~128,4,42,"7,8,9",2,6,0,0,"800005,800015,800025,800035,800075",5,42,42,42,42,0,,1~2,603001,42,10012,42,"7,8,9","2,3,4",0,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,19,1,0,"27,17,0",,91,
395,,129~160,4,42,"7,8,9",2,6,0,0,"800005,800015,800025,800035,800075",5,42,42,42,42,0,,1,603001,42,10012,42,"7,8,9","2,3,4",0,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,19,1,0,"27,17,0",,91,
396,,161~240,4,42,"7,8,9",2,6,0,0,"800005,800015,800025,800035,800075",5,42,42,42,42,0,,1,603001,42,10012,42,"7,8,9","2,3,4",0,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,19,1,0,"27,17,0",,91,
397,,241~320,4,42,"7,8,9",2,6,0,0,"800005,800015,800025,800035,800075",5,42,42,42,42,0,,0~1,603001,42,10012,42,"7,8,9","2,3,4",0,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,19,1,0,"27,17,0",,91,
398,,321~400,4,42,"7,8,9",2,6,0,0,"800005,800015,800025,800035,800075",5,42,42,42,42,0,,0,603001,42,10012,42,"7,8,9","2,3,4",0,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,19,1,0,"27,17,0",,91,
399,,401~600,4,42,"7,8,9",2,6,0,0,"800005,800015,800025,800035,800075",5,42,42,42,42,0,,0,603001,42,10013,42,"7,8,9","2,3,4",0,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,19,1,0,"27,17,0",,91,
400,,601~800,4,42,"7,8,9",2,6,0,0,"800005,800015,800025,800035,800075",5,42,42,42,42,0,,0,603001,42,10013,42,"7,8,9","2,3,4",0,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,19,1,0,"27,17,0",,91,
401,,801~1000,4,42,"6,7,8",2,6,0,0,"800005,800015,800025,800035,800075",5,42,42,42,42,0,,0,603001,42,10013,42,"6,7,8","2,3,4",0,0,0,"800005,800015,800025,800035,800075",5,42,42,42,0,0,19,1,0,"27,17,0",,91,
402,,10000,5,20~26,3,2,0,0,0,0,0,20,20,0,0,0,,0,603001,16,10017,20,3,2,0,0,0,0,0,20,20,0,0,0,0,0,0,0,,,
403,,10000,5,20~26,6,2,0,0,0,0,0,28,28,28,0,0,,0,603001,23,10017,28,6,2,0,0,0,0,0,28,28,28,0,0,15,1,0,"25,0,0",,,
404,,10000,5,20~26,6,2,0,0,0,0,0,28,28,28,0,0,,0,603001,23,10017,28,6,2,0,0,0,0,0,28,28,28,0,0,15,1,0,"25,0,0",,,
405,,10000,5,35~36,8,2,0,0,0,0,0,40,40,40,0,0,,0,603001,32,10017,40,8,2,0,0,0,0,0,40,40,40,0,0,15,1,0,"25,13,0",,,
406,,10000,5,35~36,8,2,0,0,0,0,0,40,40,40,0,0,,0,603001,32,10017,40,8,2,0,0,0,0,0,40,40,40,0,0,15,1,0,"25,13,0",,,
407,,10000,5,44,11,3,0,0,0,0,0,49,49,49,49,0,,0,603001,40,10017,49,11,3,0,0,0,0,0,49,49,49,49,0,40,4,0,"40,20,0",,,
408,,10000,5,44,11,3,0,0,0,0,0,49,49,49,49,0,,0,603001,40,10017,49,11,3,0,0,0,0,0,49,49,49,49,0,40,4,0,"40,20,0",,,
409,,10000,5,54,13,4,0,0,0,0,0,57,57,57,57,0,,0,603001,46,10017,57,13,4,0,0,0,0,0,57,57,57,57,0,53,5,0,"50,20,0",,,
410,,10000,5,54,13,4,0,0,0,0,0,57,57,57,57,0,,0,603001,46,10017,57,13,4,0,0,0,0,0,57,57,57,57,0,53,5,0,"50,20,0",,,
411,,10000,5,59,14,4,0,0,0,0,0,62,62,62,62,0,,0,603001,50,10017,62,14,4,0,0,0,0,0,62,62,62,62,0,59,5,0,"54,21,0",,,
412,,10000,5,59,14,4,0,0,0,0,0,62,62,62,62,0,,0,603001,50,10017,62,14,4,0,0,0,0,0,62,62,62,62,0,59,5,0,"54,21,0",,,
413,,10000,5,59,14,4,0,0,0,0,0,62,62,62,62,0,,0,603001,50,10017,62,14,4,0,0,0,0,0,62,62,62,62,0,59,5,0,"54,21,0",,,
414,,10000,5,59,14,4,0,0,0,0,0,62,62,62,62,0,,0,603001,50,10017,62,14,4,0,0,0,0,0,62,62,62,62,0,59,5,0,"54,21,0",,,
415,,10000,5,59,14,4,0,0,0,0,0,62,62,62,62,0,,0,603001,50,10017,62,14,4,0,0,0,0,0,62,62,62,62,0,59,5,0,"54,21,0",,,
416,,10000,5,59,14,4,0,0,0,0,0,62,62,62,62,0,,0,603001,50,10017,62,14,4,0,0,0,0,0,62,62,62,62,0,59,5,0,"54,21,0",,,
417,,10000,5,59,14,4,0,0,0,0,0,62,62,62,62,0,,0,603001,50,10017,62,14,4,0,0,0,0,0,62,62,62,62,0,59,5,0,"54,21,0",,,
418,,10000,5,59,14,4,0,0,0,0,0,62,62,62,62,0,,0,603001,50,10017,62,14,4,0,0,0,0,0,62,62,62,62,0,59,5,0,"54,21,0",,,
419,,10000,5,59,14,4,0,0,0,0,0,62,62,62,62,0,,0,603001,50,10017,62,14,4,0,0,0,0,0,62,62,62,62,0,59,5,0,"54,21,0",,,
420,,10000,5,59,14,4,0,0,0,0,0,62,62,62,62,0,,0,603001,50,10017,62,14,4,0,0,0,0,0,62,62,62,62,0,59,5,0,"54,21,0",,,
421,,10000,5,59,14,4,0,0,0,0,0,62,62,62,62,0,,0,603001,50,10017,62,14,4,0,0,0,0,0,62,62,62,62,0,59,5,0,"54,21,0",,,
422,,10000,5,59,14,4,0,0,0,0,0,62,62,62,62,0,,0,603001,50,10017,62,14,4,0,0,0,0,0,62,62,62,62,0,59,5,0,"54,21,0",,,
450,,1,2,21,3,2,6,0,0,0,0,21,21,0,0,0,0,0,603101,5,10017,21,3,2,6,0,0,0,0,21,21,0,0,0,0,0,0,0,,,1~10
451,,2,2,21,3,2,6,0,0,0,0,21,21,0,0,0,0,0,603001,5,10017,21,3,2,6,0,0,0,0,21,21,0,0,0,0,0,0,0,,,1~10
452,,3,2,22,4,2,1,0,0,0,0,22,22,0,0,0,0,0,603101,11,10017,22,4,2,1,0,0,0,0,22,22,0,0,0,9,0,0,0,,,1~10
453,,4,2,24,4,2,4,0,0,0,0,24,24,0,0,0,0,0,603001,19,10017,24,4,2,4,0,0,0,0,24,24,0,0,0,12,1,0,0,,,1~10
454,,5,2,24,4,2,4,0,0,0,0,24,24,0,0,0,0,0,603101,19,10017,24,4,2,4,0,0,0,0,24,24,0,0,0,12,1,0,0,,,1~10
455,,6,2,26,5,2,2,0,0,0,0,26,26,26,0,0,0,0,603001,23,10016,26,5,2,2,0,0,0,0,26,26,26,0,0,15,1,0,0,,,1~10
456,,7,2,26,5,2,2,0,0,0,0,26,26,26,0,0,0,0,603101,23,10016,26,5,2,2,0,0,0,0,26,26,26,0,0,15,1,0,0,,,1~10
457,,8,2,26,5,2,2,0,0,0,0,26,26,26,0,0,0,0,603701,23,10016,26,5,2,2,0,0,0,0,26,26,26,0,0,15,1,0,0,,,1~10
458,,9,2,26,5,2,2,0,0,0,0,26,26,26,0,0,0,0,603701,23,10016,26,5,2,2,0,0,0,0,26,26,26,0,0,15,1,0,0,,,1~10
459,,10,2,26,5,2,2,0,0,0,0,26,26,26,0,0,0,0,603701,23,10016,26,5,2,2,0,0,0,0,26,26,26,0,0,15,1,0,0,,,1~10
460,,11,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603701,24,10015,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,11~15
461,,12,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603401,24,10015,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,11~15
462,,13,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603501,24,10015,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,11~15
463,,14,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603401,24,10015,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,11~15
464,,15,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603501,24,10015,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,11~15
465,,1,2,22,4,2,1,0,0,0,0,22,22,0,0,0,0,0,603101,11,10017,22,4,2,1,0,0,0,0,22,22,0,0,0,9,0,0,0,,,1~10
466,,2,2,24,4,2,4,0,0,0,0,24,24,0,0,0,0,0,603001,19,10017,24,4,2,4,0,0,0,0,24,24,0,0,0,12,1,0,0,,,1~10
467,,3,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
468,,4,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
469,,5,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
470,,6,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10016,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
471,,7,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10016,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
472,,8,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603701,24,10016,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
473,,9,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603701,24,10016,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
474,,10,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603701,24,10016,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
475,,11,2,30,6,2,3,0,0,0,0,30,30,30,0,0,0,0,603701,29,10015,30,6,2,3,0,0,0,0,30,30,30,0,0,20,2,0,"10,3,0",,,11~15
476,,12,2,30,6,2,3,0,0,0,0,30,30,30,0,0,0,0,603401,29,10015,30,6,2,3,0,0,0,0,30,30,30,0,0,20,2,0,"10,3,0",,,11~15
477,,13,2,30,6,2,3,0,0,0,0,30,30,30,0,0,0,0,603501,29,10015,30,6,2,3,0,0,0,0,30,30,30,0,0,20,2,0,"10,3,0",,,11~15
478,,14,2,30,6,2,3,0,0,0,0,30,30,30,0,0,0,0,603401,29,10015,30,6,2,3,0,0,0,0,30,30,30,0,0,20,2,0,"10,3,0",,,11~15
479,,15,2,30,6,2,3,0,0,0,0,30,30,30,0,0,0,0,603501,29,10015,30,6,2,3,0,0,0,0,30,30,30,0,0,20,2,0,"10,3,0",,,11~15
480,,1,2,23,4,2,3,0,0,0,0,23,23,0,0,0,0,0,603101,16,10017,23,4,2,3,0,0,0,0,23,23,0,0,0,11,1,0,0,,,1~10
481,,2,2,25,4,2,6,0,0,0,0,25,25,0,0,0,0,0,603001,22,10017,25,4,2,6,0,0,0,0,25,25,0,0,0,14,1,0,0,,,1~10
482,,3,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
483,,4,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
484,,5,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
485,,6,2,28,5,2,6,0,0,0,0,28,28,28,0,0,0,0,603001,26,10016,28,5,2,6,0,0,0,0,28,28,28,0,0,18,1,0,"5,1,0",,,1~10
486,,7,2,28,5,2,6,0,0,0,0,28,28,28,0,0,0,0,603101,26,10016,28,5,2,6,0,0,0,0,28,28,28,0,0,18,1,0,"5,1,0",,,1~10
487,,8,2,28,5,2,6,0,0,0,0,28,28,28,0,0,0,0,603701,26,10016,28,5,2,6,0,0,0,0,28,28,28,0,0,18,1,0,"5,1,0",,,1~10
488,,9,2,28,5,2,6,0,0,0,0,28,28,28,0,0,0,0,603701,26,10016,28,5,2,6,0,0,0,0,28,28,28,0,0,18,1,0,"5,1,0",,,1~10
489,,10,2,28,5,2,6,0,0,0,0,28,28,28,0,0,0,0,603701,26,10016,28,5,2,6,0,0,0,0,28,28,28,0,0,18,1,0,"5,1,0",,,1~10
490,,11,2,31,6,2,4,0,0,0,0,31,31,31,0,0,0,0,603701,30,10015,31,6,2,4,0,0,0,0,31,31,31,0,0,21,2,0,"12,4,0",,,11~15
491,,12,2,31,6,2,4,0,0,0,0,31,31,31,0,0,0,0,603401,30,10015,31,6,2,4,0,0,0,0,31,31,31,0,0,21,2,0,"12,4,0",,,11~15
492,,13,2,31,6,2,4,0,0,0,0,31,31,31,0,0,0,0,603501,30,10015,31,6,2,4,0,0,0,0,31,31,31,0,0,21,2,0,"12,4,0",,,11~15
493,,14,2,31,6,2,4,0,0,0,0,31,31,31,0,0,0,0,603401,30,10015,31,6,2,4,0,0,0,0,31,31,31,0,0,21,2,0,"12,4,0",,,11~15
494,,15,2,31,6,2,4,0,0,0,0,31,31,31,0,0,0,0,603501,30,10015,31,6,2,4,0,0,0,0,31,31,31,0,0,21,2,0,"12,4,0",,,11~15
495,,1,2,24,4,2,4,0,0,0,0,24,24,0,0,0,0,0,603101,19,10017,24,4,2,4,0,0,0,0,24,24,0,0,0,12,1,0,0,,,1~10
496,,2,2,26,5,2,2,0,0,0,0,26,26,26,0,0,0,0,603001,23,10017,26,5,2,2,0,0,0,0,26,26,26,0,0,15,1,0,0,,,1~10
497,,3,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
498,,4,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
499,,5,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
500,,6,2,29,6,2,1,0,0,0,0,29,29,29,0,0,0,0,603001,27,10016,29,6,2,1,0,0,0,0,29,29,29,0,0,19,1,0,"8,2,0",,,1~10
501,,7,2,29,6,2,1,0,0,0,0,29,29,29,0,0,0,0,603101,27,10016,29,6,2,1,0,0,0,0,29,29,29,0,0,19,1,0,"8,2,0",,,1~10
502,,8,2,29,6,2,1,0,0,0,0,29,29,29,0,0,0,0,603701,27,10016,29,6,2,1,0,0,0,0,29,29,29,0,0,19,1,0,"8,2,0",,,1~10
503,,9,2,29,6,2,1,0,0,0,0,29,29,29,0,0,0,0,603701,27,10016,29,6,2,1,0,0,0,0,29,29,29,0,0,19,1,0,"8,2,0",,,1~10
504,,10,2,29,6,2,1,0,0,0,0,29,29,29,0,0,0,0,603701,27,10016,29,6,2,1,0,0,0,0,29,29,29,0,0,19,1,0,"8,2,0",,,1~10
505,,11,2,33,7,2,1,0,0,0,0,33,33,33,0,0,0,0,603701,32,10015,33,7,2,1,0,0,0,0,33,33,33,0,0,22,2,0,"16,6,0",,,11~15
506,,12,2,33,7,2,1,0,0,0,0,33,33,33,0,0,0,0,603401,32,10015,33,7,2,1,0,0,0,0,33,33,33,0,0,22,2,0,"16,6,0",,,11~15
507,,13,2,33,7,2,1,0,0,0,0,33,33,33,0,0,0,0,603501,32,10015,33,7,2,1,0,0,0,0,33,33,33,0,0,22,2,0,"16,6,0",,,11~15
508,,14,2,33,7,2,1,0,0,0,0,33,33,33,0,0,0,0,603401,32,10015,33,7,2,1,0,0,0,0,33,33,33,0,0,22,2,0,"16,6,0",,,11~15
509,,15,2,33,7,2,1,0,0,0,0,33,33,33,0,0,0,0,603501,32,10015,33,7,2,1,0,0,0,0,33,33,33,0,0,22,2,0,"16,6,0",,,11~15
510,,1,2,24,4,2,4,0,0,0,0,24,24,0,0,0,0,0,603101,19,10017,24,4,2,4,0,0,0,0,24,24,0,0,0,12,1,0,0,,,1~10
511,,2,2,26,5,2,2,0,0,0,0,26,26,26,0,0,0,0,603001,23,10017,26,5,2,2,0,0,0,0,26,26,26,0,0,15,1,0,0,,,1~10
512,,3,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
513,,4,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
514,,5,2,28,5,2,6,0,0,0,0,28,28,28,0,0,0,0,603101,26,10017,28,5,2,6,0,0,0,0,28,28,28,0,0,18,1,0,"5,1,0",,,1~10
515,,6,2,30,6,2,3,0,0,0,0,30,30,30,0,0,0,0,603001,29,10016,30,6,2,3,0,0,0,0,30,30,30,0,0,20,2,0,"10,3,0",,,1~10
516,,7,2,30,6,2,3,0,0,0,0,30,30,30,0,0,0,0,603101,29,10016,30,6,2,3,0,0,0,0,30,30,30,0,0,20,2,0,"10,3,0",,,1~10
517,,8,2,30,6,2,3,0,0,0,0,30,30,30,0,0,0,0,603701,29,10016,30,6,2,3,0,0,0,0,30,30,30,0,0,20,2,0,"10,3,0",,,1~10
