key,Remarks,word
24303,,達癩
24304,,打飛機
24305,,大參考
24306,,大東亞
24307,,大東亞共榮
24308,,大鶏巴
24309,,大紀元新聞網
24310,,大紀園
24311,,大家論壇
24312,,大奶媽
24313,,大史記
24314,,大史紀
24315,,大衛教
24316,,大中國論壇
24317,,大中華論壇
24318,,大衆真人真事
24319,,紿
24320,,戴維教
24321,,戴相龍
24322,,彈劾
24323,,氹
24324,,蕩婦
24325,,導師
24326,,盜竊犯
24327,,德維爾
24328,,登輝
24329,,鄧笑貧
24330,,糴
24331,,迪裏夏提
24332,,覿
24333,,地下教會
24334,,帝國主義
24335,,電視流氓
24336,,叼你媽
24337,,釣魚島
24338,,丁關根
24339,,東北獨立
24340,,東部地下水路
24341,,東方紅時空
24342,,東方時空
24343,,東南西北論
24344,,父母逼瘋
24345,,提前送終
24346,,人民幣廢了
24347,,銀行有奶
24348,,象螞蝗
24349,,喜貪贓
24350,,如暗娼
24351,,生不起剖腹一刀
24352,,讀不起選個學校
24353,,娶不起沒房沒車
24354,,養不起父母下崗
24355,,病不起藥費利潤
24356,,死不起火化下葬
24357,,初夜無紅
24358,,老公金槍
24359,,野漢不帶
24360,,操交警
24361,,背後插花
24362,,一晚八炮
24363,,受驚精
24364,,乳豐臀肥
24365,,脫精而亡
24366,,鳥進鳥出
24367,,搶其火炬
24368,,局幹部拿
24369,,紀委同志洗桑拿
24370,,領導最逍遙
24371,,開發豆腐渣
24372,,插陰道
24373,,鳥耍
24374,,補一炮
24375,,治安搞亂
24376,,官場搞亂
24377,,法律搞亂
24378,,大潮湧迂腐
24379,,權錢欲
24380,,操翻你媽比
24381,,操妳m逼
24382,,插妳m
24383,,幹的妳m
24384,,桃花深處
24385,,帶根吊
24386,,領導泡妞
24387,,當官的貪污
24388,,風洞的弓
24389,,冒毛灣
24390,,一群猛犬
24391,,幹你姐
24392,,老b毛
24393,,溫假飽
24394,,死水微漾
24395,,覓風流
24396,,百姓亂了
24397,,專治亂了
24398,,二奶大獎
24399,,淫水氾濫
24400,,精液四射
24401,,做愛插得淺
24402,,地震來加菜
24403,,激情童男
24404,,打粉插花
24405,,享樂淫逸
24406,,邪共黨
24407,,叫春聲
24408,,乾坤棒
24409,,乳吻其陰
24410,,不能惹的國家
24411,,遙控器被盜
24412,,賣比劈大腿
24413,,逼很緊
24414,,嫖妓安全
24415,,敢將工程變豆腐
24416,,先用金錢鋪好路
24417,,不會一連放三炮
24418,,八榮八恥編成經
24419,,萬人搞
24420,,雙峰秀乳
24421,,把腿掰開
24422,,再來壹炮
24423,,案子未破酒先醉
24424,,站在馬路收小費
24425,,趕走嫖客自己睡
24426,,全是TaMa黑社會
24427,,胸主席
24428,,肚臍主席
24429,,紅旗在顫抖
24430,,老毛說做什麼啊造反
24431,,毛爹爹打仗回來
24432,,上半年一人殺六員警
24433,,下半年六員警殺一人
24434,,珍惜生命遠離員警
24435,,三千萬人齊下崗
24436,,房價漲了
24437,,選個學校三萬起
24438,,貪官所貪數額越來越大
24439,,洪水淹死二千萬
24440,,下崗職工滿街走
24441,,香港回歸沒看見
24442,,毛主席戰鬥過的地方
24443,,五十六個男人一起操你娘
24444,,五十六種精子
24445,,喝我精子湯
24446,,官匪勾結的重要原因
24447,,低收入者作為納稅人的榮譽
24448,,吸毒青年和你為伍
24449,,腐敗多發地點在哪裡
24450,,污染水質解渴
24451,,對你無法監督
24452,,你還占我田畝
24453,,你還拆我房屋
24454,,小逼崽子
24455,,免費和我要上床
24456,,上床就把你媽靠
24457,,幹的你爸直陽痿
24458,,根本不帶套
24459,,添完以後不體檢
24460,,你爺雙腿全幹瘸
24461,,你媽賣逼上報紙
24462,,你媽屁眼淌月經
24463,,你媽賣逼在北京
24464,,你媽屁股紋朵花
24465,,逼裡摸點印度油
24466,,叫起床來像水牛
24467,,你媽大比長腫瘤
24468,,你姐逼裡踢足球
24469,,你姥逼裡裝鉛
24470,,你奶逼裡能耍猴
24471,,毛主席你向左看
24472,,妓女工作歌星幹
24473,,毛主席你向上看
24474,,小江同志挺能幹
24475,,毛主席你向下看
24476,,下崗工人挺難辦
24477,,每張麻將桌上都是三缺一
24478,,開幕式含義新說法
24479,,和=胡
24480,,貪官情婦二奶展
24481,,老毛操比
24482,,東哥你放心去吧
24483,,小平同志還挺正經
24484,,正經他媽個B
24485,,正經他媽個屁
24486,,正經他媽個逼
24487,,小平同志很正經
24488,,正經TMB
24489,,知道餘震的滋味
24490,,偏要推到胡
24491,,8級地震無預報
24492,,羞專家他先人
24493,,一等員警賽流氓
24494,,打黃掃非找雞睡
24495,,犯人老婆也要睡
24496,,沒到火場現收費
24497,,打架結社黑社會
24498,,一路竟收保護費
24499,,員警賽刑犯
24500,,員警賽交隊
24501,,全副武裝的人與手無寸鐵的人進行激烈的搏鬥
24502,,重要原因是pol.ice待遇過低
24503,,重要原因是police待遇過低
24504,,地震=地災
24505,,雪災=天災
24506,,藏獨=人禍
24507,,南方雪災和汶川地震
24508,,公安局好單位強權部門
24509,,市府辦強勢部門
24510,,地球未來的預言
24511,,今年雪災又地震
24512,,牛郎給織女的情書
24513,,512228
24514,,呆在家地震
24515,,思想解放了都當小姐
24516,,勞動人民還當牛做馬
24517,,藏禿=人禍
24518,,咱們長征時到過她們村
24519,,董存瑞是毛主席的好兒子
24520,,南方血災和汶川地震
24521,,又有錢貪污
24522,,狗男女造愛不關門
24523,,你媽啦Bi
24524,,沒有做愛爽
24525,,做愛爽不爽
24526,,為什麼不帶套
24527,,我想帶她回家去做愛
24528,,一晚搞個七八次
24529,,今後打炮花錢
24530,,左手拿的避孕套
24531,,右手拿的白奶罩
24532,,姐夫跨小姨
24533,,得誰跟誰搞
24534,,老公我還要
24535,,我和你做做愛
24536,,走陰道卡壞了
24537,,阿姨摸我小雞雞
24538,,小姐你真騷
24539,,鏢鏢關在你媽腰
24540,,逼裡啥都有
24541,,對著你媽來一槍
24542,,你媽天天讓人配
24543,,你媽養漢真是行
24544,,能掛上鄧小平
24545,,你媽賣逼能制富
24546,,操到高潮不用防
24547,,操你媽就是猛
24548,,操地你媽滿床滾
24549,,操的你媽滿床滾
24550,,逼裡說快板
24551,,逼裡好風流
24552,,我草不帶套
24553,,賣逼無限紅
24554,,逼裡跑輪船
24555,,逼是好地方
24556,,貪污錢財去嫖妓
24557,,布希問胡錦濤
24558,,胡錦濤去看毛澤東
24559,,小弟無骨硬得奇
24560,,奶子不打腫得奇
24561,,陰毛不燙卷得奇
24562,,陰部無油滑得奇
24563,,做愛不痛叫得奇
24564,,操死人逼
24565,,操DABI
24566,,有了權把子
24567,,貪污一摞子
24568,,解扣子揉揉奶子
24569,,你媽陰蒂釣魚
24570,,你媽奶子喂鴿子
24571,,你娘正在操海龜
24572,,你姐正在和狗搞
24573,,你妹正在幹死豬
24574,,搞她幾夜不撒尿
24575,,兩個奶子有彈性
24576,,做愛實在真有勁
24577,,雞雞硬了我就幹
24578,,幹到高潮叫叫
24579,,今晚自己搞自摸
24580,,員警怕小偷象耗子見貓
24581,,下崗職工懷念毛主席
24582,,炸藥包給飛車黨搶
24583,,被保安狂揍
24584,,你媽了個逼
24585,,不跟我走我就叫他們跟你走
24586,,逼裡也能吹喇叭
24587,,使勁還能出騷味
24588,,全家人在床上玩亂倫
24589,,砍中你媽小逼
24590,,和你媽一起搞
24591,,日麻屁為榮
24592,,不日麻屁為恥
24593,,以吹嘯為榮
24594,,射精大廈
24595,,性交大學
24596,,天大地大都是黨的
24597,,人民算個屁
24598,,公僕總把主人欺
24599,,我可是共黨的書記
24600,,貪汙腐敗欺男霸女沒關係
24601,,我可是黨書記
24602,,被剝奪一切權利
24603,,學習就像嫖妓
24604,,拉開水晶棺
24605,,毛哥臨終前
24606,,你不瞭解中國國情
24607,,濤去看毛哥
24608,,濤哥去看毛哥
24609,,一晚春曉數十炮
24610,,准軍事化的黑社會
24611,,個農村退伍軍人的下場
24612,,隱蔽執法就是爽
24613,,想起交警欲斷腸
24614,,有批不日
24615,,草地一次十塊錢
24616,,椅子一次二十塊
24617,,農民嫖妓
24618,,表演者翁安縣公安局
24619,,文化革命幹活要命
24620,,改革開放雞婆氾濫
24621,,思想情婦要養
24622,,市妓委
24623,,淫事局
24624,,奸插局
24625,,大逼裡頭有怪味
24626,,逼裡有口大黑鍋
24627,,大逼塞進你睾丸
24628,,賓士到處撞人
24629,,貪污兩億的副局長
24630,,公務員卻在漲工資
24631,,窮師潦倒
24632,,恐出頭而遭官府打壓
24633,,官府忽悠百姓
24634,,可拉橫幅於大街
24635,,視貪官污吏如毒蛇
24636,,1215出師表
24637,,深追政府屁股
24638,,中間有個腐敗城
24639,,網管看到一噸插
24640,,大比裡頭燒過柴
24641,,給我吹喇叭
24642,,插進陰頭
24643,,農民嫖娼
24644,,中國是一個道德淪喪的社會
24645,,中國是不講理
24646,,官員把群眾整瘋
24647,,政績把財政整空
24648,,發財得行賄
24649,,摟著小姐打炮
24650,,刑訊逼人死
24651,,刑責不用擔
24652,,上海房惠官
24653,,山西黑窯罷
24654,,可歎吾草民人命比草賤
24655,,執法違法頻
24656,,華夏民生艱
24657,,可能是林大人
24658,,賣淫的不一定是小姐
24659,,可能是派出所
24660,,可能是哈爾濱員警
24661,,做官員的不一定是雙規
24662,,牛擠出來的不一定是奶
24663,,人民檢查院不一定是人民
24664,,姓何的監察長
24665,,姓何的檢察長
24666,,試嫖一月不收任何費用
24667,,兩百名女技術強
24668,,日遍大江南北
24669,,與裙中同進出共性福
24670,,把握雞遇
24671,,以莖制洞
24672,,陰小濕大
24673,,弟大物勃
24674,,當官的受賄數額越來越多
24675,,六月沒在貴州甕安
24676,,沒在上海當員警
24677,,錢權交易稱下海
24678,,亂戴紗帽稱提拔
24679,,截留公款稱獎金
24680,,喝壞黨風喝壞胃
24681,,綜合執法都是假
24682,,貪財好色婚外戀
24683,,利用公款下飯店
24684,,珍惜蝳品
24685,,遠離苼命
24686,,下麵夾著它
24687,,楊子榮問
24688,,黃愛性
24689,,老百姓不缺錢
24690,,一票難求在於票價太低
24691,,中國不存在上學難上學貴
24692,,電信行業不存在壟斷
24693,,手機通話費不是高收費
24694,,187蚊你都覺得貴
24695,,在1215歲孩子書包裡放安全套
24696,,看病最不難是中國
24697,,看病最不貴是中國
24698,,市民每個月買20塊錢的生態基金
24699,,科學淪為雜稅的幫兇
24700,,你們是個屁
24701,,女的借b行兇
24702,,得誰跟誰睡
24703,,得誰跟誰cao
24704,,照了你媽半倆b
24705,,b毛全潦倒
24706,,姿勢認你擺
24707,,玩槍拼勃
24708,,捅雞局
24709,,睡婦局
24710,,組雞部
24711,,物價猶如頭髮長
24712,,抓來打一炮
24713,,公安打死人
24714,,甕安事變
24715,,貪官不斷
24716,,中國亂了
24717,,毒奶粉害死人
24718,,貪官越打越多
24719,,警匪一家
24720,,天滅共產黨
24721,,唯國人不曉
24722,,借災誇惡黨
24723,,出錢是惡黨
24724,,射的金連一褲襠
24725,,金連舔點嘗一嘗
24726,,欲火燒身找妹消
24727,,有個東西它已翹
24728,,官商勾結為榮
24729,,兩袖青風為恥
24730,,危害祖國為榮
24731,,脫得精光光
24732,,現在賣b有點難
24733,,操你瞎媽
24734,,我他媽的願捐一條命
24735,,兩會新解
24736,,會上床會收費
24737,,會忽悠會受賄
24738,,會撒謊會受賄
24739,,官員代表答
24740,,會討薪會下跪
24741,,民工代表答
24742,,小姐代表答
24743,,法律是可疑的
24744,,媒體是下作的
24745,,體制是昏庸的
24746,,無恥作秀的國
24747,,央視是變態
24748,,把民意強姦
24749,,西毒是共黨
24750,,大小爪牙一幫子
24751,,公關小姐變娘子
24752,,公款化為私票子
24753,,池中荷花恰似穴
24754,,黨都不會重用人才
24755,,騙我們一切以民為主
24756,,官員真是土匪
24757,,我們的政府很無能幹
24758,,露出林心乳
24759,,舉起伊能莖
24760,,插入宋祖陰
24761,,射出郭晶晶
24762,,泉師婊子有味道
24763,,鄧爺爺的語言
24764,,兩岸才子
24765,,毛主席復活
24766,,致兩會的一封信
24767,,啥叫兩會
24768,,十大雷人提案
24769,,你們的二奶小蜜也很囂張
24770,,你們的吃喝有公款抵帳
24771,,我們的民工象牲口一樣
24772,,毒乳製品怪只怪奶牛的乳房
24773,,用權力壟斷我們的希望
24774,,中國瀕臨絕種的動物清鸛
24775,,中國最有特色的稀有動物宮霧猿和鸛狸猿
24776,,中國最有趣的謊言一切權力屬於人民
24777,,中國最強悍的陸戰隊
24778,,中國最懸殊的力量對比一小撮不明真相的群眾和廣大的黨員幹部
24779,,淫語騷聲捂穴浪
24780,,更喜美穴溫騷緊
24781,,你爸的雞八肥
24782,,你媽b不日
24783,,觀音愛坐蓮老漢把車推
24784,,她的姓是唐朝後面的那個朝代
24785,,人民的基兒
24786,,四大虛
24787,,男人四睡
24788,,胡主席說肉價格要上漲
24789,,主席火葬場
24790,,胡主席和劉德華
24791,,胡主席感動得熱淚盈眶
24792,,下次有新歌把八榮八恥編進去
24793,,中國的人格危機
24794,,權利是黑暗的
24795,,枉法查辦枉法案
24796,,定罪量刑成冤案
24797,,簽字是威逼的
24798,,刑訊逼供辦冤案
24799,,刑事判決荒唐案
24800,,問題出在共產黨
24801,,新聞聯播的驚人發現
24802,,領導沒有不重視的
24803,,交涉沒有不嚴正的
24804,,貪官數世界第一
24805,,世界第一的貪官群體
24806,,讓人民幣給廢了
24807,,讓醫療費給廢了
24808,,讓法院給廢了
24809,,引無數美女競折腰
24810,,淫才關希
24811,,頓濕滔滔
24812,,無數淫雄競折腰
24813,,傳授吹蕭神功
24814,,插進咽喉深入
24815,,狂吞阿嬌水
24816,,玉體酥乳
24817,,大棒口裡含
24818,,庭鋒不堪回首芝逼中
24819,,鄧小平的英語水準
24820,,鄧小平極其不耐煩
24821,,搖頭會更爽
24822,,熱情好客的朝尼兩次
24823,,朝尼大爺他彈著馬頭琴
24824,,火葬場最容易燒的是少女的屍體
24825,,嫂子說你是賤人
24826,,撞死百姓沒啥事
24827,,說是拘留帶保釋
24828,,杭州交警擋天下
24829,,中國不強都不行
24830,,國務院總理諸葛亮
24831,,濤哥算老幾
24832,,党媽媽的雨露陽光
24833,,沒有共產黨就沒有三鹿
24834,,我們的冤屈已無處申張
24835,,華仔依依不捨的目送胡主席離開
24836,,早就已經不鳥cctv
24837,,華為胡主席簽了簽名照
24838,,連主席都仰敬三分
24839,,佛恩先已預言早
24840,,法正人間今欲近
24841,,控制人口獎
24842,,中國的十大貪官
24843,,不作為獎
24844,,守口如瓶獎
24845,,麻木不仁獎
24846,,最高身份獎
24847,,豔照表演文化獎
24848,,考察失蹤獎
24849,,政治小丑獎
24850,,快速出手獎
24851,,知法犯法獎
24852,,中國版與日本版的靜夜思
24853,,床前看月光
24854,,舉頭望山月
24855,,日本完整地保存了這首詩的原貌
24856,,三講的稿
24857,,統計局的表
24858,,欺實馬
24859,,杭州富人真牛逼
24860,,交警同志擋天下
24861,,買通gov做靠山
24862,,買通政府做靠山
24863,,世界列強震驚了
24864,,中國竟然變得如此強勢
24865,,江主席除了會喊喊口號
24866,,紀念本拉登同志
24867,,每個恐怖瘋子都要學習他
24868,,手淫無檔次
24869,,吹蕭無節奏
24870,,以崇尚洗貨為榮
24871,,以共產之學為國學
24872,,實為滅功臣之意
24873,,引發清明京師民
24874,,李後雲鶴又稱江青
24875,,之毛太祖本紀
24876,,小平和毛主席散步
24877,,主席二目一瞪
24878,,白甲板
24879,,題板是宋慶齡
24880,,忽悠百姓
24881,,我們在家裡躲流感
24882,,今年豬是瘋狂的
24883,,六四學子愛國何罪
24884,,二十年後腐敗更猖
24885,,地地道道流氓政權
24886,,鄧小平的英語水準
24887,,我姓鄧
24888,,八十年代鄧小平
24889,,鄧小平英語
24890,,鄧小平英語
24891,,三個呆婊
24892,,與時俱盡
24893,,八億人民都是批判家
24894,,党文化製造的謊言
24895,,弟子正念足
24896,,師有回天力
24897,,法辦江澤民
24898,,迫害伴奏曲
24899,,全球公審江澤民
24900,,人權惡棍
24901,,自焚偽案
24902,,天安門自焚栽贓案
24903,,自焚真相
24904,,澤冥領導貪污犯
24905,,跟到濤哥混口飯
24906,,馬克思主義的畫皮
24907,,馬列根本之邪
24908,,馬列邪惡鬥爭
24909,,馬列主義的邪皮
24910,,不該政治掛帥
24911,,不該抓階級鬥爭
24912,,不該嚴懲貪污
24913,,不該把工農兵捧上天
24914,,不該提繼續革命
24915,,不該強調自力更生
24916,,不該在列強面前骨頭硬
24917,,不該有四大自由
24918,,不該冷淡親友
24919,,不該不置私產
24920,,殺害人民八千萬
24921,,如今不退受牽連
24922,,年老年少都得退
24923,,童雞駒
24924,,奇屎馬
24925,,派出所是中國最大的反
24926,,城管大隊長猝死在街頭
24927,,政府說的話就像尼斯湖水怪一樣無所謂真假
24928,,只要和老百姓有關的都是惡意的
24929,,人民群眾的房子就讓法院強制執行
24930,,中國沒有民主
24931,,中國沒有任何的信仰自由
24932,,中國缺乏新聞自由
24933,,不查都是代表
24934,,不查都是領導的腦子
24935,,都是官員拐彎抹角的七大姑八大姨
24936,,不查他是公僕
24937,,一層蒙一層層層摻水水到渠成
24938,,政績就是神吹
24939,,選霸就是幹部
24940,,論一座大樓的倒掉
24941,,只是在做腑臥撐而已
24942,,倒下的是臨時樓
24943,,公務員素描
24944,,不學無術擅長開會
24945,,口是心非陽奉陰違
24946,,我和毛主席的兒子
24947,,咱們長征的時候去過她們村
24948,,咱們長征的時候到過她們村
24949,,董存瑞他媽
24950,,董存瑞是毛主席的兒子
24951,,毛主席臨終
24952,,毛澤東臨終
24953,,太監媒體
24954,,一個大樓過去了
24955,,燒出腐敗
24956,,火燒大褲衩
24957,,央視不差錢
24958,,不能太cctv
24959,,cctv不差錢
24960,,央視自焚
24961,,caoni馬
24962,,草ni馬
24963,,菊花三怒
24964,,月底可以拿到可以買一輛車的工資
24965,,澤東率領窮光蛋
24966,,民哥率領貪污犯
24967,,逗逗小胡
24968,,布希媽的
24969,,濤哥操怕你
24970,,讓領導先走
24971,,不就死了幾個孩子
24972,,中國無恥語錄排行榜
24973,,花語巧言來維穩
24974,,股市歡迎你
24975,,聞齊陰
24976,,摸齊乳
24977,,舉陽入陰
24978,,偶可是戰鬥力四千萬
24979,,綠壩要你好看
24980,,綠壩子要努力幹
24981,,綠bar娘
24982,,綠霸娘
24983,,綠壩調教
24984,,你媽逼裡有紅線
24985,,我草你嗎不帶套
24986,,你媽要和我打炮
24987,,我把你媽來強姦
24988,,你媽性高潮
24989,,錦濤入套
24990,,河蟹你全家
24991,,和諧你全家
24992,,以多党治國為榮
24993,,以一黨專政為恥
24994,,以官官相互為恥
24995,,以政治造假為恥
24996,,成功克隆毛澤東
24997,,二奶主動控訴貪官罪行
24998,,小比崽子
24999,,我給你媽逼幹腫
25000,,操完你媽操你姐
25001,,你們的處分不過是換個官當
25002,,全天全天射
25003,,分兩炮精
25004,,水淹七軍精滿被
25005,,小b崽子
25006,,烏雲部隊
25007,,煽動不明真相的月亮
25008,,別有用心的太陽
25009,,政府靠得住
25010,,不日是罪過
25011,,老批日起不打滑
25012,,公雞操母雞
25013,,公豬操母豬
25014,,公狗操母狗
25015,,有錢就能有道理的地方
25016,,領導家的小配房
25017,,有時會是私法局
25018,,磚衡扒戶
25019,,正著正著就斜
25020,,瞎話局
25021,,乖乖把腿張開
25022,,三國首腦去打獵
25023,,布希給美元
25024,,布希頭痛的胡主席的姓
25025,,歌星不能入黨
25026,,胡主席握著華仔
25027,,鄧爺爺轉世
25028,,還.看.錦.濤
25029,,總理的意思是5月份開始下跌
25030,,小心國家政策來搗鬼
25031,,唐朝後面的那個朝代
25032,,胸膛掛著毛主席
25033,,背後背著鄧小平
25034,,拿著江澤民
25035,,不認識你也要代表你
25036,,police橫行霸道
25037,,員警橫行霸道
25038,,越來越像police
25039,,當官要精通哪四種語言
25040,,正腐叫咬它就咬
25041,,國家主席李世民
25042,,軍委副主席毛澤
25043,,布希和錦濤
25044,,主席點阿扁
25045,,上海看全國都是鄉下
25046,,北京看全國都是基層
25047,,宮霧猿和鸛狸猿
25048,,一切權力屬於人民
25049,,一小撮不明真相的群眾和廣大的黨員幹部
25050,,香港回歸晚會上
25051,,原來他更喜歡女僕
25052,,任過多年公安局長
25053,,啊扁濤哥
25054,,阿扁濤哥
25055,,這位領導中央來
25056,,領導必定在人大
25057,,感謝zf為我解決了住房問題
25058,,感謝政府為我解決了住房問題
25059,,姓是唐朝後面的那個朝代
25060,,題板是宋慶齡
25061,,毛派大團結萬歲
25062,,你舉的是那杆旗
25063,,社會主義一切都被偷光
25064,,認識中國軍車牌
25065,,胡錦濤往前竄
25066,,朱容基想單幹
25067,,找槍手造輿論
25068,,改行做成品油
25069,,中國震驚世界的25個倒數第一
25070,,每年公款大吃大喝鋪張浪費
25071,,老百姓辦個事情就是難
25072,,什麼叫政冶黑唄
25073,,什麼叫升官送唄
25074,,不什和濤哥
25075,,四大怪事
25076,,三大扯蛋
25077,,五大謊言
25078,,六大成績
25079,,沖杯三鹿
25080,,馬克思主義到底是什麼
25081,,禁止重慶人進京
25082,,嚴禁重慶人進京
25083,,中國10大悲情語句
25084,,官場秘訣
25085,,車主被釣魚
25086,,你還自比雷鋒
25087,,強姦後記得留些錢
25088,,遭人強暴就從了吧
25089,,黃泥巴裹雞也可以
25090,,拿車那就是3年
25091,,拿車那就是三年
25092,,被打死也判自殺
25093,,山東威海複職案教育我們
25094,,金伯帆
25095,,從票子到馬
25096,,有幼女嫖
25097,,警匪是一家
25098,,地下共黨好奸詐
25099,,買的起房那是扯蛋
25100,,娼妓業進程
25101,,狗日的員警
25102,,散戶們絕望的歌唱
25103,,天堂裡看到股票上漲
25104,,錦濤一樣胡
25105,,曾慶一樣紅
25106,,吳官一樣正
25107,,賈春一樣旺
25108,,溫家一樣飽
25109,,老羅一樣幹
25110,,李長一樣春
25111,,毛澤東只抽煙
25112,,周恩來只喝酒
25113,,劉少奇不抽煙
25114,,人民在流淚
25115,,黨在幹社會
25116,,黨在搞社會
25117,,祖國在沉睡
25118,,股民遺書
25119,,出了事情有人保
25120,,吃了原告吃被告
25121,,批條畫圈就來錢
25122,,倒了批文倒指標
25123,,出了問題有人保
25124,,機構效仿範跑跑
25125,,強力打壓股市
25126,,奧運飛流直下三千尺
25127,,國慶又是銀河落九天
25128,,橫批一國兩制
25129,,萬民血漂
25130,,民警打死人
25131,,派出所打死人
25132,,胡xx看到女兵
25133,,胡錦濤看到女兵
25134,,胡主席看到女兵
25135,,胡驚濤看到女兵
25136,,濤哥看到女兵
25137,,湖錦濤看到女兵
25138,,胡總看到女兵
25139,,胡錦濤看到中國女兵
25140,,胡錦濤看到女民兵
25141,,主席濤公
25142,,指揮長溫公
25143,,中南海紅卡
25144,,天安門城樓罰站
25145,,長安街逆向行駛
25146,,手下有全球
25147,,長安街逆行
25148,,長安街逆向行駛
25149,,中國人的體質為何如此之差
25150,,小江小胡
25151,,阿扁對小胡
25152,,做官最喜逢節年
25153,,做官最喜得小恙
25154,,領導領導你真壞
25155,,聽二奶吟
25156,,做官當道都腐敗
25157,,當過城管現在在稅務局
25158,,警匪團結如一家
25159,,骯髒之三政府官員
25160,,骯髒之三官員
25161,,巧克力二號
25162,,奧巴馬重遊
25163,,美帝膽敢入侵
25164,,夏雨荷大學
25165,,走進被時代
25166,,只有黨員才能觀看
25167,,只有黨員才能觀看
25168,,走進被時代
25169,,回家吃飯歌
25170,,2010年春晚節目單
25171,,證奸會
25172,,頂樓馬戲團
25173,,上海不歡迎你
25174,,開車子謹防倒勾
25175,,東方明珠就是一根假陽具
25176,,央視添堵
25177,,上海釣魚新疆七五
25178,,封殺家樂福
25179,,捉姦在床一萬對
25180,,五毛黨繼續絕食
25181,,說河南人小偷小摸
25182,,象輪奸像強姦
25183,,淫蕩純屬社會時尚
25184,,風騷淫蕩社會時尚
25185,,網癮戰爭
25186,,新版三字經
25187,,全世界都在笑中國傻
25188,,中國傻全世界都在笑
25189,,全世界都笑中國傻
25190,,感謝改革私有化
25191,,全世界都在講中國傻
25192,,錢換權能通天
25193,,家寶錦濤
25194,,美國全球戰略與中國危機
25195,,2030肢解中國
25196,,512112227
25197,,地球密碼
25198,,末日代碼
25199,,世界末日的真假
25200,,智利227
25201,,唱支穀歌給黨聽
25202,,制度改變原則不變
25203,,為自由的網路貢獻哥
25204,,古鴿
25205,,波蘭總統玩墜機
25206,,東方明珠遭雷劈
25207,,世博耗資四千億
25208,,無辜礦工埋地底
25209,,偏偏沒錢救災區
25210,,所所索命
25211,,局局逼人
25212,,院院認錢
25213,,局局據理
25214,,院院受賄
25215,,水泊梁山沒有藏族人
25216,,新校園會有的還是豆腐渣
25217,,新家園會有的還是土坷垃
25218,,震多少級震後才知道
25219,,初一睡家裡十五睡帳篷
25220,,初一在家睡十五在帳篷睡
25221,,老外喝一口農藥就死
25222,,城市裡最牛逼的展覽品
25223,,不要再給西南人民再捐款捐水
25224,,政府根本就不缺錢
25225,,中國地震真邪門
25226,,2012預言
25227,,2012最新預言
25228,,2012年將陸續發生
25229,,地球磁極顛倒
25230,,全球冰山會有相繼消融
25231,,地球發生大災難
25232,,地球人將慢慢死去
25233,,大地震背後的真相
25234,,驚人的財富損耗
25235,,重金打造的世博會
25236,,賑災晚會再見
25237,,中共特色的和諧社會
25238,,他和你講法制
25239,,你和他講政治
25240,,滅絕共產黨
25241,,退化成了共產黨
25242,,反恐就是反共
25243,,中共安全局的狗
25244,,千萬不要嫁給共產黨
25245,,踩著共產黨的屍體走過去
25246,,象把皇帝的手槍
25247,,加薪10億是小錢
25248,,保護豆腐渣
25249,,主席一聽大吃一驚
25250,,必須冒充假黨員
25251,,商糧公路稅商聯
25252,,領導點頭就定盤
25253,,醫院黨政由前言
25254,,怪騾就象吃蜜甜
25255,,三上三下要民選
25256,,血汗拼來幾薄銀
25257,,富士則康依舊道
25258,,九流幹部
25259,,九一幹部
25260,,九平幹部
25261,,九會幹部
25262,,九樣幹部
25263,,九頭幹部
25264,,九法幹部
25265,,九事幹部
25266,,九子幹部
25267,,九轉幹部
25268,,九風乾部
25269,,九要幹部
25270,,九越幹部
25271,,九系幹部
25272,,九話幹部
25273,,九費幹部
25274,,九幹幹部
25275,,九小幹部
25276,,九不幹部
25277,,九酒幹部
25278,,一撤就告
25279,,一查就倒
25280,,對上會擺平
25281,,對下能鏟平
25282,,家中有曖瓶
25283,,外頭有花瓶
25284,,最正經的是民主生活會
25285,,最瀟灑的是進夜總會
25286,,最不願開的紀委會
25287,,奉承領導像哈巴狗一樣
25288,,公款吃喝像惡狼一樣
25289,,聽取彙報點點頭
25290,,聽到吹捧喜心頭
25291,,對待群眾硬辦法
25292,,對待幹部軟辦法
25293,,送上錢財辦大事
25294,,送上女人辦難事
25295,,出主觀主義的點子
25296,,擺官僚主義的架子
25297,,下班圍著關係轉
25298,,彙報浮誇風
25299,,公款吃喝風
25300,,吹牛要吹到自己不信
25301,,拍馬要拍到昏天黑地
25302,,辦事都得憑關係
25303,,對上講假話
25304,,對下講官話
25305,,超額的會務費
25306,,驚人的吃喝費
25307,,明處的事暗處幹
25308,,家裡的事單位幹
25309,,擺擺小架
25310,,玩玩小蜜
25311,,酒杯一端政策放寬
25312,,把鄧小平叫道床邊
25313,,樓市三字經
25314,,天下皆惶恐
25315,,眾央企搶地王
25316,,商賈度奇策
25317,,開發商豬堅強
25318,,新政漸萎靡
25319,,保護傘四處張
25320,,調控變空調
25321,,國十條秀過場
25322,,民無居國之殤
25323,,審理妓女隊伍
25324,,妓女甲隊伍的標語口號
25325,,妓女乙隊伍的標語口號
25326,,只是用了一張床
25327,,自帶設備搞生產
25328,,跟我走進夜總會
25329,,新郎摸著新娘的兩腿中間問新娘
25330,,鄧爺爺的預言
25331,,握緊大印收賄賂
