key,Remarks,Id,CopyId,Index,time,Enemy_1,Enemy_1_x,Enemy_1_z,Enemy_2,Enemy_2_x,Enemy_2_z,Enemy_3,Enemy_3_x,Enemy_3_z,Enemy_4,Enemy_4_x,Enemy_4_z,Enemy_5,Enemy_5_x,Enemy_5_z,Enemy_6,Enemy_6_x,Enemy_6_z
112209_2,,112209_2,112209,2,90,m_112209_2_1,75,3,m_112209_2_2,75,9,m_112209_2_3,83,6,,,,,,,,,
112209_3,,112209_3,112209,3,90,m_112209_3_1,115,3,m_112209_3_2,115,9,m_112209_3_3,123,3,m_112209_3_4,123,9,,,,,,
112210_1,,112210_1,112210,1,90,m_112210_1_1,35,6,m_112210_1_2,43,3,m_112210_1_3,43,9,,,,,,,,,
112210_2,,112210_2,112210,2,90,m_112210_2_1,75,3,m_112210_2_2,75,9,m_112210_2_3,83,6,,,,,,,,,
112210_3,,112210_3,112210,3,90,m_112210_3_1,115,6,m_112210_3_2,123,3,m_112210_3_3,123,9,,,,,,,,,
112211_1,,112211_1,112211,1,90,m_112211_1_1,35,6,m_112211_1_2,43,3,m_112211_1_3,43,9,,,,,,,,,
112211_2,,112211_2,112211,2,90,m_112211_2_1,75,3,m_112211_2_2,75,9,m_112211_2_3,83,6,,,,,,,,,
112211_3,,112211_3,112211,3,90,m_112211_3_1,115,3,m_112211_3_2,115,9,m_112211_3_3,123,3,m_112211_3_4,123,9,,,,,,
112212_1,,112212_1,112212,1,90,m_112212_1_1,60,6,,,,,,,,,,,,,,,
112301_1,,112301_1,112301,1,90,m_112301_1_1,35,6,m_112301_1_2,43,3,m_112301_1_3,43,9,,,,,,,,,
112301_2,,112301_2,112301,2,90,m_112301_2_1,75,3,m_112301_2_2,75,9,m_112301_2_3,83,6,,,,,,,,,
112301_3,,112301_3,112301,3,90,m_112301_3_1,115,3,m_112301_3_2,115,9,m_112301_3_3,123,3,m_112301_3_4,123,9,,,,,,
112302_1,,112302_1,112302,1,90,m_112302_1_1,35,6,m_112302_1_2,43,3,m_112302_1_3,43,9,,,,,,,,,
112302_2,,112302_2,112302,2,90,m_112302_2_1,75,3,m_112302_2_2,75,9,m_112302_2_3,83,6,,,,,,,,,
112302_3,,112302_3,112302,3,90,m_112302_3_1,115,6,,,,,,,,,,,,,,,
112303_1,,112303_1,112303,1,90,m_112303_1_1,35,6,m_112303_1_2,43,3,m_112303_1_3,43,9,,,,,,,,,
112303_2,,112303_2,112303,2,90,m_112303_2_1,75,3,m_112303_2_2,75,9,m_112303_2_3,83,6,,,,,,,,,
112303_3,,112303_3,112303,3,90,m_112303_3_1,115,3,m_112303_3_2,115,9,m_112303_3_3,123,3,m_112303_3_4,123,9,,,,,,
112304_1,,112304_1,112304,1,90,m_112304_1_1,35,6,m_112304_1_2,43,3,m_112304_1_3,43,9,,,,,,,,,
112304_2,,112304_2,112304,2,90,m_112304_2_1,75,3,m_112304_2_2,75,9,m_112304_2_3,83,6,,,,,,,,,
112304_3,,112304_3,112304,3,90,m_112304_3_1,115,6,,,,,,,,,,,,,,,
112305_1,,112305_1,112305,1,90,m_112305_1_1,35,6,m_112305_1_2,43,3,m_112305_1_3,43,9,,,,,,,,,
112305_2,,112305_2,112305,2,90,m_112305_2_1,75,3,m_112305_2_2,75,9,m_112305_2_3,83,6,,,,,,,,,
112305_3,,112305_3,112305,3,90,m_112305_3_1,115,3,m_112305_3_2,115,9,m_112305_3_3,123,3,m_112305_3_4,123,9,,,,,,
112306_1,,112306_1,112306,1,90,m_112306_1_1,60,6,,,,,,,,,,,,,,,
112307_1,,112307_1,112307,1,90,m_112307_1_1,35,6,m_112307_1_2,43,3,m_112307_1_3,43,9,,,,,,,,,
112307_2,,112307_2,112307,2,90,m_112307_2_1,75,3,m_112307_2_2,75,9,m_112307_2_3,83,6,,,,,,,,,
112307_3,,112307_3,112307,3,90,m_112307_3_1,115,3,m_112307_3_2,115,9,m_112307_3_3,123,3,m_112307_3_4,123,9,,,,,,
112308_1,,112308_1,112308,1,90,m_112308_1_1,35,6,m_112308_1_2,43,3,m_112308_1_3,43,9,,,,,,,,,
112308_2,,112308_2,112308,2,90,m_112308_2_1,75,3,m_112308_2_2,75,9,m_112308_2_3,83,6,,,,,,,,,
112308_3,,112308_3,112308,3,90,m_112308_3_1,119,6,,,,,,,,,,,,,,,
112309_1,,112309_1,112309,1,90,m_112309_1_1,35,6,m_112309_1_2,43,3,m_112309_1_3,43,9,,,,,,,,,
112309_2,,112309_2,112309,2,90,m_112309_2_1,75,3,m_112309_2_2,75,9,m_112309_2_3,83,6,,,,,,,,,
112309_3,,112309_3,112309,3,90,m_112309_3_1,115,3,m_112309_3_2,115,9,m_112309_3_3,123,3,m_112309_3_4,123,9,,,,,,
112310_1,,112310_1,112310,1,90,m_112310_1_1,35,6,m_112310_1_2,43,3,m_112310_1_3,43,9,,,,,,,,,
112310_2,,112310_2,112310,2,90,m_112310_2_1,75,3,m_112310_2_2,75,9,m_112310_2_3,83,6,,,,,,,,,
112310_3,,112310_3,112310,3,90,m_112310_3_1,119,6,,,,,,,,,,,,,,,
112311_1,,112311_1,112311,1,90,m_112311_1_1,35,6,m_112311_1_2,43,3,m_112311_1_3,43,9,,,,,,,,,
112311_2,,112311_2,112311,2,90,m_112311_2_1,75,3,m_112311_2_2,75,9,m_112311_2_3,83,6,,,,,,,,,
112311_3,,112311_3,112311,3,90,m_112311_3_1,115,3,m_112311_3_2,115,9,m_112311_3_3,123,3,m_112311_3_4,123,9,,,,,,
112312_1,,112312_1,112312,1,90,m_112312_1_1,60,6,,,,,,,,,,,,,,,
120101_1,,120101_1,120101,1,90,m_120101_1_1,39,6,,,,,,,,,,,,,,,
120201_1,,120201_1,120201,1,90,m_120201_1_1,35,6,m_120201_1_2,43,3,m_120201_1_3,43,9,,,,,,,,,
120201_2,,120201_2,120201,2,90,m_120201_2_1,75,3,m_120201_2_2,75,9,m_120201_2_3,79,6,,,,,,,,,
120201_3,,120201_3,120201,3,90,m_120201_3_1,115,6,,,,,,,,,,,,,,,
120202_1,,120202_1,120202,1,90,m_120202_1_1,60,6,,,,,,,,,,,,,,,
120301_1,,120301_1,120301,1,90,m_120301_1_1,35,3,m_120301_1_2,35,9,m_120301_1_3,43,6,,,,,,,,,
120301_2,,120301_2,120301,2,90,m_120301_2_1,75,3,m_120301_2_2,75,9,m_120301_2_3,83,6,,,,,,,,,
120301_3,,120301_3,120301,3,90,m_120301_3_1,115,3,m_120301_3_2,119,6,,,,,,,,,,,,
120302_1,,120302_1,120302,1,90,m_120302_1_1,35,6,m_120302_1_2,43,3,m_120302_1_3,43,9,,,,,,,,,
120302_2,,120302_2,120302,2,90,m_120302_2_1,75,3,m_120302_2_2,75,9,m_120302_2_3,83,6,,,,,,,,,
120302_3,,120302_3,120302,3,90,m_120302_3_1,115,3,m_120302_3_2,115,6,m_120302_3_3,115,9,m_120302_3_4,123,6,,,,,,
120303_1,,120303_1,120303,1,90,m_120303_1_1,60,6,,,,,,,,,,,,,,,
120401_1,,120401_1,120401,1,90,m_120401_1_1,35,6,m_120401_1_2,43,3,m_120401_1_3,43,9,,,,,,,,,
120401_2,,120401_2,120401,2,90,m_120401_2_1,75,3,m_120401_2_2,75,9,m_120401_2_3,79,6,,,,,,,,,
120401_3,,120401_3,120401,3,90,m_120401_3_1,115,3,m_120401_3_2,115,9,m_120401_3_3,123,6,,,,,,,,,
120402_1,,120402_1,120402,1,90,m_120402_1_1,35,6,m_120402_1_2,43,3,m_120402_1_3,43,9,,,,,,,,,
120402_2,,120402_2,120402,2,90,m_120402_2_1,75,3,m_120402_2_2,75,9,m_120402_2_3,83,6,,,,,,,,,
120402_3,,120402_3,120402,3,90,m_120402_3_1,115,6,,,,,,,,,,,,,,,
120403_1,,120403_1,120403,1,90,m_120403_1_1,35,6,m_120403_1_2,39,3,m_120403_1_3,39,9,,,,,,,,,
120403_2,,120403_2,120403,2,90,m_120403_2_1,75,3,m_120403_2_2,75,9,m_120403_2_3,79,6,,,,,,,,,
120403_3,,120403_3,120403,3,90,m_120403_3_1,115,3,m_120403_3_2,115,9,m_120403_3_3,119,6,m_120403_3_4,123,6,,,,,,
120404_1,,120404_1,120404,1,90,m_120404_1_1,35,6,m_120404_1_2,39,3,m_120404_1_3,39,9,,,,,,,,,
120404_2,,120404_2,120404,2,90,m_120404_2_1,75,3,m_120404_2_2,75,9,m_120404_2_3,79,6,,,,,,,,,
120404_3,,120404_3,120404,3,90,m_120404_3_1,115,3,m_120404_3_2,115,6,m_120404_3_3,115,9,m_120404_3_4,123,6,,,,,,
120405_1,,120405_1,120405,1,90,m_120405_1_1,60,6,,,,,,,,,,,,,,,
120501_1,,120501_1,120501,1,90,m_120501_1_1,35,6,m_120501_1_2,39,3,m_120501_1_3,39,9,,,,,,,,,
120501_2,,120501_2,120501,2,90,m_120501_2_1,75,3,m_120501_2_2,75,9,m_120501_2_3,79,6,,,,,,,,,
120501_3,,120501_3,120501,3,90,m_120501_3_1,115,6,m_120501_3_2,123,6,,,,,,,,,,,,
120502_1,,120502_1,120502,1,90,m_120502_1_1,35,6,m_120502_1_2,43,3,m_120502_1_3,43,9,,,,,,,,,
120502_2,,120502_2,120502,2,90,m_120502_2_1,75,3,m_120502_2_2,75,9,m_120502_2_3,83,6,,,,,,,,,
120502_3,,120502_3,120502,3,90,m_120502_3_1,115,6,m_120502_3_2,123,3,m_120502_3_3,123,9,,,,,,,,,
120503_1,,120503_1,120503,1,90,m_120503_1_1,60,6,,,,,,,,,,,,,,,
120504_1,,120504_1,120504,1,90,m_120504_1_1,35,6,m_120504_1_2,39,3,m_120504_1_3,39,9,,,,,,,,,
120504_2,,120504_2,120504,2,90,m_120504_2_1,75,3,m_120504_2_2,75,9,m_120504_2_3,79,6,,,,,,,,,
120504_3,,120504_3,120504,3,90,m_120504_3_1,123,6,,,,,,,,,,,,,,,
120505_1,,120505_1,120505,1,90,m_120505_1_1,35,6,m_120505_1_2,39,3,m_120505_1_3,39,9,,,,,,,,,
120505_2,,120505_2,120505,2,90,m_120505_2_1,75,3,m_120505_2_2,75,9,m_120505_2_3,79,6,,,,,,,,,
120505_3,,120505_3,120505,3,90,m_120505_3_1,115,3,m_120505_3_2,115,6,m_120505_3_3,115,9,m_120505_3_4,123,6,,,,,,
120506_1,,120506_1,120506,1,90,m_120506_1_1,60,6,,,,,,,,,,,,,,,
120601_1,,120601_1,120601,1,90,m_120601_1_1,35,6,m_120601_1_2,43,3,m_120601_1_3,43,9,,,,,,,,,
120601_2,,120601_2,120601,2,90,m_120601_2_1,75,3,m_120601_2_2,75,9,m_120601_2_3,83,6,,,,,,,,,
120601_3,,120601_3,120601,3,90,m_120601_3_1,115,6,,,,,,,,,,,,,,,
120602_1,,120602_1,120602,1,90,m_120602_1_1,35,6,m_120602_1_2,43,3,m_120602_1_3,43,9,,,,,,,,,
120602_2,,120602_2,120602,2,90,m_120602_2_1,75,3,m_120602_2_2,75,9,m_120602_2_3,83,6,,,,,,,,,
120602_3,,120602_3,120602,3,90,m_120602_3_1,115,3,m_120602_3_2,115,9,m_120602_3_3,123,6,,,,,,,,,
120603_1,,120603_1,120603,1,90,m_120603_1_1,60,6,,,,,,,,,,,,,,,
120604_1,,120604_1,120604,1,90,m_120604_1_1,35,6,m_120604_1_2,43,3,m_120604_1_3,43,9,,,,,,,,,
120604_2,,120604_2,120604,2,90,m_120604_2_1,75,3,m_120604_2_2,75,9,m_120604_2_3,83,6,,,,,,,,,
120604_3,,120604_3,120604,3,90,m_120604_3_1,115,3,m_120604_3_2,115,9,m_120604_3_3,123,6,,,,,,,,,
120605_1,,120605_1,120605,1,90,m_120605_1_1,35,6,m_120605_1_2,43,3,m_120605_1_3,43,9,,,,,,,,,
120605_2,,120605_2,120605,2,90,m_120605_2_1,75,3,m_120605_2_2,75,9,m_120605_2_3,83,6,,,,,,,,,
120605_3,,120605_3,120605,3,90,m_120605_3_1,119,6,,,,,,,,,,,,,,,
120606_1,,120606_1,120606,1,90,m_120606_1_1,60,6,,,,,,,,,,,,,,,
120701_1,,120701_1,120701,1,90,m_120701_1_1,35,6,m_120701_1_2,43,3,m_120701_1_3,43,9,,,,,,,,,
120701_2,,120701_2,120701,2,90,m_120701_2_1,75,3,m_120701_2_2,75,9,m_120701_2_3,83,6,,,,,,,,,
120701_3,,120701_3,120701,3,90,m_120701_3_1,115,3,m_120701_3_2,115,9,m_120701_3_3,123,6,,,,,,,,,
120702_1,,120702_1,120702,1,90,m_120702_1_1,35,6,m_120702_1_2,43,3,m_120702_1_3,43,9,,,,,,,,,
120702_2,,120702_2,120702,2,90,m_120702_2_1,75,3,m_120702_2_2,75,9,m_120702_2_3,83,6,,,,,,,,,
120702_3,,120702_3,120702,3,90,m_120702_3_1,115,6,m_120702_3_2,123,3,m_120702_3_3,123,9,,,,,,,,,
120703_1,,120703_1,120703,1,90,m_120703_1_1,60,6,,,,,,,,,,,,,,,
120704_1,,120704_1,120704,1,90,m_120704_1_1,35,6,m_120704_1_2,43,3,m_120704_1_3,43,9,,,,,,,,,
120704_2,,120704_2,120704,2,90,m_120704_2_1,75,3,m_120704_2_2,75,9,m_120704_2_3,83,6,,,,,,,,,
120704_3,,120704_3,120704,3,90,m_120704_3_1,115,3,m_120704_3_2,115,6,m_120704_3_3,115,9,m_120704_3_4,123,6,,,,,,
120705_1,,120705_1,120705,1,90,m_120705_1_1,35,6,m_120705_1_2,43,3,m_120705_1_3,43,9,,,,,,,,,
120705_2,,120705_2,120705,2,90,m_120705_2_1,75,3,m_120705_2_2,75,9,m_120705_2_3,83,6,,,,,,,,,
120705_3,,120705_3,120705,3,90,m_120705_3_1,115,6,m_120705_3_2,123,3,m_120705_3_3,123,9,,,,,,,,,
120706_1,,120706_1,120706,1,90,m_120706_1_1,60,6,,,,,,,,,,,,,,,
120801_1,,120801_1,120801,1,90,m_120801_1_1,35,6,m_120801_1_2,43,3,m_120801_1_3,43,9,,,,,,,,,
120801_2,,120801_2,120801,2,90,m_120801_2_1,75,3,m_120801_2_2,75,9,m_120801_2_3,83,6,,,,,,,,,
120801_3,,120801_3,120801,3,90,m_120801_3_1,115,3,m_120801_3_2,115,6,m_120801_3_3,115,9,m_120801_3_4,123,6,,,,,,
120802_1,,120802_1,120802,1,90,m_120802_1_1,35,6,m_120802_1_2,43,3,m_120802_1_3,43,9,,,,,,,,,
120802_2,,120802_2,120802,2,90,m_120802_2_1,75,3,m_120802_2_2,75,9,m_120802_2_3,83,6,,,,,,,,,
120802_3,,120802_3,120802,3,90,m_120802_3_1,115,6,m_120802_3_2,123,3,m_120802_3_3,123,9,,,,,,,,,
120803_1,,120803_1,120803,1,90,m_120803_1_1,60,6,,,,,,,,,,,,,,,
120804_1,,120804_1,120804,1,90,m_120804_1_1,35,6,m_120804_1_2,43,3,m_120804_1_3,43,9,,,,,,,,,
120804_2,,120804_2,120804,2,90,m_120804_2_1,75,3,m_120804_2_2,75,9,m_120804_2_3,83,6,,,,,,,,,
120804_3,,120804_3,120804,3,90,m_120804_3_1,119,6,,,,,,,,,,,,,,,
120805_1,,120805_1,120805,1,90,m_120805_1_1,35,6,m_120805_1_2,43,3,m_120805_1_3,43,9,,,,,,,,,
120805_2,,120805_2,120805,2,90,m_120805_2_1,75,3,m_120805_2_2,75,9,m_120805_2_3,83,6,,,,,,,,,
120805_3,,120805_3,120805,3,90,m_120805_3_1,119,6,,,,,,,,,,,,,,,
120806_1,,120806_1,120806,1,90,m_120806_1_1,39,6,,,,,,,,,,,,,,,
120901_1,,120901_1,120901,1,90,m_120901_1_1,35,6,m_120901_1_2,43,3,m_120901_1_3,43,9,,,,,,,,,
120901_2,,120901_2,120901,2,90,m_120901_2_1,75,3,m_120901_2_2,75,9,m_120901_2_3,83,6,,,,,,,,,
120901_3,,120901_3,120901,3,90,m_120901_3_1,115,3,m_120901_3_2,115,9,m_120901_3_3,123,6,,,,,,,,,
120902_1,,120902_1,120902,1,90,m_120902_1_1,35,6,m_120902_1_2,43,3,m_120902_1_3,43,9,,,,,,,,,
120902_2,,120902_2,120902,2,90,m_120902_2_1,75,3,m_120902_2_2,75,9,m_120902_2_3,83,6,,,,,,,,,
120902_3,,120902_3,120902,3,90,m_120902_3_1,115,6,m_120902_3_2,123,3,m_120902_3_3,123,9,,,,,,,,,
120903_1,,120903_1,120903,1,90,m_120903_1_1,60,6,,,,,,,,,,,,,,,
120904_1,,120904_1,120904,1,90,m_120904_1_1,35,6,m_120904_1_2,43,3,m_120904_1_3,43,9,,,,,,,,,
120904_2,,120904_2,120904,2,90,m_120904_2_1,75,3,m_120904_2_2,75,9,m_120904_2_3,83,6,,,,,,,,,
120904_3,,120904_3,120904,3,90,m_120904_3_1,115,3,m_120904_3_2,115,9,m_120904_3_3,123,6,,,,,,,,,
120905_1,,120905_1,120905,1,90,m_120905_1_1,35,6,m_120905_1_2,43,3,m_120905_1_3,43,9,,,,,,,,,
120905_2,,120905_2,120905,2,90,m_120905_2_1,75,3,m_120905_2_2,75,9,m_120905_2_3,83,6,,,,,,,,,
120905_3,,120905_3,120905,3,90,m_120905_3_1,119,6,,,,,,,,,,,,,,,
120906_1,,120906_1,120906,1,90,m_120906_1_1,60,6,,,,,,,,,,,,,,,
121001_1,,121001_1,121001,1,90,m_121001_1_1,35,6,m_121001_1_2,43,3,m_121001_1_3,43,9,,,,,,,,,
121001_2,,121001_2,121001,2,90,m_121001_2_1,75,3,m_121001_2_2,75,9,m_121001_2_3,83,6,,,,,,,,,
121001_3,,121001_3,121001,3,90,m_121001_3_1,115,3,m_121001_3_2,115,9,m_121001_3_3,123,6,,,,,,,,,
121002_1,,121002_1,121002,1,90,m_121002_1_1,35,6,m_121002_1_2,43,3,m_121002_1_3,43,9,,,,,,,,,
121002_2,,121002_2,121002,2,90,m_121002_2_1,75,3,m_121002_2_2,75,9,m_121002_2_3,83,6,,,,,,,,,
121002_3,,121002_3,121002,3,90,m_121002_3_1,115,3,m_121002_3_2,115,9,m_121002_3_3,123,6,,,,,,,,,
121003_1,,121003_1,121003,1,90,m_121003_1_1,39,6,,,,,,,,,,,,,,,
121004_1,,121004_1,121004,1,90,m_121004_1_1,35,6,m_121004_1_2,43,3,m_121004_1_3,43,9,,,,,,,,,
121004_2,,121004_2,121004,2,90,m_121004_2_1,75,3,m_121004_2_2,75,9,m_121004_2_3,83,6,,,,,,,,,
121004_3,,121004_3,121004,3,90,m_121004_3_1,115,3,m_121004_3_2,115,6,m_121004_3_3,115,9,m_121004_3_4,123,6,,,,,,
121005_1,,121005_1,121005,1,90,m_121005_1_1,35,6,m_121005_1_2,43,3,m_121005_1_3,43,9,,,,,,,,,
121005_2,,121005_2,121005,2,90,m_121005_2_1,75,3,m_121005_2_2,75,9,m_121005_2_3,83,6,,,,,,,,,
121005_3,,121005_3,121005,3,90,m_121005_3_1,119,6,,,,,,,,,,,,,,,
121006_1,,121006_1,121006,1,90,m_121006_1_1,60,6,,,,,,,,,,,,,,,
121101_1,,121101_1,121101,1,90,m_121101_1_1,35,6,m_121101_1_2,43,3,m_121101_1_3,43,9,,,,,,,,,
121101_2,,121101_2,121101,2,90,m_121101_2_1,75,3,m_121101_2_2,75,9,m_121101_2_3,83,6,,,,,,,,,
121101_3,,121101_3,121101,3,90,m_121101_3_1,115,6,,,,,,,,,,,,,,,
121102_1,,121102_1,121102,1,90,m_121102_1_1,35,6,m_121102_1_2,43,3,m_121102_1_3,43,9,,,,,,,,,
121102_2,,121102_2,121102,2,90,m_121102_2_1,75,3,m_121102_2_2,75,9,m_121102_2_3,83,6,,,,,,,,,
121102_3,,121102_3,121102,3,90,m_121102_3_1,115,3,m_121102_3_2,115,9,m_121102_3_3,123,6,,,,,,,,,
121103_1,,121103_1,121103,1,90,m_121103_1_1,60,6,,,,,,,,,,,,,,,
121104_1,,121104_1,121104,1,90,m_121104_1_1,35,6,m_121104_1_2,43,3,m_121104_1_3,43,9,,,,,,,,,
121104_2,,121104_2,121104,2,90,m_121104_2_1,75,3,m_121104_2_2,75,9,m_121104_2_3,83,6,,,,,,,,,
121104_3,,121104_3,121104,3,90,m_121104_3_1,115,3,m_121104_3_2,115,6,m_121104_3_3,115,9,m_121104_3_4,123,6,,,,,,
121105_1,,121105_1,121105,1,90,m_121105_1_1,35,6,m_121105_1_2,43,3,m_121105_1_3,43,9,,,,,,,,,
121105_2,,121105_2,121105,2,90,m_121105_2_1,75,3,m_121105_2_2,75,9,m_121105_2_3,83,6,,,,,,,,,
121105_3,,121105_3,121105,3,90,m_121105_3_1,115,6,,,,,,,,,,,,,,,
121106_1,,121106_1,121106,1,90,m_121106_1_1,60,6,,,,,,,,,,,,,,,
121201_1,,121201_1,121201,1,90,m_121201_1_1,35,6,m_121201_1_2,43,3,m_121201_1_3,43,9,,,,,,,,,
121201_2,,121201_2,121201,2,90,m_121201_2_1,75,3,m_121201_2_2,75,9,m_121201_2_3,83,6,,,,,,,,,
121201_3,,121201_3,121201,3,90,m_121201_3_1,115,6,,,,,,,,,,,,,,,
121202_1,,121202_1,121202,1,90,m_121202_1_1,35,6,m_121202_1_2,43,3,m_121202_1_3,43,9,,,,,,,,,
121202_2,,121202_2,121202,2,90,m_121202_2_1,75,3,m_121202_2_2,75,9,m_121202_2_3,83,6,,,,,,,,,
121202_3,,121202_3,121202,3,90,m_121202_3_1,115,6,,,,,,,,,,,,,,,
121203_1,,121203_1,121203,1,90,m_121203_1_1,60,6,,,,,,,,,,,,,,,
121204_1,,121204_1,121204,1,90,m_121204_1_1,35,6,m_121204_1_2,43,3,m_121204_1_3,43,9,,,,,,,,,
121204_2,,121204_2,121204,2,90,m_121204_2_1,75,3,m_121204_2_2,75,9,m_121204_2_3,83,6,,,,,,,,,
121204_3,,121204_3,121204,3,90,m_121204_3_1,115,6,,,,,,,,,,,,,,,
121205_1,,121205_1,121205,1,90,m_121205_1_1,35,6,m_121205_1_2,43,3,m_121205_1_3,43,9,,,,,,,,,
121205_2,,121205_2,121205,2,90,m_121205_2_1,75,3,m_121205_2_2,75,9,m_121205_2_3,83,6,,,,,,,,,
121205_3,,121205_3,121205,3,90,m_121205_3_1,119,6,,,,,,,,,,,,,,,
121206_1,,121206_1,121206,1,90,m_121206_1_1,60,6,,,,,,,,,,,,,,,
121301_1,,121301_1,121301,1,90,m_121301_1_1,35,6,m_121301_1_2,43,3,m_121301_1_3,43,9,,,,,,,,,
121301_2,,121301_2,121301,2,90,m_121301_2_1,75,3,m_121301_2_2,75,9,m_121301_2_3,83,6,,,,,,,,,
121301_3,,121301_3,121301,3,90,m_121301_3_1,115,6,,,,,,,,,,,,,,,
121302_1,,121302_1,121302,1,90,m_121302_1_1,35,6,m_121302_1_2,43,3,m_121302_1_3,43,9,,,,,,,,,
121302_2,,121302_2,121302,2,90,m_121302_2_1,75,3,m_121302_2_2,75,9,m_121302_2_3,83,6,,,,,,,,,
121302_3,,121302_3,121302,3,90,m_121302_3_1,115,3,m_121302_3_2,115,9,m_121302_3_3,123,6,,,,,,,,,
121303_1,,121303_1,121303,1,90,m_121303_1_1,60,6,,,,,,,,,,,,,,,
121304_1,,121304_1,121304,1,90,m_121304_1_1,35,6,m_121304_1_2,43,3,m_121304_1_3,43,9,,,,,,,,,
121304_2,,121304_2,121304,2,90,m_121304_2_1,75,3,m_121304_2_2,75,9,m_121304_2_3,83,6,,,,,,,,,
121304_3,,121304_3,121304,3,90,m_121304_3_1,115,3,m_121304_3_2,115,6,m_121304_3_3,115,9,m_121304_3_4,123,6,,,,,,
121305_1,,121305_1,121305,1,90,m_121305_1_1,35,6,m_121305_1_2,43,3,m_121305_1_3,43,9,,,,,,,,,
121305_2,,121305_2,121305,2,90,m_121305_2_1,75,3,m_121305_2_2,75,9,m_121305_2_3,83,6,,,,,,,,,
121305_3,,121305_3,121305,3,90,m_121305_3_1,115,6,,,,,,,,,,,,,,,
121306_1,,121306_1,121306,1,90,m_121306_1_1,60,6,,,,,,,,,,,,,,,
121401_1,,121401_1,121401,1,90,m_121401_1_1,35,6,m_121401_1_2,43,3,m_121401_1_3,43,9,,,,,,,,,
121401_2,,121401_2,121401,2,90,m_121401_2_1,75,3,m_121401_2_2,75,9,m_121401_2_3,83,6,,,,,,,,,
121401_3,,121401_3,121401,3,90,m_121401_3_1,115,3,m_121401_3_2,115,9,m_121401_3_3,123,6,,,,,,,,,
121402_1,,121402_1,121402,1,90,m_121402_1_1,35,6,m_121402_1_2,43,3,m_121402_1_3,43,9,,,,,,,,,
121402_2,,121402_2,121402,2,90,m_121402_2_1,75,3,m_121402_2_2,75,9,m_121402_2_3,83,6,,,,,,,,,
121402_3,,121402_3,121402,3,90,m_121402_3_1,115,6,m_121402_3_2,123,3,m_121402_3_3,123,9,,,,,,,,,
121403_1,,121403_1,121403,1,90,m_121403_1_1,60,6,,,,,,,,,,,,,,,
121404_1,,121404_1,121404,1,90,m_121404_1_1,35,6,m_121404_1_2,43,3,m_121404_1_3,43,9,,,,,,,,,
121404_2,,121404_2,121404,2,90,m_121404_2_1,75,3,m_121404_2_2,75,9,m_121404_2_3,83,6,,,,,,,,,
121404_3,,121404_3,121404,3,90,m_121404_3_1,115,3,m_121404_3_2,115,6,m_121404_3_3,115,9,m_121404_3_4,123,6,,,,,,
121405_1,,121405_1,121405,1,90,m_121405_1_1,35,6,m_121405_1_2,43,3,m_121405_1_3,43,9,,,,,,,,,
121405_2,,121405_2,121405,2,90,m_121405_2_1,75,3,m_121405_2_2,75,9,m_121405_2_3,83,6,,,,,,,,,
121405_3,,121405_3,121405,3,90,m_121405_3_1,115,6,m_121405_3_2,123,3,m_121405_3_3,123,9,,,,,,,,,
121406_1,,121406_1,121406,1,90,m_121406_1_1,60,6,,,,,,,,,,,,,,,
121501_1,,121501_1,121501,1,90,m_121501_1_1,35,6,m_121501_1_2,43,3,m_121501_1_3,43,9,,,,,,,,,
121501_2,,121501_2,121501,2,90,m_121501_2_1,75,3,m_121501_2_2,75,9,m_121501_2_3,83,6,,,,,,,,,
121501_3,,121501_3,121501,3,90,m_121501_3_1,115,6,,,,,,,,,,,,,,,
121502_1,,121502_1,121502,1,90,m_121502_1_1,35,6,m_121502_1_2,43,3,m_121502_1_3,43,9,,,,,,,,,
121502_2,,121502_2,121502,2,90,m_121502_2_1,75,3,m_121502_2_2,75,9,m_121502_2_3,83,6,,,,,,,,,
121502_3,,121502_3,121502,3,90,m_121502_3_1,115,6,,,,,,,,,,,,,,,
121503_1,,121503_1,121503,1,90,m_121503_1_1,60,6,,,,,,,,,,,,,,,
121504_1,,121504_1,121504,1,90,m_121504_1_1,35,6,m_121504_1_2,43,3,m_121504_1_3,43,9,,,,,,,,,
121504_2,,121504_2,121504,2,90,m_121504_2_1,75,3,m_121504_2_2,75,9,m_121504_2_3,83,6,,,,,,,,,
121504_3,,121504_3,121504,3,90,m_121504_3_1,119,6,,,,,,,,,,,,,,,
121505_1,,121505_1,121505,1,90,m_121505_1_1,35,6,m_121505_1_2,43,3,m_121505_1_3,43,9,,,,,,,,,
121505_2,,121505_2,121505,2,90,m_121505_2_1,75,3,m_121505_2_2,75,9,m_121505_2_3,83,6,,,,,,,,,
121505_3,,121505_3,121505,3,90,m_121505_3_1,119,6,,,,,,,,,,,,,,,
121506_1,,121506_1,121506,1,90,m_121506_1_1,60,6,,,,,,,,,,,,,,,
121601_1,,121601_1,121601,1,90,m_121601_1_1,35,6,m_121601_1_2,43,3,m_121601_1_3,43,9,,,,,,,,,
121601_2,,121601_2,121601,2,90,m_121601_2_1,75,3,m_121601_2_2,75,9,m_121601_2_3,83,6,,,,,,,,,
121601_3,,121601_3,121601,3,90,m_121601_3_1,115,3,m_121601_3_2,115,6,m_121601_3_3,115,9,m_121601_3_4,123,6,,,,,,
