key,Remarks,Id,OverlappingType,OverlappingMaxCount,Type,Group,BuffEffectId,DelayTime,LoopDuration,LoopTick,IsCancel,BuffValue,BaseHitRate,LvParam,ResistParam,AbilityChange
603323011_54,,603323011_54,,,18,8,603323011,54,-1,,,法术防御_1518|,-1,0.02,0.01,
603323011_55,,603323011_55,,,18,8,603323011,55,-1,,,法术防御_1546|,-1,0.02,0.01,
603323011_56,,603323011_56,,,18,8,603323011,56,-1,,,法术防御_1574|,-1,0.02,0.01,
603323011_57,,603323011_57,,,18,8,603323011,57,-1,,,法术防御_1602|,-1,0.02,0.01,
603323011_58,,603323011_58,,,18,8,603323011,58,-1,,,法术防御_1631|,-1,0.02,0.01,
603323011_59,,603323011_59,,,18,8,603323011,59,-1,,,法术防御_1659|,-1,0.02,0.01,
603323011_60,,603323011_60,,,18,8,603323011,60,-1,,,法术防御_1687|,-1,0.02,0.01,
603323011_61,,603323011_61,,,18,8,603323011,61,-1,,,法术防御_1715|,-1,0.02,0.01,
603323011_62,,603323011_62,,,18,8,603323011,62,-1,,,法术防御_1743|,-1,0.02,0.01,
603323011_63,,603323011_63,,,18,8,603323011,63,-1,,,法术防御_1771|,-1,0.02,0.01,
603323011_64,,603323011_64,,,18,8,603323011,64,-1,,,法术防御_1799|,-1,0.02,0.01,
603323011_65,,603323011_65,,,18,8,603323011,65,-1,,,法术防御_1827|,-1,0.02,0.01,
603323011_66,,603323011_66,,,18,8,603323011,66,-1,,,法术防御_1856|,-1,0.02,0.01,
603323011_67,,603323011_67,,,18,8,603323011,67,-1,,,法术防御_1884|,-1,0.02,0.01,
603323011_68,,603323011_68,,,18,8,603323011,68,-1,,,法术防御_1912|,-1,0.02,0.01,
603323011_69,,603323011_69,,,18,8,603323011,69,-1,,,法术防御_1940|,-1,0.02,0.01,
603323011_70,,603323011_70,,,18,8,603323011,70,-1,,,法术防御_1968|,-1,0.02,0.01,
603323011_71,,603323011_71,,,18,8,603323011,71,-1,,,法术防御_1996|,-1,0.02,0.01,
603323011_72,,603323011_72,,,18,8,603323011,72,-1,,,法术防御_2024|,-1,0.02,0.01,
603323011_73,,603323011_73,,,18,8,603323011,73,-1,,,法术防御_2052|,-1,0.02,0.01,
603323011_74,,603323011_74,,,18,8,603323011,74,-1,,,法术防御_2081|,-1,0.02,0.01,
603323011_75,,603323011_75,,,18,8,603323011,75,-1,,,法术防御_2109|,-1,0.02,0.01,
603323011_76,,603323011_76,,,18,8,603323011,76,-1,,,法术防御_2137|,-1,0.02,0.01,
603323011_77,,603323011_77,,,18,8,603323011,77,-1,,,法术防御_2165|,-1,0.02,0.01,
603323011_78,,603323011_78,,,18,8,603323011,78,-1,,,法术防御_2193|,-1,0.02,0.01,
603323011_79,,603323011_79,,,18,8,603323011,79,-1,,,法术防御_2221|,-1,0.02,0.01,
603323011_80,,603323011_80,,,18,8,603323011,80,-1,,,法术防御_2249|,-1,0.02,0.01,
603323011_81,,603323011_81,,,18,8,603323011,81,-1,,,法术防御_2277|,-1,0.02,0.01,
603323011_82,,603323011_82,,,18,8,603323011,82,-1,,,法术防御_2306|,-1,0.02,0.01,
603323011_83,,603323011_83,,,18,8,603323011,83,-1,,,法术防御_2334|,-1,0.02,0.01,
603323011_84,,603323011_84,,,18,8,603323011,84,-1,,,法术防御_2362|,-1,0.02,0.01,
603323011_85,,603323011_85,,,18,8,603323011,85,-1,,,法术防御_2390|,-1,0.02,0.01,
603323011_86,,603323011_86,,,18,8,603323011,86,-1,,,法术防御_2418|,-1,0.02,0.01,
603323011_87,,603323011_87,,,18,8,603323011,87,-1,,,法术防御_2446|,-1,0.02,0.01,
603323011_88,,603323011_88,,,18,8,603323011,88,-1,,,法术防御_2474|,-1,0.02,0.01,
603323011_89,,603323011_89,,,18,8,603323011,89,-1,,,法术防御_2502|,-1,0.02,0.01,
603323011_90,,603323011_90,,,18,8,603323011,90,-1,,,法术防御_2531|,-1,0.02,0.01,
603323021_1,,603323021_1,,,18,8,603323021,1,-1,,,伤害增加_2|,-1,0.02,0.01,
603323021_2,,603323021_2,,,18,8,603323021,2,-1,,,伤害增加_4|,-1,0.02,0.01,
603323021_3,,603323021_3,,,18,8,603323021,3,-1,,,伤害增加_7|,-1,0.02,0.01,
603323021_4,,603323021_4,,,18,8,603323021,4,-1,,,伤害增加_9|,-1,0.02,0.01,
603323021_5,,603323021_5,,,18,8,603323021,5,-1,,,伤害增加_12|,-1,0.02,0.01,
603323021_6,,603323021_6,,,18,8,603323021,6,-1,,,伤害增加_14|,-1,0.02,0.01,
603323021_7,,603323021_7,,,18,8,603323021,7,-1,,,伤害增加_16|,-1,0.02,0.01,
603323021_8,,603323021_8,,,18,8,603323021,8,-1,,,伤害增加_19|,-1,0.02,0.01,
603323021_9,,603323021_9,,,18,8,603323021,9,-1,,,伤害增加_21|,-1,0.02,0.01,
603323021_10,,603323021_10,,,18,8,603323021,10,-1,,,伤害增加_24|,-1,0.02,0.01,
603323021_11,,603323021_11,,,18,8,603323021,11,-1,,,伤害增加_26|,-1,0.02,0.01,
603323021_12,,603323021_12,,,18,8,603323021,12,-1,,,伤害增加_29|,-1,0.02,0.01,
603323021_13,,603323021_13,,,18,8,603323021,13,-1,,,伤害增加_31|,-1,0.02,0.01,
603323021_14,,603323021_14,,,18,8,603323021,14,-1,,,伤害增加_33|,-1,0.02,0.01,
603323021_15,,603323021_15,,,18,8,603323021,15,-1,,,伤害增加_36|,-1,0.02,0.01,
603323021_16,,603323021_16,,,18,8,603323021,16,-1,,,伤害增加_38|,-1,0.02,0.01,
603323021_17,,603323021_17,,,18,8,603323021,17,-1,,,伤害增加_41|,-1,0.02,0.01,
603323021_18,,603323021_18,,,18,8,603323021,18,-1,,,伤害增加_43|,-1,0.02,0.01,
603323021_19,,603323021_19,,,18,8,603323021,19,-1,,,伤害增加_46|,-1,0.02,0.01,
603323021_20,,603323021_20,,,18,8,603323021,20,-1,,,伤害增加_48|,-1,0.02,0.01,
603323021_21,,603323021_21,,,18,8,603323021,21,-1,,,伤害增加_50|,-1,0.02,0.01,
603323021_22,,603323021_22,,,18,8,603323021,22,-1,,,伤害增加_53|,-1,0.02,0.01,
603323021_23,,603323021_23,,,18,8,603323021,23,-1,,,伤害增加_55|,-1,0.02,0.01,
603323021_24,,603323021_24,,,18,8,603323021,24,-1,,,伤害增加_58|,-1,0.02,0.01,
603323021_25,,603323021_25,,,18,8,603323021,25,-1,,,伤害增加_60|,-1,0.02,0.01,
603323021_26,,603323021_26,,,18,8,603323021,26,-1,,,伤害增加_62|,-1,0.02,0.01,
603323021_27,,603323021_27,,,18,8,603323021,27,-1,,,伤害增加_65|,-1,0.02,0.01,
603323021_28,,603323021_28,,,18,8,603323021,28,-1,,,伤害增加_67|,-1,0.02,0.01,
603323021_29,,603323021_29,,,18,8,603323021,29,-1,,,伤害增加_70|,-1,0.02,0.01,
603323021_30,,603323021_30,,,18,8,603323021,30,-1,,,伤害增加_72|,-1,0.02,0.01,
603323021_31,,603323021_31,,,18,8,603323021,31,-1,,,伤害增加_75|,-1,0.02,0.01,
603323021_32,,603323021_32,,,18,8,603323021,32,-1,,,伤害增加_77|,-1,0.02,0.01,
603323021_33,,603323021_33,,,18,8,603323021,33,-1,,,伤害增加_79|,-1,0.02,0.01,
603323021_34,,603323021_34,,,18,8,603323021,34,-1,,,伤害增加_82|,-1,0.02,0.01,
603323021_35,,603323021_35,,,18,8,603323021,35,-1,,,伤害增加_84|,-1,0.02,0.01,
603323021_36,,603323021_36,,,18,8,603323021,36,-1,,,伤害增加_87|,-1,0.02,0.01,
603323021_37,,603323021_37,,,18,8,603323021,37,-1,,,伤害增加_89|,-1,0.02,0.01,
603323021_38,,603323021_38,,,18,8,603323021,38,-1,,,伤害增加_92|,-1,0.02,0.01,
603323021_39,,603323021_39,,,18,8,603323021,39,-1,,,伤害增加_94|,-1,0.02,0.01,
603323021_40,,603323021_40,,,18,8,603323021,40,-1,,,伤害增加_96|,-1,0.02,0.01,
603323021_41,,603323021_41,,,18,8,603323021,41,-1,,,伤害增加_99|,-1,0.02,0.01,
603323021_42,,603323021_42,,,18,8,603323021,42,-1,,,伤害增加_101|,-1,0.02,0.01,
603323021_43,,603323021_43,,,18,8,603323021,43,-1,,,伤害增加_104|,-1,0.02,0.01,
603323021_44,,603323021_44,,,18,8,603323021,44,-1,,,伤害增加_106|,-1,0.02,0.01,
603323021_45,,603323021_45,,,18,8,603323021,45,-1,,,伤害增加_109|,-1,0.02,0.01,
603323021_46,,603323021_46,,,18,8,603323021,46,-1,,,伤害增加_111|,-1,0.02,0.01,
603323021_47,,603323021_47,,,18,8,603323021,47,-1,,,伤害增加_113|,-1,0.02,0.01,
603323021_48,,603323021_48,,,18,8,603323021,48,-1,,,伤害增加_116|,-1,0.02,0.01,
603323021_49,,603323021_49,,,18,8,603323021,49,-1,,,伤害增加_118|,-1,0.02,0.01,
603323021_50,,603323021_50,,,18,8,603323021,50,-1,,,伤害增加_121|,-1,0.02,0.01,
603323021_51,,603323021_51,,,18,8,603323021,51,-1,,,伤害增加_123|,-1,0.02,0.01,
603323021_52,,603323021_52,,,18,8,603323021,52,-1,,,伤害增加_125|,-1,0.02,0.01,
603323021_53,,603323021_53,,,18,8,603323021,53,-1,,,伤害增加_128|,-1,0.02,0.01,
603323021_54,,603323021_54,,,18,8,603323021,54,-1,,,伤害增加_130|,-1,0.02,0.01,
603323021_55,,603323021_55,,,18,8,603323021,55,-1,,,伤害增加_133|,-1,0.02,0.01,
603323021_56,,603323021_56,,,18,8,603323021,56,-1,,,伤害增加_135|,-1,0.02,0.01,
603323021_57,,603323021_57,,,18,8,603323021,57,-1,,,伤害增加_138|,-1,0.02,0.01,
603323021_58,,603323021_58,,,18,8,603323021,58,-1,,,伤害增加_140|,-1,0.02,0.01,
603323021_59,,603323021_59,,,18,8,603323021,59,-1,,,伤害增加_142|,-1,0.02,0.01,
603323021_60,,603323021_60,,,18,8,603323021,60,-1,,,伤害增加_145|,-1,0.02,0.01,
603323021_61,,603323021_61,,,18,8,603323021,61,-1,,,伤害增加_147|,-1,0.02,0.01,
603323021_62,,603323021_62,,,18,8,603323021,62,-1,,,伤害增加_150|,-1,0.02,0.01,
603323021_63,,603323021_63,,,18,8,603323021,63,-1,,,伤害增加_152|,-1,0.02,0.01,
603323021_64,,603323021_64,,,18,8,603323021,64,-1,,,伤害增加_155|,-1,0.02,0.01,
603323021_65,,603323021_65,,,18,8,603323021,65,-1,,,伤害增加_157|,-1,0.02,0.01,
603323021_66,,603323021_66,,,18,8,603323021,66,-1,,,伤害增加_159|,-1,0.02,0.01,
603323021_67,,603323021_67,,,18,8,603323021,67,-1,,,伤害增加_162|,-1,0.02,0.01,
603323021_68,,603323021_68,,,18,8,603323021,68,-1,,,伤害增加_164|,-1,0.02,0.01,
603323021_69,,603323021_69,,,18,8,603323021,69,-1,,,伤害增加_167|,-1,0.02,0.01,
603323021_70,,603323021_70,,,18,8,603323021,70,-1,,,伤害增加_169|,-1,0.02,0.01,
603323021_71,,603323021_71,,,18,8,603323021,71,-1,,,伤害增加_171|,-1,0.02,0.01,
603323021_72,,603323021_72,,,18,8,603323021,72,-1,,,伤害增加_174|,-1,0.02,0.01,
603323021_73,,603323021_73,,,18,8,603323021,73,-1,,,伤害增加_176|,-1,0.02,0.01,
603323021_74,,603323021_74,,,18,8,603323021,74,-1,,,伤害增加_179|,-1,0.02,0.01,
603323021_75,,603323021_75,,,18,8,603323021,75,-1,,,伤害增加_181|,-1,0.02,0.01,
603323021_76,,603323021_76,,,18,8,603323021,76,-1,,,伤害增加_184|,-1,0.02,0.01,
603323021_77,,603323021_77,,,18,8,603323021,77,-1,,,伤害增加_186|,-1,0.02,0.01,
603323021_78,,603323021_78,,,18,8,603323021,78,-1,,,伤害增加_188|,-1,0.02,0.01,
603323021_79,,603323021_79,,,18,8,603323021,79,-1,,,伤害增加_191|,-1,0.02,0.01,
603323021_80,,603323021_80,,,18,8,603323021,80,-1,,,伤害增加_193|,-1,0.02,0.01,
603323021_81,,603323021_81,,,18,8,603323021,81,-1,,,伤害增加_196|,-1,0.02,0.01,
603323021_82,,603323021_82,,,18,8,603323021,82,-1,,,伤害增加_198|,-1,0.02,0.01,
603323021_83,,603323021_83,,,18,8,603323021,83,-1,,,伤害增加_201|,-1,0.02,0.01,
603323021_84,,603323021_84,,,18,8,603323021,84,-1,,,伤害增加_203|,-1,0.02,0.01,
603323021_85,,603323021_85,,,18,8,603323021,85,-1,,,伤害增加_205|,-1,0.02,0.01,
603323021_86,,603323021_86,,,18,8,603323021,86,-1,,,伤害增加_208|,-1,0.02,0.01,
603323021_87,,603323021_87,,,18,8,603323021,87,-1,,,伤害增加_210|,-1,0.02,0.01,
603323021_88,,603323021_88,,,18,8,603323021,88,-1,,,伤害增加_213|,-1,0.02,0.01,
603323021_89,,603323021_89,,,18,8,603323021,89,-1,,,伤害增加_215|,-1,0.02,0.01,
603323021_90,,603323021_90,,,18,8,603323021,90,-1,,,伤害增加_218|,-1,0.02,0.01,
603331011_1,,603331011_1,,,18,8,603331011,1,-1,,,法术防御_30|,-1,0.02,0.01,
603331011_2,,603331011_2,,,18,8,603331011,2,-1,,,法术防御_60|,-1,0.02,0.01,
603331011_3,,603331011_3,,,18,8,603331011,3,-1,,,法术防御_90|,-1,0.02,0.01,
603331011_4,,603331011_4,,,18,8,603331011,4,-1,,,法术防御_120|,-1,0.02,0.01,
603331011_5,,603331011_5,,,18,8,603331011,5,-1,,,法术防御_150|,-1,0.02,0.01,
603331011_6,,603331011_6,,,18,8,603331011,6,-1,,,法术防御_180|,-1,0.02,0.01,
603331011_7,,603331011_7,,,18,8,603331011,7,-1,,,法术防御_210|,-1,0.02,0.01,
603331011_8,,603331011_8,,,18,8,603331011,8,-1,,,法术防御_240|,-1,0.02,0.01,
603331011_9,,603331011_9,,,18,8,603331011,9,-1,,,法术防御_270|,-1,0.02,0.01,
603331011_10,,603331011_10,,,18,8,603331011,10,-1,,,法术防御_300|,-1,0.02,0.01,
603331011_11,,603331011_11,,,18,8,603331011,11,-1,,,法术防御_330|,-1,0.02,0.01,
603331011_12,,603331011_12,,,18,8,603331011,12,-1,,,法术防御_360|,-1,0.02,0.01,
603331011_13,,603331011_13,,,18,8,603331011,13,-1,,,法术防御_390|,-1,0.02,0.01,
603331011_14,,603331011_14,,,18,8,603331011,14,-1,,,法术防御_420|,-1,0.02,0.01,
603331011_15,,603331011_15,,,18,8,603331011,15,-1,,,法术防御_450|,-1,0.02,0.01,
603331011_16,,603331011_16,,,18,8,603331011,16,-1,,,法术防御_480|,-1,0.02,0.01,
603331011_17,,603331011_17,,,18,8,603331011,17,-1,,,法术防御_510|,-1,0.02,0.01,
603331011_18,,603331011_18,,,18,8,603331011,18,-1,,,法术防御_540|,-1,0.02,0.01,
603331011_19,,603331011_19,,,18,8,603331011,19,-1,,,法术防御_570|,-1,0.02,0.01,
603331011_20,,603331011_20,,,18,8,603331011,20,-1,,,法术防御_600|,-1,0.02,0.01,
603331011_21,,603331011_21,,,18,8,603331011,21,-1,,,法术防御_630|,-1,0.02,0.01,
603331011_22,,603331011_22,,,18,8,603331011,22,-1,,,法术防御_660|,-1,0.02,0.01,
603331011_23,,603331011_23,,,18,8,603331011,23,-1,,,法术防御_690|,-1,0.02,0.01,
603331011_24,,603331011_24,,,18,8,603331011,24,-1,,,法术防御_720|,-1,0.02,0.01,
603331011_25,,603331011_25,,,18,8,603331011,25,-1,,,法术防御_750|,-1,0.02,0.01,
603331011_26,,603331011_26,,,18,8,603331011,26,-1,,,法术防御_780|,-1,0.02,0.01,
603331011_27,,603331011_27,,,18,8,603331011,27,-1,,,法术防御_810|,-1,0.02,0.01,
603331011_28,,603331011_28,,,18,8,603331011,28,-1,,,法术防御_840|,-1,0.02,0.01,
603331011_29,,603331011_29,,,18,8,603331011,29,-1,,,法术防御_870|,-1,0.02,0.01,
603331011_30,,603331011_30,,,18,8,603331011,30,-1,,,法术防御_900|,-1,0.02,0.01,
603331011_31,,603331011_31,,,18,8,603331011,31,-1,,,法术防御_930|,-1,0.02,0.01,
603331011_32,,603331011_32,,,18,8,603331011,32,-1,,,法术防御_960|,-1,0.02,0.01,
603331011_33,,603331011_33,,,18,8,603331011,33,-1,,,法术防御_990|,-1,0.02,0.01,
603331011_34,,603331011_34,,,18,8,603331011,34,-1,,,法术防御_1020|,-1,0.02,0.01,
603331011_35,,603331011_35,,,18,8,603331011,35,-1,,,法术防御_1050|,-1,0.02,0.01,
603331011_36,,603331011_36,,,18,8,603331011,36,-1,,,法术防御_1080|,-1,0.02,0.01,
603331011_37,,603331011_37,,,18,8,603331011,37,-1,,,法术防御_1110|,-1,0.02,0.01,
603331011_38,,603331011_38,,,18,8,603331011,38,-1,,,法术防御_1140|,-1,0.02,0.01,
603331011_39,,603331011_39,,,18,8,603331011,39,-1,,,法术防御_1170|,-1,0.02,0.01,
603331011_40,,603331011_40,,,18,8,603331011,40,-1,,,法术防御_1200|,-1,0.02,0.01,
603331011_41,,603331011_41,,,18,8,603331011,41,-1,,,法术防御_1230|,-1,0.02,0.01,
603331011_42,,603331011_42,,,18,8,603331011,42,-1,,,法术防御_1260|,-1,0.02,0.01,
603331011_43,,603331011_43,,,18,8,603331011,43,-1,,,法术防御_1290|,-1,0.02,0.01,
603331011_44,,603331011_44,,,18,8,603331011,44,-1,,,法术防御_1320|,-1,0.02,0.01,
603331011_45,,603331011_45,,,18,8,603331011,45,-1,,,法术防御_1350|,-1,0.02,0.01,
603331011_46,,603331011_46,,,18,8,603331011,46,-1,,,法术防御_1380|,-1,0.02,0.01,
603331011_47,,603331011_47,,,18,8,603331011,47,-1,,,法术防御_1410|,-1,0.02,0.01,
603331011_48,,603331011_48,,,18,8,603331011,48,-1,,,法术防御_1440|,-1,0.02,0.01,
603331011_49,,603331011_49,,,18,8,603331011,49,-1,,,法术防御_1470|,-1,0.02,0.01,
603331011_50,,603331011_50,,,18,8,603331011,50,-1,,,法术防御_1500|,-1,0.02,0.01,
603331011_51,,603331011_51,,,18,8,603331011,51,-1,,,法术防御_1530|,-1,0.02,0.01,
603331011_52,,603331011_52,,,18,8,603331011,52,-1,,,法术防御_1560|,-1,0.02,0.01,
603331011_53,,603331011_53,,,18,8,603331011,53,-1,,,法术防御_1590|,-1,0.02,0.01,
603331011_54,,603331011_54,,,18,8,603331011,54,-1,,,法术防御_1620|,-1,0.02,0.01,
603331011_55,,603331011_55,,,18,8,603331011,55,-1,,,法术防御_1650|,-1,0.02,0.01,
603331011_56,,603331011_56,,,18,8,603331011,56,-1,,,法术防御_1680|,-1,0.02,0.01,
603331011_57,,603331011_57,,,18,8,603331011,57,-1,,,法术防御_1710|,-1,0.02,0.01,
603331011_58,,603331011_58,,,18,8,603331011,58,-1,,,法术防御_1740|,-1,0.02,0.01,
603331011_59,,603331011_59,,,18,8,603331011,59,-1,,,法术防御_1770|,-1,0.02,0.01,
603331011_60,,603331011_60,,,18,8,603331011,60,-1,,,法术防御_1800|,-1,0.02,0.01,
603331011_61,,603331011_61,,,18,8,603331011,61,-1,,,法术防御_1830|,-1,0.02,0.01,
603331011_62,,603331011_62,,,18,8,603331011,62,-1,,,法术防御_1860|,-1,0.02,0.01,
603331011_63,,603331011_63,,,18,8,603331011,63,-1,,,法术防御_1890|,-1,0.02,0.01,
603331011_64,,603331011_64,,,18,8,603331011,64,-1,,,法术防御_1920|,-1,0.02,0.01,
603331011_65,,603331011_65,,,18,8,603331011,65,-1,,,法术防御_1950|,-1,0.02,0.01,
603331011_66,,603331011_66,,,18,8,603331011,66,-1,,,法术防御_1980|,-1,0.02,0.01,
603331011_67,,603331011_67,,,18,8,603331011,67,-1,,,法术防御_2010|,-1,0.02,0.01,
603331011_68,,603331011_68,,,18,8,603331011,68,-1,,,法术防御_2040|,-1,0.02,0.01,
603331011_69,,603331011_69,,,18,8,603331011,69,-1,,,法术防御_2070|,-1,0.02,0.01,
603331011_70,,603331011_70,,,18,8,603331011,70,-1,,,法术防御_2100|,-1,0.02,0.01,
603331011_71,,603331011_71,,,18,8,603331011,71,-1,,,法术防御_2130|,-1,0.02,0.01,
603331011_72,,603331011_72,,,18,8,603331011,72,-1,,,法术防御_2160|,-1,0.02,0.01,
603331011_73,,603331011_73,,,18,8,603331011,73,-1,,,法术防御_2190|,-1,0.02,0.01,
603331011_74,,603331011_74,,,18,8,603331011,74,-1,,,法术防御_2220|,-1,0.02,0.01,
603331011_75,,603331011_75,,,18,8,603331011,75,-1,,,法术防御_2250|,-1,0.02,0.01,
603331011_76,,603331011_76,,,18,8,603331011,76,-1,,,法术防御_2280|,-1,0.02,0.01,
603331011_77,,603331011_77,,,18,8,603331011,77,-1,,,法术防御_2310|,-1,0.02,0.01,
603331011_78,,603331011_78,,,18,8,603331011,78,-1,,,法术防御_2340|,-1,0.02,0.01,
603331011_79,,603331011_79,,,18,8,603331011,79,-1,,,法术防御_2370|,-1,0.02,0.01,
603331011_80,,603331011_80,,,18,8,603331011,80,-1,,,法术防御_2400|,-1,0.02,0.01,
603331011_81,,603331011_81,,,18,8,603331011,81,-1,,,法术防御_2430|,-1,0.02,0.01,
603331011_82,,603331011_82,,,18,8,603331011,82,-1,,,法术防御_2460|,-1,0.02,0.01,
603331011_83,,603331011_83,,,18,8,603331011,83,-1,,,法术防御_2490|,-1,0.02,0.01,
603331011_84,,603331011_84,,,18,8,603331011,84,-1,,,法术防御_2520|,-1,0.02,0.01,
603331011_85,,603331011_85,,,18,8,603331011,85,-1,,,法术防御_2550|,-1,0.02,0.01,
603331011_86,,603331011_86,,,18,8,603331011,86,-1,,,法术防御_2580|,-1,0.02,0.01,
603331011_87,,603331011_87,,,18,8,603331011,87,-1,,,法术防御_2610|,-1,0.02,0.01,
603331011_88,,603331011_88,,,18,8,603331011,88,-1,,,法术防御_2640|,-1,0.02,0.01,
603331011_89,,603331011_89,,,18,8,603331011,89,-1,,,法术防御_2670|,-1,0.02,0.01,
603331011_90,,603331011_90,,,18,8,603331011,90,-1,,,法术防御_2700|,-1,0.02,0.01,
603331021_1,,603331021_1,,,18,8,603331021,1,-1,,,伤害增加_2|,-1,0.02,0.01,
603331021_2,,603331021_2,,,18,8,603331021,2,-1,,,伤害增加_5|,-1,0.02,0.01,
603331021_3,,603331021_3,,,18,8,603331021,3,-1,,,伤害增加_8|,-1,0.02,0.01,
603331021_4,,603331021_4,,,18,8,603331021,4,-1,,,伤害增加_11|,-1,0.02,0.01,
603331021_5,,603331021_5,,,18,8,603331021,5,-1,,,伤害增加_13|,-1,0.02,0.01,
603331021_6,,603331021_6,,,18,8,603331021,6,-1,,,伤害增加_16|,-1,0.02,0.01,
603331021_7,,603331021_7,,,18,8,603331021,7,-1,,,伤害增加_19|,-1,0.02,0.01,
603331021_8,,603331021_8,,,18,8,603331021,8,-1,,,伤害增加_22|,-1,0.02,0.01,
603331021_9,,603331021_9,,,18,8,603331021,9,-1,,,伤害增加_25|,-1,0.02,0.01,
603331021_10,,603331021_10,,,18,8,603331021,10,-1,,,伤害增加_27|,-1,0.02,0.01,
603331021_11,,603331021_11,,,18,8,603331021,11,-1,,,伤害增加_30|,-1,0.02,0.01,
603331021_12,,603331021_12,,,18,8,603331021,12,-1,,,伤害增加_33|,-1,0.02,0.01,
603331021_13,,603331021_13,,,18,8,603331021,13,-1,,,伤害增加_36|,-1,0.02,0.01,
603331021_14,,603331021_14,,,18,8,603331021,14,-1,,,伤害增加_38|,-1,0.02,0.01,
603331021_15,,603331021_15,,,18,8,603331021,15,-1,,,伤害增加_41|,-1,0.02,0.01,
603331021_16,,603331021_16,,,18,8,603331021,16,-1,,,伤害增加_44|,-1,0.02,0.01,
603331021_17,,603331021_17,,,18,8,603331021,17,-1,,,伤害增加_47|,-1,0.02,0.01,
603331021_18,,603331021_18,,,18,8,603331021,18,-1,,,伤害增加_50|,-1,0.02,0.01,
603331021_19,,603331021_19,,,18,8,603331021,19,-1,,,伤害增加_52|,-1,0.02,0.01,
603331021_20,,603331021_20,,,18,8,603331021,20,-1,,,伤害增加_55|,-1,0.02,0.01,
603331021_21,,603331021_21,,,18,8,603331021,21,-1,,,伤害增加_58|,-1,0.02,0.01,
603331021_22,,603331021_22,,,18,8,603331021,22,-1,,,伤害增加_61|,-1,0.02,0.01,
603331021_23,,603331021_23,,,18,8,603331021,23,-1,,,伤害增加_63|,-1,0.02,0.01,
603331021_24,,603331021_24,,,18,8,603331021,24,-1,,,伤害增加_66|,-1,0.02,0.01,
603331021_25,,603331021_25,,,18,8,603331021,25,-1,,,伤害增加_69|,-1,0.02,0.01,
603331021_26,,603331021_26,,,18,8,603331021,26,-1,,,伤害增加_72|,-1,0.02,0.01,
603331021_27,,603331021_27,,,18,8,603331021,27,-1,,,伤害增加_75|,-1,0.02,0.01,
603331021_28,,603331021_28,,,18,8,603331021,28,-1,,,伤害增加_77|,-1,0.02,0.01,
603331021_29,,603331021_29,,,18,8,603331021,29,-1,,,伤害增加_80|,-1,0.02,0.01,
603331021_30,,603331021_30,,,18,8,603331021,30,-1,,,伤害增加_83|,-1,0.02,0.01,
603331021_31,,603331021_31,,,18,8,603331021,31,-1,,,伤害增加_86|,-1,0.02,0.01,
603331021_32,,603331021_32,,,18,8,603331021,32,-1,,,伤害增加_88|,-1,0.02,0.01,
603331021_33,,603331021_33,,,18,8,603331021,33,-1,,,伤害增加_91|,-1,0.02,0.01,
603331021_34,,603331021_34,,,18,8,603331021,34,-1,,,伤害增加_94|,-1,0.02,0.01,
603331021_35,,603331021_35,,,18,8,603331021,35,-1,,,伤害增加_97|,-1,0.02,0.01,
603331021_36,,603331021_36,,,18,8,603331021,36,-1,,,伤害增加_100|,-1,0.02,0.01,
603331021_37,,603331021_37,,,18,8,603331021,37,-1,,,伤害增加_102|,-1,0.02,0.01,
603331021_38,,603331021_38,,,18,8,603331021,38,-1,,,伤害增加_105|,-1,0.02,0.01,
603331021_39,,603331021_39,,,18,8,603331021,39,-1,,,伤害增加_108|,-1,0.02,0.01,
603331021_40,,603331021_40,,,18,8,603331021,40,-1,,,伤害增加_111|,-1,0.02,0.01,
603331021_41,,603331021_41,,,18,8,603331021,41,-1,,,伤害增加_113|,-1,0.02,0.01,
603331021_42,,603331021_42,,,18,8,603331021,42,-1,,,伤害增加_116|,-1,0.02,0.01,
603331021_43,,603331021_43,,,18,8,603331021,43,-1,,,伤害增加_119|,-1,0.02,0.01,
603331021_44,,603331021_44,,,18,8,603331021,44,-1,,,伤害增加_122|,-1,0.02,0.01,
603331021_45,,603331021_45,,,18,8,603331021,45,-1,,,伤害增加_125|,-1,0.02,0.01,
603331021_46,,603331021_46,,,18,8,603331021,46,-1,,,伤害增加_127|,-1,0.02,0.01,
603331021_47,,603331021_47,,,18,8,603331021,47,-1,,,伤害增加_130|,-1,0.02,0.01,
603331021_48,,603331021_48,,,18,8,603331021,48,-1,,,伤害增加_133|,-1,0.02,0.01,
603331021_49,,603331021_49,,,18,8,603331021,49,-1,,,伤害增加_136|,-1,0.02,0.01,
603331021_50,,603331021_50,,,18,8,603331021,50,-1,,,伤害增加_138|,-1,0.02,0.01,
603331021_51,,603331021_51,,,18,8,603331021,51,-1,,,伤害增加_141|,-1,0.02,0.01,
603331021_52,,603331021_52,,,18,8,603331021,52,-1,,,伤害增加_144|,-1,0.02,0.01,
603331021_53,,603331021_53,,,18,8,603331021,53,-1,,,伤害增加_147|,-1,0.02,0.01,
603331021_54,,603331021_54,,,18,8,603331021,54,-1,,,伤害增加_150|,-1,0.02,0.01,
603331021_55,,603331021_55,,,18,8,603331021,55,-1,,,伤害增加_152|,-1,0.02,0.01,
603331021_56,,603331021_56,,,18,8,603331021,56,-1,,,伤害增加_155|,-1,0.02,0.01,
