key,Remarks,Id,enterStartPosX,camStartPosX,fov,camPosX,camPosY,camPosZ,camRotateX,camRotateY,camRotateZ,BossBattle,LockCamera,BattleOffset,fightBoundary,BGM
170902_2,,170902_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170902_3,,170902_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170903_1,,170903_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170903_2,,170903_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170903_3,,170903_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170904_1,,170904_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170904_2,,170904_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170904_3,,170904_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170905_1,,170905_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170905_2,,170905_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170905_3,,170905_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170906_1,,170906_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170906_2,,170906_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170906_3,,170906_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170907_1,,170907_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170907_2,,170907_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170907_3,,170907_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170908_1,,170908_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170908_2,,170908_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170908_3,,170908_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170909_1,,170909_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170909_2,,170909_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170909_3,,170909_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170910_1,,170910_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170910_2,,170910_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
170910_3,,170910_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
180101_1,,180101_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180102_1,,180102_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180103_1,,180103_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180104_1,,180104_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180105_1,,180105_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180106_1,,180106_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180201_1,,180201_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180202_1,,180202_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180203_1,,180203_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180204_1,,180204_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180205_1,,180205_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180206_1,,180206_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180301_1,,180301_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180302_1,,180302_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180303_1,,180303_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180304_1,,180304_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180305_1,,180305_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180306_1,,180306_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180401_1,,180401_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180402_1,,180402_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180403_1,,180403_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180404_1,,180404_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180405_1,,180405_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180406_1,,180406_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180501_1,,180501_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180502_1,,180502_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180503_1,,180503_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180504_1,,180504_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180505_1,,180505_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180506_1,,180506_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180601_1,,180601_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180602_1,,180602_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180603_1,,180603_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180604_1,,180604_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180605_1,,180605_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180606_1,,180606_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180701_1,,180701_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180702_1,,180702_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180703_1,,180703_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180704_1,,180704_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180705_1,,180705_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180706_1,,180706_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180801_1,,180801_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180802_1,,180802_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180803_1,,180803_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180804_1,,180804_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180805_1,,180805_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180806_1,,180806_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180901_1,,180901_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180902_1,,180902_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180903_1,,180903_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180904_1,,180904_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180905_1,,180905_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
180906_1,,180906_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181001_1,,181001_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181002_1,,181002_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181003_1,,181003_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181004_1,,181004_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181005_1,,181005_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181006_1,,181006_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181101_1,,181101_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181102_1,,181102_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181103_1,,181103_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181104_1,,181104_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181105_1,,181105_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181106_1,,181106_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181201_1,,181201_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181202_1,,181202_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181203_1,,181203_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181204_1,,181204_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181205_1,,181205_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181206_1,,181206_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181301_1,,181301_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181302_1,,181302_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181303_1,,181303_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181304_1,,181304_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181305_1,,181305_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181306_1,,181306_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181401_1,,181401_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181402_1,,181402_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181403_1,,181403_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181404_1,,181404_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181405_1,,181405_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181406_1,,181406_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181501_1,,181501_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181502_1,,181502_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181503_1,,181503_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181504_1,,181504_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181505_1,,181505_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
181506_1,,181506_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
194001_1,,194001,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_boss2.mp3
160101_1,,160101_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160101_2,,160101_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160101_3,,160101_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160102_1,,160102_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160102_2,,160102_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160102_3,,160102_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160103_1,,160103_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160103_2,,160103_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160103_3,,160103_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160104_1,,160104_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160104_2,,160104_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160104_3,,160104_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160201_1,,160201_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160201_2,,160201_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160201_3,,160201_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160202_1,,160202_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160202_2,,160202_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160202_3,,160202_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160203_1,,160203_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160203_2,,160203_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160203_3,,160203_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160204_1,,160204_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160204_2,,160204_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160204_3,,160204_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160301_1,,160301_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160301_2,,160301_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160301_3,,160301_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160302_1,,160302_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160302_2,,160302_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160302_3,,160302_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160303_1,,160303_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160303_2,,160303_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160303_3,,160303_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160304_1,,160304_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160304_2,,160304_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160304_3,,160304_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160401_1,,160401_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160401_2,,160401_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160401_3,,160401_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160402_1,,160402_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160402_2,,160402_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160402_3,,160402_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160403_1,,160403_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160403_2,,160403_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160403_3,,160403_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160404_1,,160404_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160404_2,,160404_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160404_3,,160404_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160501_1,,160501_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160501_2,,160501_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160501_3,,160501_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160502_1,,160502_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160502_2,,160502_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160502_3,,160502_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160503_1,,160503_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160503_2,,160503_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160503_3,,160503_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160504_1,,160504_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160504_2,,160504_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160504_3,,160504_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160601_1,,160601_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160601_2,,160601_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160601_3,,160601_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160602_1,,160602_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160602_2,,160602_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160602_3,,160602_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160603_1,,160603_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160603_2,,160603_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160603_3,,160603_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160604_1,,160604_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160604_2,,160604_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160604_3,,160604_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160701_1,,160701_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160701_2,,160701_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160701_3,,160701_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160702_1,,160702_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160702_2,,160702_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160702_3,,160702_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160703_1,,160703_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160703_2,,160703_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160703_3,,160703_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160704_1,,160704_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160704_2,,160704_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160704_3,,160704_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160801_1,,160801_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160801_2,,160801_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160801_3,,160801_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160802_1,,160802_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160802_2,,160802_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160802_3,,160802_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160803_1,,160803_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160803_2,,160803_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160803_3,,160803_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160804_1,,160804_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160804_2,,160804_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160804_3,,160804_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160901_1,,160901_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160901_2,,160901_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160901_3,,160901_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160902_1,,160902_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160902_2,,160902_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160902_3,,160902_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160903_1,,160903_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160903_2,,160903_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160903_3,,160903_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160904_1,,160904_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160904_2,,160904_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
160904_3,,160904_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
161001_1,,161001_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
161001_2,,161001_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
161001_3,,161001_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
161002_1,,161002_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
161002_2,,161002_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
161002_3,,161002_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
161003_1,,161003_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
161003_2,,161003_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
161003_3,,161003_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
161004_1,,161004_1,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
161004_2,,161004_2,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
161004_3,,161004_3,,,36,,6.79,-12.79,,,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
168001_1,,168001_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168002_1,,168002_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168003_1,,168003_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168004_1,,168004_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168005_1,,168005_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168006_1,,168006_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168007_1,,168007_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168008_1,,168008_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168009_1,,168009_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168010_1,,168010_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168011_1,,168011_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168012_1,,168012_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
