key,Remarks,roleId,nextRoleId,roleType,sex,modelId,camp,name,imageId,atlas,battleIcon,fullEnergyIcon,careerType,soulStoneId,volumeRadius,goodAt,bustImage,summonFlag,summonNumber,risingNumber,title,titleIcon,transform,heroDesc,heroIllustrate,order,group,starLevel,energy,life,attack,physiqueDef,spiritDef,hit,dodge,critical,toughness,lifeReceive,energyReceive,attackVampire,criticalHurt,energyPerSecond,energyTrans,attackEnergy,struckEnergy,attackDistance,attackSpeed,moveSpeed,viewRange,lifeGrowUp,attackGrowUp,physicqueDefGrowUp,spiritDefGrowUp,attackType,attackId,skillId01,skillId02,skillId03,skillId04,skillId05,dieSkillId,qualityId,nameIcon,upNeedCoin,voice,reactionTime,attackHurt,cutHurt,cutCritHurt,resist,addCure,cutCure,doHurt,hardStraight,actionName,soundName,canShow,statInfo,ff1
200010_3,,200010_3,200010_4,,-1,200010,1,道行天尊,head_org/Head_org_DaoXingTianZun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaoXingTianZun,Hero_head/head_DaoXingTianZun_NuQi,1,704023,1,,,1,80,100,乾坤童子,JiaoBiao_LiShi_02,48,近战物理攻击，能造成强力的群体控制,昆仑山元始天尊座下最强大的十二位弟子之一，并称昆仑十二仙,2,,3,1000,1464,122,48,61,,,,,129,2,,,5,6,20,200,,,50,"1,000",32585,2715,1086,1357,1,20001000_1,20001001_1,20001002_1,20001003_1,20001004_1,,,200010_1,,300000,sound_200010_1_1.mp3,,,,,11,,,,0.5,standby,Sound_200010_1_01.mp3,1,近战/肉盾/控制;0.67;1;0.8,道行天尊
200010_4,,200010_4,200010_5,,-1,200010,1,道行天尊,head_org/Head_org_DaoXingTianZun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaoXingTianZun,Hero_head/head_DaoXingTianZun_NuQi,1,704023,1,,,,,150,乾坤童子,JiaoBiao_LiShi_02,90,近战物理攻击，能造成强力的群体控制,昆仑山元始天尊座下最强大的十二位弟子之一，并称昆仑十二仙,2,,4,1000,1464,122,48,61,,,,,129,2,,,5,6,20,200,,,50,"1,000",47026,3918,1567,1959,1,20001000_1,20001001_1,20001002_1,20001003_1,20001004_1,,,200010_1,,600000,sound_200010_1_1.mp3,,,,,11,,,,0.5,standby,Sound_200010_1_01.mp3,1,近战/肉盾/控制;0.67;1;0.8,
200010_5,,200010_5,,,-1,200010,1,道行天尊,head_org/Head_org_DaoXingTianZun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaoXingTianZun,Hero_head/head_DaoXingTianZun_NuQi,1,704023,1,,,,,300,乾坤童子,JiaoBiao_LiShi_03,132,近战物理攻击，能造成强力的群体控制,昆仑山元始天尊座下最强大的十二位弟子之一，并称昆仑十二仙,2,,5,1000,1464,122,48,61,,,,,129,2,,,5,6,20,200,,,50,"1,000",74057,6171,2468,3085,1,20001000_1,20001001_1,20001002_1,20001003_1,20001004_1,,,200010_1,,1000000,sound_200010_1_1.mp3,,,,,11,,,,0.5,standby,Sound_200010_1_01.mp3,1,近战/肉盾/控制;0.67;1;0.8,
204005_1,,204005_1,204005_2,,-1,204005,3,高友乾,head_org/Head_org_GaoYouQian,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GaoYouGan,Hero_head/head_GaoYouGan_NuQi,4,704024,1,,,,,20,水元修士,JiaoBiao_JiSi_01,8,后排辅助，擅长于控制敌人,与李兴霸，杨森，王魔并称九龙岛四圣,76,,1,1000,559,161,38,47,,,,,16,7,,,5,6,25,200,,,50,"1,000",5657,1635,386,483,1,20400500_1,20400501_1,20400502_1,20400503_1,20400504_1,,,204005_1,,50000,Sound_204005_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204005_1_01.mp3,1,远程/控制;0.82;0.37;1,
204005_2,,204005_2,204005_3,,-1,204005,3,高友乾,head_org/Head_org_GaoYouQian,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GaoYouGan,Hero_head/head_GaoYouGan_NuQi,4,704024,1,,,,,50,水元修士,JiaoBiao_JiSi_01,21,后排辅助，擅长于控制敌人,与李兴霸，杨森，王魔并称九龙岛四圣,76,,2,1000,559,161,38,47,,,,,16,7,,,5,6,25,200,,,50,"1,000",8485,2453,580,725,1,20400500_1,20400501_1,20400502_1,20400503_1,20400504_1,,,204005_1,,100000,Sound_204005_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204005_1_01.mp3,1,远程/控制;0.82;0.37;1,
204005_3,,204005_3,204005_4,,-1,204005,3,高友乾,head_org/Head_org_GaoYouQian,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GaoYouGan,Hero_head/head_GaoYouGan_NuQi,4,704024,1,,,1,80,100,水元修士,JiaoBiao_JiSi_02,48,后排辅助，擅长于控制敌人,与李兴霸，杨森，王魔并称九龙岛四圣,76,,3,1000,559,161,38,47,,,,,16,7,,,5,6,25,200,,,50,"1,000",12445,3597,850,1063,1,20400500_1,20400501_1,20400502_1,20400503_1,20400504_1,,,204005_1,,300000,Sound_204005_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204005_1_01.mp3,1,远程/控制;0.82;0.37;1,高友乾
204005_4,,204005_4,204005_5,,-1,204005,3,高友乾,head_org/Head_org_GaoYouQian,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GaoYouGan,Hero_head/head_GaoYouGan_NuQi,4,704024,1,,,,,150,水元修士,JiaoBiao_JiSi_02,90,后排辅助，擅长于控制敌人,与李兴霸，杨森，王魔并称九龙岛四圣,76,,4,1000,559,161,38,47,,,,,16,7,,,5,6,25,200,,,50,"1,000",17961,5192,1227,1534,1,20400500_1,20400501_1,20400502_1,20400503_1,20400504_1,,,204005_1,,600000,Sound_204005_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204005_1_01.mp3,1,远程/控制;0.82;0.37;1,
204005_5,,204005_5,,,-1,204005,3,高友乾,head_org/Head_org_GaoYouQian,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GaoYouGan,Hero_head/head_GaoYouGan_NuQi,4,704024,1,,,,,300,水元修士,JiaoBiao_JiSi_03,132,后排辅助，擅长于控制敌人,与李兴霸，杨森，王魔并称九龙岛四圣,76,,5,1000,559,161,38,47,,,,,16,7,,,5,6,25,200,,,50,"1,000",28285,8177,1933,2417,1,20400500_1,20400501_1,20400502_1,20400503_1,20400504_1,,,204005_1,,1000000,Sound_204005_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204005_1_01.mp3,1,远程/控制;0.82;0.37;1,
201007_1,,201007_1,201007_2,,-1,201007,3,董天君,head_org/Head_org_DongTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DongTianJun,Hero_head/head_DongTianJun_NuQi,2,704025,1,,,,,20,风吼阵主,JiaoBiao_XingZhe_01,8,近战物理攻击，能对敌方群体造成高额的持续伤害,金熬岛十天君之一,17,,1,1000,844,145,41,52,,,,,74,2,,,5,6,25,200,,,50,"1,000",8537,1481,427,534,1,20100700_1,20100701_1,20100702_1,20100703_1,20100704_1,,,201007_1,,50000,Sound_201007_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201007_1_01.mp3,1,近战/爆发;0.77;0.6;0.6,
201007_2,,201007_2,201007_3,,-1,201007,3,董天君,head_org/Head_org_DongTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DongTianJun,Hero_head/head_DongTianJun_NuQi,2,704025,1,,,,,50,风吼阵主,JiaoBiao_XingZhe_01,21,近战物理攻击，能对敌方群体造成高额的持续伤害,金熬岛十天君之一,17,,2,1000,844,145,41,52,,,,,74,2,,,5,6,25,200,,,50,"1,000",12805,2221,641,802,1,20100700_1,20100701_1,20100702_1,20100703_1,20100704_1,,,201007_1,,100000,Sound_201007_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201007_1_01.mp3,1,近战/爆发;0.77;0.6;0.6,
201007_3,,201007_3,201007_4,,-1,201007,3,董天君,head_org/Head_org_DongTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DongTianJun,Hero_head/head_DongTianJun_NuQi,2,704025,1,,,1,80,100,风吼阵主,JiaoBiao_XingZhe_02,48,近战物理攻击，能对敌方群体造成高额的持续伤害,金熬岛十天君之一,17,,3,1000,844,145,41,52,,,,,74,2,,,5,6,25,200,,,50,"1,000",18781,3258,941,1176,1,20100700_1,20100701_1,20100702_1,20100703_1,20100704_1,,,201007_1,,300000,Sound_201007_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201007_1_01.mp3,1,近战/爆发;0.77;0.6;0.6,董天君
201007_4,,201007_4,201007_5,,-1,201007,3,董天君,head_org/Head_org_DongTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DongTianJun,Hero_head/head_DongTianJun_NuQi,2,704025,1,,,,,150,风吼阵主,JiaoBiao_XingZhe_02,90,近战物理攻击，能对敌方群体造成高额的持续伤害,金熬岛十天君之一,17,,4,1000,844,145,41,52,,,,,74,2,,,5,6,25,200,,,50,"1,000",27105,4702,1358,1698,1,20100700_1,20100701_1,20100702_1,20100703_1,20100704_1,,,201007_1,,600000,Sound_201007_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201007_1_01.mp3,1,近战/爆发;0.77;0.6;0.6,
201007_5,,201007_5,,,-1,201007,3,董天君,head_org/Head_org_DongTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DongTianJun,Hero_head/head_DongTianJun_NuQi,2,704025,1,,,,,300,风吼阵主,JiaoBiao_XingZhe_03,132,近战物理攻击，能对敌方群体造成高额的持续伤害,金熬岛十天君之一,17,,5,1000,844,145,41,52,,,,,74,2,,,5,6,25,200,,,50,"1,000",42685,7405,2139,2674,1,20100700_1,20100701_1,20100702_1,20100703_1,20100704_1,,,201007_1,,1000000,Sound_201007_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201007_1_01.mp3,1,近战/爆发;0.77;0.6;0.6,
203010_1,,203010_1,203010_2,,-1,203010,3,广成子,head_org/Head_org_GuangChengZi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GuangChengZi,Hero_head/head_GuangChengZi_NuQi,5,704026,1,,,,,20,轩辕帝师,JiaoBiao_FuShi_01,8,后排物理输出，强大的范围伤害,昆仑山元始天尊座下最强大的十二位弟子之一，并称昆仑十二仙,45,,1,1000,656,144,48,38,,,,,40,5,,,5,6,20,200,,,50,"1,000",6411,1414,471,377,,20301000_1,20301001_1,20301002_1,20301003_1,20301004_1,,,203010_1,,50000,Sound_203010_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203010_1_01.mp3,1,远程/输出;1;0.37;0.67,
203010_2,,203010_2,203010_3,,-1,203010,3,广成子,head_org/Head_org_GuangChengZi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GuangChengZi,Hero_head/head_GuangChengZi_NuQi,5,704026,1,,,,,50,轩辕帝师,JiaoBiao_FuShi_01,21,后排物理输出，强大的范围伤害,昆仑山元始天尊座下最强大的十二位弟子之一，并称昆仑十二仙,45,,2,1000,656,144,48,38,,,,,40,5,,,5,6,20,200,,,50,"1,000",9617,2121,707,565,,20301000_1,20301001_1,20301002_1,20301003_1,20301004_1,,,203010_1,,100000,Sound_203010_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203010_1_01.mp3,1,远程/输出;1;0.37;0.67,
203010_3,,203010_3,203010_4,,-1,203010,3,广成子,head_org/Head_org_GuangChengZi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GuangChengZi,Hero_head/head_GuangChengZi_NuQi,5,704026,1,,,1,80,100,轩辕帝师,JiaoBiao_FuShi_02,48,后排物理输出，强大的范围伤害,昆仑山元始天尊座下最强大的十二位弟子之一，并称昆仑十二仙,45,,3,1000,656,144,48,38,,,,,40,5,,,5,6,20,200,,,50,"1,000",14105,3111,1037,829,,20301000_1,20301001_1,20301002_1,20301003_1,20301004_1,,,203010_1,,300000,Sound_203010_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203010_1_01.mp3,1,远程/输出;1;0.37;0.67,广成子
203010_4,,203010_4,203010_5,,-1,203010,3,广成子,head_org/Head_org_GuangChengZi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GuangChengZi,Hero_head/head_GuangChengZi_NuQi,5,704026,1,,,,,150,轩辕帝师,JiaoBiao_FuShi_02,90,后排物理输出，强大的范围伤害,昆仑山元始天尊座下最强大的十二位弟子之一，并称昆仑十二仙,45,,4,1000,656,144,48,38,,,,,40,5,,,5,6,20,200,,,50,"1,000",20341,4487,1495,1196,,20301000_1,20301001_1,20301002_1,20301003_1,20301004_1,,,203010_1,,600000,Sound_203010_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203010_1_01.mp3,1,远程/输出;1;0.37;0.67,
203010_5,,203010_5,,,-1,203010,3,广成子,head_org/Head_org_GuangChengZi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_GuangChengZi,Hero_head/head_GuangChengZi_NuQi,5,704026,1,,,,,300,轩辕帝师,JiaoBiao_FuShi_03,132,后排物理输出，强大的范围伤害,昆仑山元始天尊座下最强大的十二位弟子之一，并称昆仑十二仙,45,,5,1000,656,144,48,38,,,,,40,5,,,5,6,20,200,,,50,"1,000",32057,7071,2357,1885,,20301000_1,20301001_1,20301002_1,20301003_1,20301004_1,,,203010_1,,1000000,Sound_203010_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203010_1_01.mp3,1,远程/输出;1;0.37;0.67,
204002_1,,204002_1,204002_2,,-1,204002,1,喜媚儿,head_org/Head_org_XiMeiEr,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_XiMeiEr,Hero_head/head_XiMeiEr_NuQi,4,704027,1,,,,,20,昆仑仙子,JiaoBiao_JiSi_01,8,后排辅助，擅长于控制敌人,血统最纯正的仙人之一，燃灯道人的妹妹，隐居在昆仑山,78,,1,1000,511,159,34,43,,,,,15,7,,,5,6,25,200,,,50,"1,000",4997,1555,339,424,1,20400200_1,20400201_1,20400202_1,20400203_1,20400204_1,,,204002_1,,50000,Sound_204002_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204002_1_01.mp3,1,远程/控制;0.82;0.37;1,
204002_2,,204002_2,204002_3,,-1,204002,1,喜媚儿,head_org/Head_org_XiMeiEr,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_XiMeiEr,Hero_head/head_XiMeiEr_NuQi,4,704027,1,,,,,50,昆仑仙子,JiaoBiao_JiSi_01,21,后排辅助，擅长于控制敌人,血统最纯正的仙人之一，燃灯道人的妹妹，隐居在昆仑山,78,,2,1000,511,159,34,43,,,,,15,7,,,5,6,25,200,,,50,"1,000",7495,2333,509,636,1,20400200_1,20400201_1,20400202_1,20400203_1,20400204_1,,,204002_1,,100000,Sound_204002_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204002_1_01.mp3,1,远程/控制;0.82;0.37;1,
204002_3,,204002_3,204002_4,,-1,204002,1,喜媚儿,head_org/Head_org_XiMeiEr,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_XiMeiEr,Hero_head/head_XiMeiEr_NuQi,4,704027,1,,,1,80,100,昆仑仙子,JiaoBiao_JiSi_02,48,后排辅助，擅长于控制敌人,血统最纯正的仙人之一，燃灯道人的妹妹，隐居在昆仑山,78,,3,1000,511,159,34,43,,,,,15,7,,,5,6,25,200,,,50,"1,000",10993,3422,746,933,1,20400200_1,20400201_1,20400202_1,20400203_1,20400204_1,,,204002_1,,300000,Sound_204002_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204002_1_01.mp3,1,远程/控制;0.82;0.37;1,喜媚儿
204002_4,,204002_4,204002_5,,-1,204002,1,喜媚儿,head_org/Head_org_XiMeiEr,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_XiMeiEr,Hero_head/head_XiMeiEr_NuQi,4,704027,1,,,,,150,昆仑仙子,JiaoBiao_JiSi_02,90,后排辅助，擅长于控制敌人,血统最纯正的仙人之一，燃灯道人的妹妹，隐居在昆仑山,78,,4,1000,511,159,34,43,,,,,15,7,,,5,6,25,200,,,50,"1,000",15854,4935,1076,1346,1,20400200_1,20400201_1,20400202_1,20400203_1,20400204_1,,,204002_1,,600000,Sound_204002_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204002_1_01.mp3,1,远程/控制;0.82;0.37;1,
204002_5,,204002_5,,,-1,204002,1,喜媚儿,head_org/Head_org_XiMeiEr,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_XiMeiEr,Hero_head/head_XiMeiEr_NuQi,4,704027,1,,,,,300,昆仑仙子,JiaoBiao_JiSi_03,132,后排辅助，擅长于控制敌人,血统最纯正的仙人之一，燃灯道人的妹妹，隐居在昆仑山,78,,5,1000,511,159,34,43,,,,,15,7,,,5,6,25,200,,,50,"1,000",24985,7778,1697,2121,1,20400200_1,20400201_1,20400202_1,20400203_1,20400204_1,,,204002_1,,1000000,Sound_204002_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204002_1_01.mp3,1,远程/控制;0.82;0.37;1,
203013_1,,203013_1,203013_2,,-1,203013,3,申公豹,head_org/Head_org_ShenGongBao,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ShenGongBao,Hero_head/head_ShenGongBao_NuQi,3,704028,1,,,,,20,雷电神君,JiaoBiao_ShuShi_01,8,中排法术输出，强大的群体伤害,金鳌岛的强大散修，拥有攻击性最强的法宝,34,,1,1000,822,192,33,42,,,,,46,5,,,5,6,25,200,,,50,"1,000",8580,2005,356,445,1,20301300_1,20301301_1,20301302_1,20301303_1,20301304_1,,,203013_1,,50000,Sound_203013_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203013_1_01.mp3,1,远程/范围/爆发;1;0.53;0.7,
203013_2,,203013_2,203013_3,,-1,203013,3,申公豹,head_org/Head_org_ShenGongBao,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ShenGongBao,Hero_head/head_ShenGongBao_NuQi,3,704028,1,,,,,50,雷电神君,JiaoBiao_ShuShi_01,21,中排法术输出，强大的群体伤害,金鳌岛的强大散修，拥有攻击性最强的法宝,34,,2,1000,822,192,33,42,,,,,46,5,,,5,6,25,200,,,50,"1,000",12870,3008,534,668,1,20301300_1,20301301_1,20301302_1,20301303_1,20301304_1,,,203013_1,,100000,Sound_203013_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203013_1_01.mp3,1,远程/范围/爆发;1;0.53;0.7,
203013_3,,203013_3,203013_4,,-1,203013,3,申公豹,head_org/Head_org_ShenGongBao,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ShenGongBao,Hero_head/head_ShenGongBao_NuQi,3,704028,1,,,1,80,100,雷电神君,JiaoBiao_ShuShi_02,48,中排法术输出，强大的群体伤害,金鳌岛的强大散修，拥有攻击性最强的法宝,34,,3,1000,822,192,33,42,,,,,46,5,,,5,6,25,200,,,50,"1,000",18876,4412,784,980,1,20301300_1,20301301_1,20301302_1,20301303_1,20301304_1,,,203013_1,,300000,Sound_203013_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203013_1_01.mp3,1,远程/范围/爆发;1;0.53;0.7,申公豹
203013_4,,203013_4,203013_5,,-1,203013,3,申公豹,head_org/Head_org_ShenGongBao,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ShenGongBao,Hero_head/head_ShenGongBao_NuQi,3,704028,1,,,,,150,雷电神君,JiaoBiao_ShuShi_02,90,中排法术输出，强大的群体伤害,金鳌岛的强大散修，拥有攻击性最强的法宝,34,,4,1000,822,192,33,42,,,,,46,5,,,5,6,25,200,,,50,"1,000",27258,6372,1132,1416,1,20301300_1,20301301_1,20301302_1,20301303_1,20301304_1,,,203013_1,,600000,Sound_203013_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203013_1_01.mp3,1,远程/范围/爆发;1;0.53;0.7,
203013_5,,203013_5,,,-1,203013,3,申公豹,head_org/Head_org_ShenGongBao,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ShenGongBao,Hero_head/head_ShenGongBao_NuQi,3,704028,1,,,,,300,雷电神君,JiaoBiao_ShuShi_03,132,中排法术输出，强大的群体伤害,金鳌岛的强大散修，拥有攻击性最强的法宝,34,,5,1000,822,192,33,42,,,,,46,5,,,5,6,25,200,,,50,"1,000",42900,10028,1782,2228,1,20301300_1,20301301_1,20301302_1,20301303_1,20301304_1,,,203013_1,,1000000,Sound_203013_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203013_1_01.mp3,1,远程/范围/爆发;1;0.53;0.7,
203004_1,,203004_1,203004_2,,-1,203004,2,妲己,head_org/Head_org_DaJi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaJi,Hero_head/head_DaJi,3,704029,1,,,,,20,绝世妖姬,JiaoBiao_ShuShi_01,8,中排法术输出，强大的范围伤害和单控技能,早年叛出金鳌岛，后与王贵人，喜媚儿，圣火女结拜占据朝歌,35,,1,1000,822,192,33,42,,,,,46,5,,,5,6,25,200,,,50,"1,000",8580,2005,356,445,1,20300400_1,20300401_1,20300402_1,20300403_1,20300404_1,,,203004_1,,50000,Sound_203001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203001_1_01.mp3,1,远程/范围/爆发;1;0.53;0.7,
203004_2,,203004_2,203004_3,,-1,203004,2,妲己,head_org/Head_org_DaJi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaJi,Hero_head/head_DaJi,3,704029,1,,,,,50,绝世妖姬,JiaoBiao_ShuShi_01,21,中排法术输出，强大的范围伤害和单控技能,早年叛出金鳌岛，后与王贵人，喜媚儿，圣火女结拜占据朝歌,35,,2,1000,822,192,33,42,,,,,46,5,,,5,6,25,200,,,50,"1,000",12870,3008,534,668,1,20300400_1,20300401_1,20300402_1,20300403_1,20300404_1,,,203004_1,,100000,Sound_203001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203001_1_01.mp3,1,远程/范围/爆发;1;0.53;0.7,
203004_3,,203004_3,203004_4,,-1,203004,2,妲己,head_org/Head_org_DaJi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaJi,Hero_head/head_DaJi,3,704029,1,,,1,80,100,绝世妖姬,JiaoBiao_ShuShi_02,48,中排法术输出，强大的范围伤害和单控技能,早年叛出金鳌岛，后与王贵人，喜媚儿，圣火女结拜占据朝歌,35,,3,1000,822,192,33,42,,,,,46,5,,,5,6,25,200,,,50,"1,000",18876,4412,784,980,1,20300400_1,20300401_1,20300402_1,20300403_1,20300404_1,,,203004_1,,300000,Sound_203001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203001_1_01.mp3,1,远程/范围/爆发;1;0.53;0.7,妲己
203004_4,,203004_4,203004_5,,-1,203004,2,妲己,head_org/Head_org_DaJi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaJi,Hero_head/head_DaJi,3,704029,1,,,,,150,绝世妖姬,JiaoBiao_ShuShi_02,90,中排法术输出，强大的范围伤害和单控技能,早年叛出金鳌岛，后与王贵人，喜媚儿，圣火女结拜占据朝歌,35,,4,1000,822,192,33,42,,,,,46,5,,,5,6,25,200,,,50,"1,000",27258,6372,1132,1416,1,20300400_1,20300401_1,20300402_1,20300403_1,20300404_1,,,203004_1,,600000,Sound_203001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203001_1_01.mp3,1,远程/范围/爆发;1;0.53;0.7,
203004_5,,203004_5,,,-1,203004,2,妲己,head_org/Head_org_DaJi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaJi,Hero_head/head_DaJi,3,704029,1,,,,,300,绝世妖姬,JiaoBiao_ShuShi_03,132,中排法术输出，强大的范围伤害和单控技能,早年叛出金鳌岛，后与王贵人，喜媚儿，圣火女结拜占据朝歌,35,,5,1000,822,192,33,42,,,,,46,5,,,5,6,25,200,,,50,"1,000",42900,10028,1782,2228,1,20300400_1,20300401_1,20300402_1,20300403_1,20300404_1,,,203004_1,,1000000,Sound_203001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203001_1_01.mp3,1,远程/范围/爆发;1;0.53;0.7,
200012_1,,200012_1,200012_2,,-1,200012,1,闻仲,head_org/Head_org_WenZhong,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_WenZhong,Hero_head/head_WenZhong,3,704031,1,,,,,20,闻太师,JiaoBiao_ShuShi_01,8,中排物理输出，强大的支持技能使其成为团队输出与防御不可或缺的单位,金鳌岛最强大的仙人之一，也是殷朝国师,49,,1,1000,683,172,38,48,,,,,38,5,,,5,6,20,200,,,50,"1,000",7131,1805,410,512,1,20001200_1,20001201_1,20001202_1,20001203_1,20001204_1,,,200012_1,,50000,Sound_200012_1_01.mp3,,,,,11,,,,0.5,standby,Sound_200012_1_01.mp3,1,远程/范围/爆发;1;0.53;0.7,
200012_2,,200012_2,200012_3,,-1,200012,1,闻仲,head_org/Head_org_WenZhong,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_WenZhong,Hero_head/head_WenZhong,3,704031,1,,,,,50,闻太师,JiaoBiao_ShuShi_01,21,中排物理输出，强大的支持技能使其成为团队输出与防御不可或缺的单位,金鳌岛最强大的仙人之一，也是殷朝国师,49,,2,1000,683,172,38,48,,,,,38,5,,,5,6,20,200,,,50,"1,000",10697,2707,615,768,1,20001200_1,20001201_1,20001202_1,20001203_1,20001204_1,,,200012_1,,100000,Sound_200012_1_01.mp3,,,,,11,,,,0.5,standby,Sound_200012_1_01.mp3,1,远程/范围/爆发;1;0.53;0.7,
200012_3,,200012_3,200012_4,,-1,200012,1,闻仲,head_org/Head_org_WenZhong,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_WenZhong,Hero_head/head_WenZhong,3,704031,1,,,1,80,100,闻太师,JiaoBiao_ShuShi_01,48,中排物理输出，强大的支持技能使其成为团队输出与防御不可或缺的单位,金鳌岛最强大的仙人之一，也是殷朝国师,49,,3,1000,683,172,38,48,,,,,38,5,,,5,6,20,200,,,50,"1,000",15689,3971,902,1127,1,20001200_1,20001201_1,20001202_1,20001203_1,20001204_1,,,200012_1,,300000,Sound_200012_1_01.mp3,,,,,11,,,,0.5,standby,Sound_200012_1_01.mp3,1,远程/范围/爆发;1;0.53;0.7,闻仲
200012_4,,200012_4,200012_5,,-1,200012,1,闻仲,head_org/Head_org_WenZhong,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_WenZhong,Hero_head/head_WenZhong,3,704031,1,,,,,150,闻太师,JiaoBiao_ShuShi_01,90,中排物理输出，强大的支持技能使其成为团队输出与防御不可或缺的单位,金鳌岛最强大的仙人之一，也是殷朝国师,49,,4,1000,683,172,38,48,,,,,38,5,,,5,6,20,200,,,50,"1,000",22656,5734,1302,1628,1,20001200_1,20001201_1,20001202_1,20001203_1,20001204_1,,,200012_1,,600000,Sound_200012_1_01.mp3,,,,,11,,,,0.5,standby,Sound_200012_1_01.mp3,1,远程/范围/爆发;1;0.53;0.7,
200012_5,,200012_5,,,-1,200012,1,闻仲,head_org/Head_org_WenZhong,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_WenZhong,Hero_head/head_WenZhong,3,704031,1,,,,,300,闻太师,JiaoBiao_ShuShi_01,132,中排物理输出，强大的支持技能使其成为团队输出与防御不可或缺的单位,金鳌岛最强大的仙人之一，也是殷朝国师,49,,5,1000,683,172,38,48,,,,,38,5,,,5,6,20,200,,,50,"1,000",35657,9025,2050,2562,1,20001200_1,20001201_1,20001202_1,20001203_1,20001204_1,,,200012_1,,1000000,Sound_200012_1_01.mp3,,,,,11,,,,0.5,standby,Sound_200012_1_01.mp3,1,远程/范围/爆发;1;0.53;0.7,
