key,Remarks,uniqueId,conditionId,conditionLevel,subConditionId,fettersAttrDesc,fettersAttrData,fettersPrecentAttrData,subConditionRestrict,subConditionValue
2040050408,,2040050408,20400504,8,20400504,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：生命+9.5%,,1_950,3_2,1_8
2040050409,,2040050409,20400504,9,20400504,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：生命+10%,,1_1000,3_2,1_9
2040050410,,2040050410,20400504,10,20400504,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：生命+10.5%,,1_1050,3_2,1_10
2040050411,,2040050411,20400504,11,20400504,Lv.11 同时拥有2个橙色品阶羁绊英雄：生命+11%,,1_1100,3_2,1_11
2040050501,,2040050501,20400505,1,20400505,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2040050502,,2040050502,20400505,2,20400505,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2040050503,,2040050503,20400505,3,20400505,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2040050504,,2040050504,20400505,4,20400505,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2040050505,,2040050505,20400505,5,20400505,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2040050506,,2040050506,20400505,6,20400505,Lv.6 同时拥有2个紫色品阶羁绊英雄：攻击+8.5%,,5_850,3_2,1_6
2040050507,,2040050507,20400505,7,20400505,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：攻击+9%,,5_900,3_2,1_7
2040050508,,2040050508,20400505,8,20400505,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：攻击+9.5%,,5_950,3_2,1_8
2040050509,,2040050509,20400505,9,20400505,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：攻击+10%,,5_1000,3_2,1_9
2040050510,,2040050510,20400505,10,20400505,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：攻击+10.5%,,5_1050,3_2,1_10
2040050511,,2040050511,20400505,11,20400505,Lv.11 同时拥有2个橙色品阶羁绊英雄：攻击+11%,,5_1100,3_2,1_11
2040080101,,2040080101,20400801,1,20400801,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2040080102,,2040080102,20400801,2,20400801,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2040080103,,2040080103,20400801,3,20400801,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2040080104,,2040080104,20400801,4,20400801,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2040080105,,2040080105,20400801,5,20400801,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2040080201,,2040080201,20400802,1,20400802,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2040080202,,2040080202,20400802,2,20400802,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2040080203,,2040080203,20400802,3,20400802,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2040080204,,2040080204,20400802,4,20400802,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2040080205,,2040080205,20400802,5,20400802,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2040080301,,2040080301,20400803,1,20400803,Lv.1 同时拥有2个1星羁绊英雄：生命+4%,,1_400,3_2,2_1
2040080302,,2040080302,20400803,2,20400803,Lv.2 同时拥有2个2星羁绊英雄：生命+8%,,1_800,3_2,2_2
2040080303,,2040080303,20400803,3,20400803,Lv.3 同时拥有2个3星羁绊英雄：生命+12%,,1_1200,3_2,2_3
2040080304,,2040080304,20400803,4,20400803,Lv.4 同时拥有2个4星羁绊英雄：生命+16%,,1_1600,3_2,2_4
2040080305,,2040080305,20400803,5,20400803,Lv.5 同时拥有2个5星羁绊英雄：生命+20%,,1_2000,3_2,2_5
2040080401,,2040080401,20400804,1,20400804,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2040080402,,2040080402,20400804,2,20400804,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2040080403,,2040080403,20400804,3,20400804,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2040080404,,2040080404,20400804,4,20400804,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2040080405,,2040080405,20400804,5,20400804,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2040080406,,2040080406,20400804,6,20400804,Lv.6 同时拥有2个紫色品阶羁绊英雄：生命+8.5%,,1_850,3_2,1_6
2040080407,,2040080407,20400804,7,20400804,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：生命+9%,,1_900,3_2,1_7
2040080408,,2040080408,20400804,8,20400804,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：生命+9.5%,,1_950,3_2,1_8
2040080409,,2040080409,20400804,9,20400804,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：生命+10%,,1_1000,3_2,1_9
2040080410,,2040080410,20400804,10,20400804,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：生命+10.5%,,1_1050,3_2,1_10
2040080411,,2040080411,20400804,11,20400804,Lv.11 同时拥有2个橙色品阶羁绊英雄：生命+11%,,1_1100,3_2,1_11
2040080501,,2040080501,20400805,1,20400805,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2040080502,,2040080502,20400805,2,20400805,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2040080503,,2040080503,20400805,3,20400805,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2040080504,,2040080504,20400805,4,20400805,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2040080505,,2040080505,20400805,5,20400805,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2040080506,,2040080506,20400805,6,20400805,Lv.6 同时拥有2个紫色品阶羁绊英雄：攻击+8.5%,,5_850,3_2,1_6
2040080507,,2040080507,20400805,7,20400805,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：攻击+9%,,5_900,3_2,1_7
2040080508,,2040080508,20400805,8,20400805,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：攻击+9.5%,,5_950,3_2,1_8
2040080509,,2040080509,20400805,9,20400805,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：攻击+10%,,5_1000,3_2,1_9
2040080510,,2040080510,20400805,10,20400805,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：攻击+10.5%,,5_1050,3_2,1_10
2040080511,,2040080511,20400805,11,20400805,Lv.11 同时拥有2个橙色品阶羁绊英雄：攻击+11%,,5_1100,3_2,1_11
2030040101,,2030040101,20300401,1,20300401,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030040102,,2030040102,20300401,2,20300401,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030040103,,2030040103,20300401,3,20300401,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030040104,,2030040104,20300401,4,20300401,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030040105,,2030040105,20300401,5,20300401,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030040201,,2030040201,20300402,1,20300402,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030040202,,2030040202,20300402,2,20300402,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030040203,,2030040203,20300402,3,20300402,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030040204,,2030040204,20300402,4,20300402,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030040205,,2030040205,20300402,5,20300402,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030040301,,2030040301,20300403,1,20300403,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030040302,,2030040302,20300403,2,20300403,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030040303,,2030040303,20300403,3,20300403,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030040304,,2030040304,20300403,4,20300403,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030040305,,2030040305,20300403,5,20300403,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030040401,,2030040401,20300404,1,20300404,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2030040402,,2030040402,20300404,2,20300404,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2030040403,,2030040403,20300404,3,20300404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2030040404,,2030040404,20300404,4,20300404,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2030040405,,2030040405,20300404,5,20300404,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2030040501,,2030040501,20300405,1,20300405,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2030040502,,2030040502,20300405,2,20300405,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2030040503,,2030040503,20300405,3,20300405,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2030040504,,2030040504,20300405,4,20300405,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2030040505,,2030040505,20300405,5,20300405,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2030030101,,2030030101,20300301,1,20300301,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030030102,,2030030102,20300301,2,20300301,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030030103,,2030030103,20300301,3,20300301,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030030104,,2030030104,20300301,4,20300301,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030030105,,2030030105,20300301,5,20300301,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030030201,,2030030201,20300302,1,20300302,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030030202,,2030030202,20300302,2,20300302,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030030203,,2030030203,20300302,3,20300302,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030030204,,2030030204,20300302,4,20300302,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030030205,,2030030205,20300302,5,20300302,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030030301,,2030030301,20300303,1,20300303,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030030302,,2030030302,20300303,2,20300303,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030030303,,2030030303,20300303,3,20300303,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030030304,,2030030304,20300303,4,20300303,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030030305,,2030030305,20300303,5,20300303,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030030401,,2030030401,20300304,1,20300304,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2030030402,,2030030402,20300304,2,20300304,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2030030403,,2030030403,20300304,3,20300304,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2030030404,,2030030404,20300304,4,20300304,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2030030405,,2030030405,20300304,5,20300304,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2030030501,,2030030501,20300305,1,20300305,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2030030502,,2030030502,20300305,2,20300305,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2030030503,,2030030503,20300305,3,20300305,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2030030504,,2030030504,20300305,4,20300305,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2030030505,,2030030505,20300305,5,20300305,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2030030506,,2030030506,20300305,6,20300305,Lv.6 同时拥有2个紫色品阶羁绊英雄：攻击+8.5%,,5_850,3_2,1_6
2030030507,,2030030507,20300305,7,20300305,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：攻击+9%,,5_900,3_2,1_7
2030030508,,2030030508,20300305,8,20300305,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：攻击+9.5%,,5_950,3_2,1_8
2030030509,,2030030509,20300305,9,20300305,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：攻击+10%,,5_1000,3_2,1_9
2030030510,,2030030510,20300305,10,20300305,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：攻击+10.5%,,5_1050,3_2,1_10
2030030511,,2030030511,20300305,11,20300305,Lv.11 同时拥有2个橙色品阶羁绊英雄：攻击+11%,,5_1100,3_2,1_11
2030020101,,2030020101,20300201,1,20300201,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030020102,,2030020102,20300201,2,20300201,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030020103,,2030020103,20300201,3,20300201,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030020104,,2030020104,20300201,4,20300201,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030020105,,2030020105,20300201,5,20300201,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030020201,,2030020201,20300202,1,20300202,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030020202,,2030020202,20300202,2,20300202,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030020203,,2030020203,20300202,3,20300202,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030020204,,2030020204,20300202,4,20300202,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030020205,,2030020205,20300202,5,20300202,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030020301,,2030020301,20300203,1,20300203,Lv.1 同时拥有2个1星羁绊英雄：生命+4%,,1_400,3_2,2_1
2030020302,,2030020302,20300203,2,20300203,Lv.2 同时拥有2个2星羁绊英雄：生命+8%,,1_800,3_2,2_2
2030020303,,2030020303,20300203,3,20300203,Lv.3 同时拥有2个3星羁绊英雄：生命+12%,,1_1200,3_2,2_3
2030020304,,2030020304,20300203,4,20300203,Lv.4 同时拥有2个4星羁绊英雄：生命+16%,,1_1600,3_2,2_4
2030020305,,2030020305,20300203,5,20300203,Lv.5 同时拥有2个5星羁绊英雄：生命+20%,,1_2000,3_2,2_5
2030020401,,2030020401,20300204,1,20300204,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2030020402,,2030020402,20300204,2,20300204,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2030020403,,2030020403,20300204,3,20300204,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2030020404,,2030020404,20300204,4,20300204,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2030020405,,2030020405,20300204,5,20300204,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2030020406,,2030020406,20300204,6,20300204,Lv.6 同时拥有2个紫色品阶羁绊英雄：生命+8.5%,,1_850,3_2,1_6
2030020407,,2030020407,20300204,7,20300204,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：生命+9%,,1_900,3_2,1_7
2030020408,,2030020408,20300204,8,20300204,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：生命+9.5%,,1_950,3_2,1_8
2030020409,,2030020409,20300204,9,20300204,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：生命+10%,,1_1000,3_2,1_9
2030020410,,2030020410,20300204,10,20300204,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：生命+10.5%,,1_1050,3_2,1_10
2030020411,,2030020411,20300204,11,20300204,Lv.11 同时拥有2个橙色品阶羁绊英雄：生命+11%,,1_1100,3_2,1_11
2030020501,,2030020501,20300205,1,20300205,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2030020502,,2030020502,20300205,2,20300205,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2030020503,,2030020503,20300205,3,20300205,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2030020504,,2030020504,20300205,4,20300205,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2030020505,,2030020505,20300205,5,20300205,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2030020506,,2030020506,20300205,6,20300205,Lv.6 同时拥有2个紫色品阶羁绊英雄：攻击+8.5%,,5_850,3_2,1_6
2030020507,,2030020507,20300205,7,20300205,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：攻击+9%,,5_900,3_2,1_7
2030020508,,2030020508,20300205,8,20300205,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：攻击+9.5%,,5_950,3_2,1_8
2030020509,,2030020509,20300205,9,20300205,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：攻击+10%,,5_1000,3_2,1_9
2030020510,,2030020510,20300205,10,20300205,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：攻击+10.5%,,5_1050,3_2,1_10
2030020511,,2030020511,20300205,11,20300205,Lv.11 同时拥有2个橙色品阶羁绊英雄：攻击+11%,,5_1100,3_2,1_11
2030100101,,2030100101,20301001,1,20301001,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030100102,,2030100102,20301001,2,20301001,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030100103,,2030100103,20301001,3,20301001,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030100104,,2030100104,20301001,4,20301001,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030100105,,2030100105,20301001,5,20301001,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030100201,,2030100201,20301002,1,20301002,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030100202,,2030100202,20301002,2,20301002,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030100203,,2030100203,20301002,3,20301002,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030100204,,2030100204,20301002,4,20301002,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030100205,,2030100205,20301002,5,20301002,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030100301,,2030100301,20301003,1,20301003,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030100302,,2030100302,20301003,2,20301003,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030100303,,2030100303,20301003,3,20301003,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030100304,,2030100304,20301003,4,20301003,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030100305,,2030100305,20301003,5,20301003,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030100401,,2030100401,20301004,1,20301004,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2030100402,,2030100402,20301004,2,20301004,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2030100403,,2030100403,20301004,3,20301004,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2030100404,,2030100404,20301004,4,20301004,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2030100405,,2030100405,20301004,5,20301004,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2030100406,,2030100406,20301004,6,20301004,Lv.6 同时拥有2个紫色品阶羁绊英雄：生命+8.5%,,1_850,3_2,1_6
2030100407,,2030100407,20301004,7,20301004,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：生命+9%,,1_900,3_2,1_7
2030100408,,2030100408,20301004,8,20301004,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：生命+9.5%,,1_950,3_2,1_8
2030100409,,2030100409,20301004,9,20301004,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：生命+10%,,1_1000,3_2,1_9
2030100410,,2030100410,20301004,10,20301004,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：生命+10.5%,,1_1050,3_2,1_10
2030100411,,2030100411,20301004,11,20301004,Lv.11 同时拥有2个橙色品阶羁绊英雄：生命+11%,,1_1100,3_2,1_11
2030100501,,2030100501,20301005,1,20301005,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2030100502,,2030100502,20301005,2,20301005,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2030100503,,2030100503,20301005,3,20301005,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2030100504,,2030100504,20301005,4,20301005,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2030100505,,2030100505,20301005,5,20301005,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2030100506,,2030100506,20301005,6,20301005,Lv.6 同时拥有2个紫色品阶羁绊英雄：攻击+8.5%,,5_850,3_2,1_6
2030100507,,2030100507,20301005,7,20301005,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：攻击+9%,,5_900,3_2,1_7
2030100508,,2030100508,20301005,8,20301005,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：攻击+9.5%,,5_950,3_2,1_8
2030100509,,2030100509,20301005,9,20301005,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：攻击+10%,,5_1000,3_2,1_9
2030100510,,2030100510,20301005,10,20301005,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：攻击+10.5%,,5_1050,3_2,1_10
2030100511,,2030100511,20301005,11,20301005,Lv.11 同时拥有2个橙色品阶羁绊英雄：攻击+11%,,5_1100,3_2,1_11
2000110101,,2000110101,20001101,1,20001101,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2000110102,,2000110102,20001101,2,20001101,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2000110103,,2000110103,20001101,3,20001101,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2000110104,,2000110104,20001101,4,20001101,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2000110105,,2000110105,20001101,5,20001101,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2000110201,,2000110201,20001102,1,20001102,Lv.1 同时拥有2个1星羁绊英雄：生命+4%,,1_400,3_2,2_1
2000110202,,2000110202,20001102,2,20001102,Lv.2 同时拥有2个2星羁绊英雄：生命+8%,,1_800,3_2,2_2
2000110203,,2000110203,20001102,3,20001102,Lv.3 同时拥有2个3星羁绊英雄：生命+12%,,1_1200,3_2,2_3
2000110204,,2000110204,20001102,4,20001102,Lv.4 同时拥有2个4星羁绊英雄：生命+16%,,1_1600,3_2,2_4
2000110205,,2000110205,20001102,5,20001102,Lv.5 同时拥有2个5星羁绊英雄：生命+20%,,1_2000,3_2,2_5
2000110301,,2000110301,20001103,1,20001103,Lv.1 同时拥有2个1星羁绊英雄：生命+4%,,1_400,3_2,2_1
2000110302,,2000110302,20001103,2,20001103,Lv.2 同时拥有2个2星羁绊英雄：生命+8%,,1_800,3_2,2_2
2000110303,,2000110303,20001103,3,20001103,Lv.3 同时拥有2个3星羁绊英雄：生命+12%,,1_1200,3_2,2_3
2000110304,,2000110304,20001103,4,20001103,Lv.4 同时拥有2个4星羁绊英雄：生命+16%,,1_1600,3_2,2_4
2000110305,,2000110305,20001103,5,20001103,Lv.5 同时拥有2个5星羁绊英雄：生命+20%,,1_2000,3_2,2_5
2000110401,,2000110401,20001104,1,20001104,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2000110402,,2000110402,20001104,2,20001104,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2000110403,,2000110403,20001104,3,20001104,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2000110404,,2000110404,20001104,4,20001104,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2000110405,,2000110405,20001104,5,20001104,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2000110406,,2000110406,20001104,6,20001104,Lv.6 同时拥有2个紫色品阶羁绊英雄：生命+8.5%,,1_850,3_2,1_6
2000110407,,2000110407,20001104,7,20001104,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：生命+9%,,1_900,3_2,1_7
2000110408,,2000110408,20001104,8,20001104,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：生命+9.5%,,1_950,3_2,1_8
