key,Remarks,uniqueId,conditionId,conditionLevel,subConditionId,nextID,fettersAttrDesc,fettersAttrData,fettersPrecentAttrData,subConditionRestrict,subConditionValue
2030100403,,2030100403,20301004,3,20301004,2030100404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+4800,生命_4800,,3_2,1_4
2030100404,,2030100404,20301004,4,20301004,2030100405,Lv.4 同时拥有2个紫色品阶羁绊英雄：生命+6720,生命_6720,,3_2,1_8
2030100405,,2030100405,20301004,5,20301004,,Lv.5 同时拥有2个橙色品阶羁绊英雄：生命+8640,生命_8640,,3_2,1_13
2030100501,,2030100501,20301005,1,20301005,2030100502,Lv.1 同时拥有2个白色品阶羁绊英雄：物理攻击+120,物理攻击_120,,3_2,1_0
2030100502,,2030100502,20301005,2,20301005,2030100503,Lv.2 同时拥有2个绿色品阶羁绊英雄：物理攻击+360,物理攻击_360,,3_2,1_1
2030100503,,2030100503,20301005,3,20301005,2030100504,Lv.3 同时拥有2个蓝色品阶羁绊英雄：物理攻击+600,物理攻击_600,,3_2,1_4
2030100504,,2030100504,20301005,4,20301005,2030100505,Lv.4 同时拥有2个紫色品阶羁绊英雄：物理攻击+840,物理攻击_840,,3_2,1_8
2030100505,,2030100505,20301005,5,20301005,,Lv.5 同时拥有2个橙色品阶羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,1_13
2000110101,,2000110101,20001101,1,20001101,2000110102,Lv.1 同时拥有2个1星羁绊英雄：物理攻击+120,物理攻击_120,,3_2,2_1
2000110102,,2000110102,20001101,2,20001101,2000110103,Lv.2 同时拥有2个2星羁绊英雄：物理攻击+360,物理攻击_360,,3_2,2_2
2000110103,,2000110103,20001101,3,20001101,2000110104,Lv.3 同时拥有2个3星羁绊英雄：物理攻击+600,物理攻击_600,,3_2,2_3
2000110104,,2000110104,20001101,4,20001101,2000110105,Lv.4 同时拥有2个4星羁绊英雄：物理攻击+840,物理攻击_840,,3_2,2_4
2000110105,,2000110105,20001101,5,20001101,,Lv.5 同时拥有2个5星羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,2_5
2000110201,,2000110201,20001102,1,20001102,2000110202,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2000110202,,2000110202,20001102,2,20001102,2000110203,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2000110203,,2000110203,20001102,3,20001102,2000110204,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2000110204,,2000110204,20001102,4,20001102,2000110205,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2000110205,,2000110205,20001102,5,20001102,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2000110301,,2000110301,20001103,1,20001103,2000110302,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2000110302,,2000110302,20001103,2,20001103,2000110303,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2000110303,,2000110303,20001103,3,20001103,2000110304,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2000110304,,2000110304,20001103,4,20001103,2000110305,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2000110305,,2000110305,20001103,5,20001103,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2000110401,,2000110401,20001104,1,20001104,2000110402,Lv.1 同时拥有2个白色品阶羁绊英雄：生命+960,生命_960,,3_2,1_0
2000110402,,2000110402,20001104,2,20001104,2000110403,Lv.2 同时拥有2个绿色品阶羁绊英雄：生命+2880,生命_2880,,3_2,1_1
2000110403,,2000110403,20001104,3,20001104,2000110404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+4800,生命_4800,,3_2,1_4
2000110404,,2000110404,20001104,4,20001104,2000110405,Lv.4 同时拥有2个紫色品阶羁绊英雄：生命+6720,生命_6720,,3_2,1_8
2000110405,,2000110405,20001104,5,20001104,,Lv.5 同时拥有2个橙色品阶羁绊英雄：生命+8640,生命_8640,,3_2,1_13
2000110501,,2000110501,20001105,1,20001105,2000110502,Lv.1 同时拥有2个白色品阶羁绊英雄：物理攻击+120,物理攻击_120,,3_2,1_0
2000110502,,2000110502,20001105,2,20001105,2000110503,Lv.2 同时拥有2个绿色品阶羁绊英雄：物理攻击+360,物理攻击_360,,3_2,1_1
2000110503,,2000110503,20001105,3,20001105,2000110504,Lv.3 同时拥有2个蓝色品阶羁绊英雄：物理攻击+600,物理攻击_600,,3_2,1_4
2000110504,,2000110504,20001105,4,20001105,2000110505,Lv.4 同时拥有2个紫色品阶羁绊英雄：物理攻击+840,物理攻击_840,,3_2,1_8
2000110505,,2000110505,20001105,5,20001105,,Lv.5 同时拥有2个橙色品阶羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,1_13
2000020101,,2000020101,20000201,1,20000201,2000020102,Lv.1 同时拥有2个1星羁绊英雄：物理攻击+120,物理攻击_120,,3_2,2_1
2000020102,,2000020102,20000201,2,20000201,2000020103,Lv.2 同时拥有2个2星羁绊英雄：物理攻击+360,物理攻击_360,,3_2,2_2
2000020103,,2000020103,20000201,3,20000201,2000020104,Lv.3 同时拥有2个3星羁绊英雄：物理攻击+600,物理攻击_600,,3_2,2_3
2000020104,,2000020104,20000201,4,20000201,2000020105,Lv.4 同时拥有2个4星羁绊英雄：物理攻击+840,物理攻击_840,,3_2,2_4
2000020105,,2000020105,20000201,5,20000201,,Lv.5 同时拥有2个5星羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,2_5
2000020201,,2000020201,20000202,1,20000202,2000020202,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2000020202,,2000020202,20000202,2,20000202,2000020203,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2000020203,,2000020203,20000202,3,20000202,2000020204,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2000020204,,2000020204,20000202,4,20000202,2000020205,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2000020205,,2000020205,20000202,5,20000202,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2000020301,,2000020301,20000203,1,20000203,2000020302,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2000020302,,2000020302,20000203,2,20000203,2000020303,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2000020303,,2000020303,20000203,3,20000203,2000020304,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2000020304,,2000020304,20000203,4,20000203,2000020305,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2000020305,,2000020305,20000203,5,20000203,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2000020401,,2000020401,20000204,1,20000204,2000020402,Lv.1 同时拥有2个白色品阶羁绊英雄：生命+960,生命_960,,3_2,1_0
2000020402,,2000020402,20000204,2,20000204,2000020403,Lv.2 同时拥有2个绿色品阶羁绊英雄：生命+2880,生命_2880,,3_2,1_1
2000020403,,2000020403,20000204,3,20000204,2000020404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+4800,生命_4800,,3_2,1_4
2000020404,,2000020404,20000204,4,20000204,2000020405,Lv.4 同时拥有2个紫色品阶羁绊英雄：生命+6720,生命_6720,,3_2,1_8
2000020405,,2000020405,20000204,5,20000204,,Lv.5 同时拥有2个橙色品阶羁绊英雄：生命+8640,生命_8640,,3_2,1_13
2000020501,,2000020501,20000205,1,20000205,2000020502,Lv.1 同时拥有2个白色品阶羁绊英雄：物理攻击+120,物理攻击_120,,3_2,1_0
2000020502,,2000020502,20000205,2,20000205,2000020503,Lv.2 同时拥有2个绿色品阶羁绊英雄：物理攻击+360,物理攻击_360,,3_2,1_1
2000020503,,2000020503,20000205,3,20000205,2000020504,Lv.3 同时拥有2个蓝色品阶羁绊英雄：物理攻击+600,物理攻击_600,,3_2,1_4
2000020504,,2000020504,20000205,4,20000205,2000020505,Lv.4 同时拥有2个紫色品阶羁绊英雄：物理攻击+840,物理攻击_840,,3_2,1_8
2000020505,,2000020505,20000205,5,20000205,,Lv.5 同时拥有2个橙色品阶羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,1_13
2040060101,,2040060101,20400601,1,20400601,2040060102,Lv.1 同时拥有2个1星羁绊英雄：物理攻击+120,物理攻击_120,,3_2,2_1
2040060102,,2040060102,20400601,2,20400601,2040060103,Lv.2 同时拥有2个2星羁绊英雄：物理攻击+360,物理攻击_360,,3_2,2_2
2040060103,,2040060103,20400601,3,20400601,2040060104,Lv.3 同时拥有2个3星羁绊英雄：物理攻击+600,物理攻击_600,,3_2,2_3
2040060104,,2040060104,20400601,4,20400601,2040060105,Lv.4 同时拥有2个4星羁绊英雄：物理攻击+840,物理攻击_840,,3_2,2_4
2040060105,,2040060105,20400601,5,20400601,,Lv.5 同时拥有2个5星羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,2_5
2040060201,,2040060201,20400602,1,20400602,2040060202,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2040060202,,2040060202,20400602,2,20400602,2040060203,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2040060203,,2040060203,20400602,3,20400602,2040060204,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2040060204,,2040060204,20400602,4,20400602,2040060205,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2040060205,,2040060205,20400602,5,20400602,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2040060301,,2040060301,20400603,1,20400603,2040060302,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2040060302,,2040060302,20400603,2,20400603,2040060303,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2040060303,,2040060303,20400603,3,20400603,2040060304,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2040060304,,2040060304,20400603,4,20400603,2040060305,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2040060305,,2040060305,20400603,5,20400603,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2040060401,,2040060401,20400604,1,20400604,2040060402,Lv.1 同时拥有2个白色品阶羁绊英雄：生命+960,生命_960,,3_2,1_0
2040060402,,2040060402,20400604,2,20400604,2040060403,Lv.2 同时拥有2个绿色品阶羁绊英雄：生命+2880,生命_2880,,3_2,1_1
2040060403,,2040060403,20400604,3,20400604,2040060404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+4800,生命_4800,,3_2,1_4
2040060404,,2040060404,20400604,4,20400604,2040060405,Lv.4 同时拥有2个紫色品阶羁绊英雄：生命+6720,生命_6720,,3_2,1_8
2040060405,,2040060405,20400604,5,20400604,,Lv.5 同时拥有2个橙色品阶羁绊英雄：生命+8640,生命_8640,,3_2,1_13
2040060501,,2040060501,20400605,1,20400605,2040060502,Lv.1 同时拥有2个白色品阶羁绊英雄：物理攻击+120,物理攻击_120,,3_2,1_0
2040060502,,2040060502,20400605,2,20400605,2040060503,Lv.2 同时拥有2个绿色品阶羁绊英雄：物理攻击+360,物理攻击_360,,3_2,1_1
2040060503,,2040060503,20400605,3,20400605,2040060504,Lv.3 同时拥有2个蓝色品阶羁绊英雄：物理攻击+600,物理攻击_600,,3_2,1_4
2040060504,,2040060504,20400605,4,20400605,2040060505,Lv.4 同时拥有2个紫色品阶羁绊英雄：物理攻击+840,物理攻击_840,,3_2,1_8
2040060505,,2040060505,20400605,5,20400605,,Lv.5 同时拥有2个橙色品阶羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,1_13
2000090101,,2000090101,20000901,1,20000901,2000090102,Lv.1 同时拥有2个1星羁绊英雄：物理攻击+120,物理攻击_120,,3_2,2_1
2000090102,,2000090102,20000901,2,20000901,2000090103,Lv.2 同时拥有2个2星羁绊英雄：物理攻击+360,物理攻击_360,,3_2,2_2
2000090103,,2000090103,20000901,3,20000901,2000090104,Lv.3 同时拥有2个3星羁绊英雄：物理攻击+600,物理攻击_600,,3_2,2_3
2000090104,,2000090104,20000901,4,20000901,2000090105,Lv.4 同时拥有2个4星羁绊英雄：物理攻击+840,物理攻击_840,,3_2,2_4
2000090105,,2000090105,20000901,5,20000901,,Lv.5 同时拥有2个5星羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,2_5
2000090201,,2000090201,20000902,1,20000902,2000090202,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2000090202,,2000090202,20000902,2,20000902,2000090203,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2000090203,,2000090203,20000902,3,20000902,2000090204,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2000090204,,2000090204,20000902,4,20000902,2000090205,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2000090205,,2000090205,20000902,5,20000902,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2000090301,,2000090301,20000903,1,20000903,2000090302,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2000090302,,2000090302,20000903,2,20000903,2000090303,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2000090303,,2000090303,20000903,3,20000903,2000090304,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2000090304,,2000090304,20000903,4,20000903,2000090305,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2000090305,,2000090305,20000903,5,20000903,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2000090401,,2000090401,20000904,1,20000904,2000090402,Lv.1 同时拥有2个白色品阶羁绊英雄：生命+960,生命_960,,3_2,1_0
2000090402,,2000090402,20000904,2,20000904,2000090403,Lv.2 同时拥有2个绿色品阶羁绊英雄：生命+2880,生命_2880,,3_2,1_1
2000090403,,2000090403,20000904,3,20000904,2000090404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+4800,生命_4800,,3_2,1_4
2000090404,,2000090404,20000904,4,20000904,2000090405,Lv.4 同时拥有2个紫色品阶羁绊英雄：生命+6720,生命_6720,,3_2,1_8
2000090405,,2000090405,20000904,5,20000904,,Lv.5 同时拥有2个橙色品阶羁绊英雄：生命+8640,生命_8640,,3_2,1_13
2000090501,,2000090501,20000905,1,20000905,2000090502,Lv.1 同时拥有2个白色品阶羁绊英雄：物理攻击+120,物理攻击_120,,3_2,1_0
2000090502,,2000090502,20000905,2,20000905,2000090503,Lv.2 同时拥有2个绿色品阶羁绊英雄：物理攻击+360,物理攻击_360,,3_2,1_1
2000090503,,2000090503,20000905,3,20000905,2000090504,Lv.3 同时拥有2个蓝色品阶羁绊英雄：物理攻击+600,物理攻击_600,,3_2,1_4
2000090504,,2000090504,20000905,4,20000905,2000090505,Lv.4 同时拥有2个紫色品阶羁绊英雄：物理攻击+840,物理攻击_840,,3_2,1_8
2000090505,,2000090505,20000905,5,20000905,,Lv.5 同时拥有2个橙色品阶羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,1_13
2000030101,,2000030101,20000301,1,20000301,2000030102,Lv.1 同时拥有2个1星羁绊英雄：物理攻击+120,物理攻击_120,,3_2,2_1
2000030102,,2000030102,20000301,2,20000301,2000030103,Lv.2 同时拥有2个2星羁绊英雄：物理攻击+360,物理攻击_360,,3_2,2_2
2000030103,,2000030103,20000301,3,20000301,2000030104,Lv.3 同时拥有2个3星羁绊英雄：物理攻击+600,物理攻击_600,,3_2,2_3
2000030104,,2000030104,20000301,4,20000301,2000030105,Lv.4 同时拥有2个4星羁绊英雄：物理攻击+840,物理攻击_840,,3_2,2_4
2000030105,,2000030105,20000301,5,20000301,,Lv.5 同时拥有2个5星羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,2_5
2000030201,,2000030201,20000302,1,20000302,2000030202,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2000030202,,2000030202,20000302,2,20000302,2000030203,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2000030203,,2000030203,20000302,3,20000302,2000030204,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2000030204,,2000030204,20000302,4,20000302,2000030205,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2000030205,,2000030205,20000302,5,20000302,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2000030301,,2000030301,20000303,1,20000303,2000030302,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2000030302,,2000030302,20000303,2,20000303,2000030303,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2000030303,,2000030303,20000303,3,20000303,2000030304,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2000030304,,2000030304,20000303,4,20000303,2000030305,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2000030305,,2000030305,20000303,5,20000303,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2000030401,,2000030401,20000304,1,20000304,2000030402,Lv.1 同时拥有2个白色品阶羁绊英雄：生命+960,生命_960,,3_2,1_0
2000030402,,2000030402,20000304,2,20000304,2000030403,Lv.2 同时拥有2个绿色品阶羁绊英雄：生命+2880,生命_2880,,3_2,1_1
2000030403,,2000030403,20000304,3,20000304,2000030404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+4800,生命_4800,,3_2,1_4
2000030404,,2000030404,20000304,4,20000304,2000030405,Lv.4 同时拥有2个紫色品阶羁绊英雄：生命+6720,生命_6720,,3_2,1_8
2000030405,,2000030405,20000304,5,20000304,,Lv.5 同时拥有2个橙色品阶羁绊英雄：生命+8640,生命_8640,,3_2,1_13
2000030501,,2000030501,20000305,1,20000305,2000030502,Lv.1 同时拥有2个白色品阶羁绊英雄：物理攻击+120,物理攻击_120,,3_2,1_0
2000030502,,2000030502,20000305,2,20000305,2000030503,Lv.2 同时拥有2个绿色品阶羁绊英雄：物理攻击+360,物理攻击_360,,3_2,1_1
2000030503,,2000030503,20000305,3,20000305,2000030504,Lv.3 同时拥有2个蓝色品阶羁绊英雄：物理攻击+600,物理攻击_600,,3_2,1_4
2000030504,,2000030504,20000305,4,20000305,2000030505,Lv.4 同时拥有2个紫色品阶羁绊英雄：物理攻击+840,物理攻击_840,,3_2,1_8
2000030505,,2000030505,20000305,5,20000305,,Lv.5 同时拥有2个橙色品阶羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,1_13
2000100101,,2000100101,20001001,1,20001001,2000100102,Lv.1 同时拥有2个1星羁绊英雄：物理攻击+120,物理攻击_120,,3_2,2_1
2000100102,,2000100102,20001001,2,20001001,2000100103,Lv.2 同时拥有2个2星羁绊英雄：物理攻击+360,物理攻击_360,,3_2,2_2
2000100103,,2000100103,20001001,3,20001001,2000100104,Lv.3 同时拥有2个3星羁绊英雄：物理攻击+600,物理攻击_600,,3_2,2_3
2000100104,,2000100104,20001001,4,20001001,2000100105,Lv.4 同时拥有2个4星羁绊英雄：物理攻击+840,物理攻击_840,,3_2,2_4
2000100105,,2000100105,20001001,5,20001001,,Lv.5 同时拥有2个5星羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,2_5
2000100201,,2000100201,20001002,1,20001002,2000100202,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2000100202,,2000100202,20001002,2,20001002,2000100203,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2000100203,,2000100203,20001002,3,20001002,2000100204,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2000100204,,2000100204,20001002,4,20001002,2000100205,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2000100205,,2000100205,20001002,5,20001002,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2000100301,,2000100301,20001003,1,20001003,2000100302,Lv.1 同时拥有2个1星羁绊英雄：生命+960,生命_960,,3_2,2_1
2000100302,,2000100302,20001003,2,20001003,2000100303,Lv.2 同时拥有2个2星羁绊英雄：生命+2880,生命_2880,,3_2,2_2
2000100303,,2000100303,20001003,3,20001003,2000100304,Lv.3 同时拥有2个3星羁绊英雄：生命+4800,生命_4800,,3_2,2_3
2000100304,,2000100304,20001003,4,20001003,2000100305,Lv.4 同时拥有2个4星羁绊英雄：生命+6720,生命_6720,,3_2,2_4
2000100305,,2000100305,20001003,5,20001003,,Lv.5 同时拥有2个5星羁绊英雄：生命+8640,生命_8640,,3_2,2_5
2000100401,,2000100401,20001004,1,20001004,2000100402,Lv.1 同时拥有2个白色品阶羁绊英雄：生命+960,生命_960,,3_2,1_0
2000100402,,2000100402,20001004,2,20001004,2000100403,Lv.2 同时拥有2个绿色品阶羁绊英雄：生命+2880,生命_2880,,3_2,1_1
2000100403,,2000100403,20001004,3,20001004,2000100404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+4800,生命_4800,,3_2,1_4
2000100404,,2000100404,20001004,4,20001004,2000100405,Lv.4 同时拥有2个紫色品阶羁绊英雄：生命+6720,生命_6720,,3_2,1_8
2000100405,,2000100405,20001004,5,20001004,,Lv.5 同时拥有2个橙色品阶羁绊英雄：生命+8640,生命_8640,,3_2,1_13
2000100501,,2000100501,20001005,1,20001005,2000100502,Lv.1 同时拥有2个白色品阶羁绊英雄：物理攻击+120,物理攻击_120,,3_2,1_0
2000100502,,2000100502,20001005,2,20001005,2000100503,Lv.2 同时拥有2个绿色品阶羁绊英雄：物理攻击+360,物理攻击_360,,3_2,1_1
2000100503,,2000100503,20001005,3,20001005,2000100504,Lv.3 同时拥有2个蓝色品阶羁绊英雄：物理攻击+600,物理攻击_600,,3_2,1_4
2000100504,,2000100504,20001005,4,20001005,2000100505,Lv.4 同时拥有2个紫色品阶羁绊英雄：物理攻击+840,物理攻击_840,,3_2,1_8
2000100505,,2000100505,20001005,5,20001005,,Lv.5 同时拥有2个橙色品阶羁绊英雄：物理攻击+1080,物理攻击_1080,,3_2,1_13
2030130101,,2030130101,20301301,1,20301301,2030130102,Lv.1 同时拥有2个1星羁绊英雄：法术攻击+120,法术攻击_120,,3_2,2_1
2030130102,,2030130102,20301301,2,20301301,2030130103,Lv.2 同时拥有2个2星羁绊英雄：法术攻击+360,法术攻击_360,,3_2,2_2
2030130103,,2030130103,20301301,3,20301301,2030130104,Lv.3 同时拥有2个3星羁绊英雄：法术攻击+600,法术攻击_600,,3_2,2_3
2030130104,,2030130104,20301301,4,20301301,2030130105,Lv.4 同时拥有2个4星羁绊英雄：法术攻击+840,法术攻击_840,,3_2,2_4
2030130105,,2030130105,20301301,5,20301301,,Lv.5 同时拥有2个5星羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,2_5
2030130201,,2030130201,20301302,1,20301302,2030130202,Lv.1 同时拥有2个1星羁绊英雄：法术攻击+120,法术攻击_120,,3_2,2_1
2030130202,,2030130202,20301302,2,20301302,2030130203,Lv.2 同时拥有2个2星羁绊英雄：法术攻击+360,法术攻击_360,,3_2,2_2
2030130203,,2030130203,20301302,3,20301302,2030130204,Lv.3 同时拥有2个3星羁绊英雄：法术攻击+600,法术攻击_600,,3_2,2_3
2030130204,,2030130204,20301302,4,20301302,2030130205,Lv.4 同时拥有2个4星羁绊英雄：法术攻击+840,法术攻击_840,,3_2,2_4
2030130205,,2030130205,20301302,5,20301302,,Lv.5 同时拥有2个5星羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,2_5
2030130301,,2030130301,20301303,1,20301303,2030130302,Lv.1 同时拥有2个1星羁绊英雄：法术攻击+120,法术攻击_120,,3_2,2_1
2030130302,,2030130302,20301303,2,20301303,2030130303,Lv.2 同时拥有2个2星羁绊英雄：法术攻击+360,法术攻击_360,,3_2,2_2
2030130303,,2030130303,20301303,3,20301303,2030130304,Lv.3 同时拥有2个3星羁绊英雄：法术攻击+600,法术攻击_600,,3_2,2_3
2030130304,,2030130304,20301303,4,20301303,2030130305,Lv.4 同时拥有2个4星羁绊英雄：法术攻击+840,法术攻击_840,,3_2,2_4
2030130305,,2030130305,20301303,5,20301303,,Lv.5 同时拥有2个5星羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,2_5
2030130401,,2030130401,20301304,1,20301304,2030130402,Lv.1 同时拥有2个白色品阶羁绊英雄：生命+960,生命_960,,3_2,1_0
2030130402,,2030130402,20301304,2,20301304,2030130403,Lv.2 同时拥有2个绿色品阶羁绊英雄：生命+2880,生命_2880,,3_2,1_1
2030130403,,2030130403,20301304,3,20301304,2030130404,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+4800,生命_4800,,3_2,1_4
2030130404,,2030130404,20301304,4,20301304,2030130405,Lv.4 同时拥有2个紫色品阶羁绊英雄：生命+6720,生命_6720,,3_2,1_8
2030130405,,2030130405,20301304,5,20301304,,Lv.5 同时拥有2个橙色品阶羁绊英雄：生命+8640,生命_8640,,3_2,1_13
2030130501,,2030130501,20301305,1,20301305,2030130502,Lv.1 同时拥有2个白色品阶羁绊英雄：法术攻击+120,法术攻击_120,,3_2,1_0
2030130502,,2030130502,20301305,2,20301305,2030130503,Lv.2 同时拥有2个绿色品阶羁绊英雄：法术攻击+360,法术攻击_360,,3_2,1_1
2030130503,,2030130503,20301305,3,20301305,2030130504,Lv.3 同时拥有2个蓝色品阶羁绊英雄：法术攻击+600,法术攻击_600,,3_2,1_4
2030130504,,2030130504,20301305,4,20301305,2030130505,Lv.4 同时拥有2个紫色品阶羁绊英雄：法术攻击+840,法术攻击_840,,3_2,1_8
2030130505,,2030130505,20301305,5,20301305,,Lv.5 同时拥有2个橙色品阶羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,1_13
2030070101,,2030070101,20300701,1,20300701,2030070102,Lv.1 同时拥有2个1星羁绊英雄：法术攻击+120,法术攻击_120,,3_2,2_1
2030070102,,2030070102,20300701,2,20300701,2030070103,Lv.2 同时拥有2个2星羁绊英雄：法术攻击+360,法术攻击_360,,3_2,2_2
2030070103,,2030070103,20300701,3,20300701,2030070104,Lv.3 同时拥有2个3星羁绊英雄：法术攻击+600,法术攻击_600,,3_2,2_3
2030070104,,2030070104,20300701,4,20300701,2030070105,Lv.4 同时拥有2个4星羁绊英雄：法术攻击+840,法术攻击_840,,3_2,2_4
2030070105,,2030070105,20300701,5,20300701,,Lv.5 同时拥有2个5星羁绊英雄：法术攻击+1080,法术攻击_1080,,3_2,2_5
2030070201,,2030070201,20300702,1,20300702,2030070202,Lv.1 同时拥有2个1星羁绊英雄：法术攻击+120,法术攻击_120,,3_2,2_1
2030070202,,2030070202,20300702,2,20300702,2030070203,Lv.2 同时拥有2个2星羁绊英雄：法术攻击+360,法术攻击_360,,3_2,2_2
2030070203,,2030070203,20300702,3,20300702,2030070204,Lv.3 同时拥有2个3星羁绊英雄：法术攻击+600,法术攻击_600,,3_2,2_3
