Key,Remarks,Id,Type,ModelId,level,HeroAttackRate,HeroPhysicalDefenseRate,HeroMagicDefenseRate,HeroLifeRate,MonsterAttack,MonsterPhysicalDefense,MonsterMagicDefense,MonsterLife,Hide,Enter,Die,Normal,Skill01,Skill02,Skill03,Skill04,Skill05,Scale,AttackType,ViewRange,Speed,AttackRange,ReactionTime,DoHurt,HardStraight,AIGroupId
500106_81,,500106_81,,500106,81,1,,,,,"2,552","2,040","116,485",1,50010608,50010609,50010601_1,,,,,,1,1,32,,4,0.1,0.03,0.25,
500106_82,,500106_82,,500106,82,1,,,,,"2,585","2,067","116,830",1,50010608,50010609,50010601_1,,,,,,1,1,32,,4,0.1,0.03,0.25,
500106_83,,500106_83,,500106,83,1,,,,,"2,619","2,093","118,120",1,50010608,50010609,50010601_1,,,,,,1,1,32,,4,0.1,0.03,0.25,
500106_84,,500106_84,,500106,84,1,,,,,"2,673","2,139","120,065",1,50010608,50010609,50010601_1,,,,,,1,1,32,,4,0.1,0.03,0.25,
500106_85,,500106_85,,500106,85,1,,,,,"2,673","2,139","121,355",1,50010608,50010609,50010601_1,,,,,,1,1,32,,4,0.1,0.03,0.25,
500106_86,,500106_86,,500106,86,1,,,,,"2,708","2,166","121,700",1,50010608,50010609,50010601_1,,,,,,1,1,32,,4,0.1,0.03,0.25,
500106_87,,500106_87,,500106,87,1,,,,,"2,761","2,208","124,590",1,50010608,50010609,50010601_1,,,,,,1,1,32,,4,0.1,0.03,0.25,
500106_88,,500106_88,,500106,88,1,,,,,"2,795","2,235","124,930",1,50010608,50010609,50010601_1,,,,,,1,1,32,,4,0.1,0.03,0.25,
500106_89,,500106_89,,500106,89,1,,,,,"2,829","2,261","126,225",1,50010608,50010609,50010601_1,,,,,,1,1,32,,4,0.1,0.03,0.25,
500106_90,,500106_90,,500106,90,1,,,,,"3,121","2,497","134,685",1,50010608,50010609,50010601_1,,,,,,1,1,32,,4,0.1,0.03,0.25,
301108_1,,301108_1,,301108,1,1,,,,,10,8,"3,310",,30110810,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_2,,301108_2,,301108,2,1,,,,,19,15,"3,655",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_3,,301108_3,,301108,3,1,,,,,19,15,"4,575",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_4,,301108_4,,301108,4,1,,,,,20,15,"4,575",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_5,,301108_5,,301108,5,1,,,,,20,16,"5,495",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_6,,301108_6,,301108,6,1,,,,,28,22,"5,840",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_7,,301108_7,,301108,7,1,,,,,35,27,"6,180",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_8,,301108_8,,301108,8,1,,,,,49,39,"7,790",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_9,,301108_9,,301108,9,1,,,,,64,51,"8,475",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_10,,301108_10,,301108,10,1,,,,,80,64,"10,085",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_11,,301108_11,,301108,11,1,,,,,97,77,"10,425",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_12,,301108_12,,301108,12,1,,,,,106,85,"11,690",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_13,,301108_13,,301108,13,1,,,,,115,93,"13,825",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_14,,301108_14,,301108,14,1,,,,,125,99,"14,930",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_15,,301108_15,,301108,15,1,,,,,134,107,"16,035",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_16,,301108_16,,301108,16,1,,,,,154,123,"16,380",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_17,,301108_17,,301108,17,1,,,,,154,123,"17,490",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_18,,301108_18,,301108,18,1,,,,,163,130,"18,590",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_19,,301108_19,,301108,19,1,,,,,174,138,"19,700",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_20,,301108_20,,301108,20,1,,,,,174,138,"22,625",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_21,,301108_21,,301108,21,1,,,,,231,184,"29,370",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_22,,301108_22,,301108,22,1,,,,,240,192,"29,710",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_23,,301108_23,,301108,23,1,,,,,250,200,"30,865",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_24,,301108_24,,301108,24,1,,,,,251,200,"31,210",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_25,,301108_25,,301108,25,1,,,,,261,208,"32,360",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_26,,301108_26,,301108,26,1,,,,,271,216,"32,705",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_27,,301108_27,,301108,27,1,,,,,281,224,"33,045",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_28,,301108_28,,301108,28,1,,,,,281,225,"34,200",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_29,,301108_29,,301108,29,1,,,,,291,232,"34,540",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_30,,301108_30,,301108,30,1,,,,,301,240,"35,695",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_31,,301108_31,,301108,31,1,,,,,312,248,"36,040",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_32,,301108_32,,301108,32,1,,,,,321,257,"37,190",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_33,,301108_33,,301108,33,1,,,,,331,265,"39,885",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_34,,301108_34,,301108,34,1,,,,,342,273,"41,055",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_35,,301108_35,,301108,35,1,,,,,355,283,"41,665",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_36,,301108_36,,301108,36,1,,,,,369,295,"43,105",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_37,,301108_37,,301108,37,1,,,,,378,303,"44,285",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_38,,301108_38,,301108,38,1,,,,,552,441,"44,630",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_39,,301108_39,,301108,39,1,,,,,571,456,"46,070",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_40,,301108_40,,301108,40,1,,,,,585,467,"47,250",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_41,,301108_41,,301108,41,1,,,,,600,480,"49,825",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_42,,301108_42,,301108,42,1,,,,,617,493,"51,290",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_43,,301108_43,,301108,43,1,,,,,805,643,"52,485",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_44,,301108_44,,301108,44,1,,,,,837,670,"53,895",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_45,,301108_45,,301108,45,1,,,,,862,689,"55,635",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_46,,301108_46,,301108,46,1,,,,,898,719,"58,165",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_47,,301108_47,,301108,47,1,,,,,898,719,"59,365",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_48,,301108_48,,301108,48,1,,,,,"1,138",909,"64,225",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_49,,301108_49,,301108,49,1,,,,,"1,139",909,"64,570",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_50,,301108_50,,301108,50,1,,,,,"1,181",944,"67,385",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_51,,301108_51,,301108,51,1,,,,,"1,198",958,"69,060",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_52,,301108_52,,301108,52,1,,,,,"1,244",993,"71,275",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_53,,301108_53,,301108,53,1,,,,,"1,443","1,153","72,495",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_54,,301108_54,,301108,54,1,,,,,"1,490","1,192","74,440",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_55,,301108_55,,301108,55,1,,,,,"1,490","1,192","75,660",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_56,,301108_56,,301108,56,1,,,,,"1,517","1,215","76,005",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_57,,301108_57,,301108,57,1,,,,,"1,537","1,231","77,945",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_58,,301108_58,,301108,58,1,,,,,"1,777","1,419","79,170",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_59,,301108_59,,301108,59,1,,,,,"1,778","1,419","79,515",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_60,,301108_60,,301108,60,1,,,,,"1,828","1,462","82,335",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_61,,301108_61,,301108,61,1,,,,,"1,859","1,488","84,685",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_62,,301108_62,,301108,62,1,,,,,"1,859","1,489","85,025",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_63,,301108_63,,301108,63,1,,,,,"1,912","1,528","87,870",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_64,,301108_64,,301108,64,1,,,,,"1,913","1,528","88,210",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_65,,301108_65,,301108,65,1,,,,,"1,943","1,555","88,555",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_66,,301108_66,,301108,66,1,,,,,"1,964","1,571","91,405",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_67,,301108_67,,301108,67,1,,,,,"1,998","1,597","91,745",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_68,,301108_68,,301108,68,1,,,,,"1,998","1,597","92,090",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_69,,301108_69,,301108,69,1,,,,,"2,049","1,636","94,930",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_70,,301108_70,,301108,70,1,,,,,"2,049","1,637","95,275",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_71,,301108_71,,301108,71,1,,,,,"2,080","1,664","95,615",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_72,,301108_72,,301108,72,1,,,,,"2,100","1,680","98,465",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_73,,301108_73,,301108,73,1,,,,,"2,133","1,706","98,810",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_74,,301108_74,,301108,74,1,,,,,"2,134","1,706","99,150",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_75,,301108_75,,301108,75,1,,,,,"2,184","1,749","101,995",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_76,,301108_76,,301108,76,1,,,,,"2,219","1,775","105,150",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_77,,301108_77,,301108,77,1,,,,,"2,282","1,824","106,420",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_78,,301108_78,,301108,78,1,,,,,"2,399","1,919","109,285",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_79,,301108_79,,301108,79,1,,,,,"2,497","1,998","111,480",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_80,,301108_80,,301108,80,1,,,,,"2,497","1,998","113,600",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_81,,301108_81,,301108,81,1,,,,,"2,552","2,040","116,485",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_82,,301108_82,,301108,82,1,,,,,"2,585","2,067","116,830",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_83,,301108_83,,301108,83,1,,,,,"2,619","2,093","118,120",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_84,,301108_84,,301108,84,1,,,,,"2,673","2,139","120,065",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_85,,301108_85,,301108,85,1,,,,,"2,673","2,139","121,355",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_86,,301108_86,,301108,86,1,,,,,"2,708","2,166","121,700",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_87,,301108_87,,301108,87,1,,,,,"2,761","2,208","124,590",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_88,,301108_88,,301108,88,1,,,,,"2,795","2,235","124,930",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_89,,301108_89,,301108,89,1,,,,,"2,829","2,261","126,225",,30110808,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301108_90,,301108_90,,301108,90,1,,,,,"3,121","2,497","134,685",,30110810,30110811,30110801_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_1,,301016_1,,301016,1,1,,,,,10,8,"3,310",,30101610,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_2,,301016_2,,301016,2,1,,,,,19,15,"3,655",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_3,,301016_3,,301016,3,1,,,,,19,15,"4,575",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_4,,301016_4,,301016,4,1,,,,,20,15,"4,575",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_5,,301016_5,,301016,5,1,,,,,20,16,"5,495",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_6,,301016_6,,301016,6,1,,,,,28,22,"5,840",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_7,,301016_7,,301016,7,1,,,,,35,27,"6,180",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_8,,301016_8,,301016,8,1,,,,,49,39,"7,790",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_9,,301016_9,,301016,9,1,,,,,64,51,"8,475",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_10,,301016_10,,301016,10,1,,,,,80,64,"10,085",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_11,,301016_11,,301016,11,1,,,,,97,77,"10,425",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_12,,301016_12,,301016,12,1,,,,,106,85,"11,690",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_13,,301016_13,,301016,13,1,,,,,115,93,"13,825",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_14,,301016_14,,301016,14,1,,,,,125,99,"14,930",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_15,,301016_15,,301016,15,1,,,,,134,107,"16,035",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_16,,301016_16,,301016,16,1,,,,,154,123,"16,380",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_17,,301016_17,,301016,17,1,,,,,154,123,"17,490",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_18,,301016_18,,301016,18,1,,,,,163,130,"18,590",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_19,,301016_19,,301016,19,1,,,,,174,138,"19,700",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_20,,301016_20,,301016,20,1,,,,,174,138,"22,625",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_21,,301016_21,,301016,21,1,,,,,231,184,"29,370",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_22,,301016_22,,301016,22,1,,,,,240,192,"29,710",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_23,,301016_23,,301016,23,1,,,,,250,200,"30,865",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_24,,301016_24,,301016,24,1,,,,,251,200,"31,210",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_25,,301016_25,,301016,25,1,,,,,261,208,"32,360",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_26,,301016_26,,301016,26,1,,,,,271,216,"32,705",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_27,,301016_27,,301016,27,1,,,,,281,224,"33,045",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_28,,301016_28,,301016,28,1,,,,,281,225,"34,200",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_29,,301016_29,,301016,29,1,,,,,291,232,"34,540",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_30,,301016_30,,301016,30,1,,,,,301,240,"35,695",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_31,,301016_31,,301016,31,1,,,,,312,248,"36,040",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_32,,301016_32,,301016,32,1,,,,,321,257,"37,190",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_33,,301016_33,,301016,33,1,,,,,331,265,"39,885",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_34,,301016_34,,301016,34,1,,,,,342,273,"41,055",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_35,,301016_35,,301016,35,1,,,,,355,283,"41,665",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_36,,301016_36,,301016,36,1,,,,,369,295,"43,105",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_37,,301016_37,,301016,37,1,,,,,378,303,"44,285",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_38,,301016_38,,301016,38,1,,,,,552,441,"44,630",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_39,,301016_39,,301016,39,1,,,,,571,456,"46,070",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_40,,301016_40,,301016,40,1,,,,,585,467,"47,250",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_41,,301016_41,,301016,41,1,,,,,600,480,"49,825",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_42,,301016_42,,301016,42,1,,,,,617,493,"51,290",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_43,,301016_43,,301016,43,1,,,,,805,643,"52,485",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_44,,301016_44,,301016,44,1,,,,,837,670,"53,895",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_45,,301016_45,,301016,45,1,,,,,862,689,"55,635",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_46,,301016_46,,301016,46,1,,,,,898,719,"58,165",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_47,,301016_47,,301016,47,1,,,,,898,719,"59,365",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_48,,301016_48,,301016,48,1,,,,,"1,138",909,"64,225",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_49,,301016_49,,301016,49,1,,,,,"1,139",909,"64,570",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_50,,301016_50,,301016,50,1,,,,,"1,181",944,"67,385",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_51,,301016_51,,301016,51,1,,,,,"1,198",958,"69,060",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_52,,301016_52,,301016,52,1,,,,,"1,244",993,"71,275",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_53,,301016_53,,301016,53,1,,,,,"1,443","1,153","72,495",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_54,,301016_54,,301016,54,1,,,,,"1,490","1,192","74,440",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_55,,301016_55,,301016,55,1,,,,,"1,490","1,192","75,660",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_56,,301016_56,,301016,56,1,,,,,"1,517","1,215","76,005",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_57,,301016_57,,301016,57,1,,,,,"1,537","1,231","77,945",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_58,,301016_58,,301016,58,1,,,,,"1,777","1,419","79,170",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_59,,301016_59,,301016,59,1,,,,,"1,778","1,419","79,515",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_60,,301016_60,,301016,60,1,,,,,"1,828","1,462","82,335",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_61,,301016_61,,301016,61,1,,,,,"1,859","1,488","84,685",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_62,,301016_62,,301016,62,1,,,,,"1,859","1,489","85,025",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_63,,301016_63,,301016,63,1,,,,,"1,912","1,528","87,870",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_64,,301016_64,,301016,64,1,,,,,"1,913","1,528","88,210",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_65,,301016_65,,301016,65,1,,,,,"1,943","1,555","88,555",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_66,,301016_66,,301016,66,1,,,,,"1,964","1,571","91,405",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_67,,301016_67,,301016,67,1,,,,,"1,998","1,597","91,745",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_68,,301016_68,,301016,68,1,,,,,"1,998","1,597","92,090",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_69,,301016_69,,301016,69,1,,,,,"2,049","1,636","94,930",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_70,,301016_70,,301016,70,1,,,,,"2,049","1,637","95,275",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_71,,301016_71,,301016,71,1,,,,,"2,080","1,664","95,615",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_72,,301016_72,,301016,72,1,,,,,"2,100","1,680","98,465",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_73,,301016_73,,301016,73,1,,,,,"2,133","1,706","98,810",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_74,,301016_74,,301016,74,1,,,,,"2,134","1,706","99,150",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_75,,301016_75,,301016,75,1,,,,,"2,184","1,749","101,995",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_76,,301016_76,,301016,76,1,,,,,"2,219","1,775","105,150",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_77,,301016_77,,301016,77,1,,,,,"2,282","1,824","106,420",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_78,,301016_78,,301016,78,1,,,,,"2,399","1,919","109,285",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_79,,301016_79,,301016,79,1,,,,,"2,497","1,998","111,480",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
